Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,activity_level,activity_level_2
2024-07-02,0,0.0,0.0,0.961,0.039,0.0,0.0,1.0,1.0,-0.557420720020215,-0.34247332555956433
2024-07-02,1,0.0,0.0,0.489,0.511,0.0,0.0,2.0,1.0,-0.22830979856565306,-0.5207155566814154
2024-07-02,2,0.0,0.0,0.528,0.472,0.0,0.0,2.0,1.0,-0.2555032857197377,-0.5207155566814154
2024-07-02,3,0.0,0.0,0.738,0.262,0.0,0.0,1.0,1.0,-0.4019297550109623,-0.34247332555956433
2024-07-02,4,0.157,0.0,0.554,0.289,1.0,0.0,2.0,1.0,-0.24005208555762747,-0.4034904521542665
2024-07-02,5,0.0,0.0,0.744,0.256,0.0,0.0,2.0,2.0,-0.40611336841928297,-0.6849466511191287
2024-07-02,6,0.036,0.0,0.63,0.334,1.0,0.0,1.0,1.0,-0.3189247971163871,-0.22524822103241543
2024-07-02,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3265412649014435,0.11722510452714893
2024-07-02,8,0.262,0.079,0.354,0.305,2.0,1.0,1.0,1.0,-0.07145750892087586,1.378601712075712
2024-07-02,9,0.0,0.0,0.708,0.292,0.0,0.0,1.0,2.0,-0.38101168796935875,-0.5067044199972777
2024-07-02,10,0.613,0.0,0.0,0.387,1.0,0.0,0.0,1.0,0.24376716204481627,-0.047005989910564344
2024-07-02,11,0.961,0.0,0.039,0.0,2.0,0.0,1.0,0.0,0.2910062014904895,0.05620797793244678
2024-07-02,12,0.079,0.0,0.079,0.843,1.0,0.0,1.0,1.0,0.0745801447815686,-0.22524822103241543
2024-07-02,13,0.82,0.039,0.039,0.102,4.0,1.0,1.0,2.0,0.2641472526315122,1.4488208266922966
2024-07-02,14,0.085,0.0,0.875,0.039,2.0,0.0,2.0,1.0,-0.4793878906866026,-0.2862653476271176
2024-07-02,15,0.38,0.0,0.62,0.0,1.0,0.0,1.0,0.0,-0.23837512778551728,-0.061017126594702153
2024-07-02,16,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3265412649014435,0.23445020905429786
2024-07-02,17,0.961,0.0,0.039,0.0,2.0,0.0,1.0,0.0,0.2910062014904895,0.05620797793244678
2024-07-02,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3265412649014435,0.11722510452714893
2024-07-02,19,0.239,0.039,0.407,0.315,1.0,1.0,2.0,1.0,-0.11671580064910961,1.083134376426712
2024-07-02,20,0.0,0.0,0.774,0.226,0.0,0.0,1.0,1.0,-0.4270314354608865,-0.34247332555956433
2024-07-02,21,0.0,0.0,0.675,0.325,0.0,0.0,1.0,1.0,-0.3580018142235949,-0.34247332555956433
2024-07-02,22,0.236,0.0,0.331,0.433,1.0,0.0,3.0,1.0,-0.06766408146394685,-0.5817326832761176
2024-07-02,23,0.079,0.0,0.331,0.59,1.0,0.0,3.0,1.0,-0.10124427306211345,-0.5817326832761176
2024-07-04,0,0.0,0.0,0.37,0.63,0.0,0.0,2.0,1.0,-0.1453347993006258,-0.5207155566814154
2024-07-04,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5846142071742997,-0.17824223112185109
2024-07-04,2,0.0,0.0,0.292,0.708,0.0,0.0,2.0,1.0,-0.09094782499245663,-0.5207155566814154
2024-07-04,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5846142071742997,-0.17824223112185109
2024-07-04,4,0.0,0.0,0.567,0.433,0.0,0.0,2.0,1.0,-0.2826967728738222,-0.5207155566814154
2024-07-04,5,0.197,0.0,0.725,0.079,1.0,0.0,3.0,1.0,-0.3506169501729966,-0.5817326832761176
2024-07-04,6,0.0,0.0,0.925,0.075,0.0,0.0,1.0,1.0,-0.5323190395702909,-0.34247332555956433
2024-07-04,7,0.839,0.0,0.118,0.043,1.0,0.0,1.0,1.0,0.20982779665688053,-0.22524822103241543
2024-07-04,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3265412649014435,0.11722510452714893
2024-07-04,9,0.482,0.0,0.518,0.0,2.0,0.0,2.0,0.0,-0.14543726963379147,-0.12203425318940431
2024-07-04,10,0.377,0.0,0.308,0.315,1.0,0.0,1.0,1.0,-0.021468890264907566,-0.22524822103241543
2024-07-04,11,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0,0.32149874625274,1.7210750376352764
2024-07-04,12,0.669,0.0,0.331,0.0,2.0,0.0,2.0,0.0,0.024948803644372488,-0.12203425318940431
2024-07-04,13,0.197,0.275,0.449,0.079,2.0,1.0,4.0,1.0,-0.1350208023858509,0.8438750187101587
2024-07-04,14,0.0,0.0,0.321,0.679,0.0,0.0,1.0,1.0,-0.11116862313267337,-0.34247332555956433
2024-07-04,15,0.302,0.0,0.669,0.03,1.0,0.0,1.0,1.0,-0.28911180177299606,-0.22524822103241543
2024-07-04,16,0.725,0.0,0.236,0.039,3.0,0.0,2.0,1.0,0.10316699723469867,-0.16904024309996868
2024-07-04,17,0.646,0.039,0.157,0.157,3.0,1.0,1.0,1.0,0.14454060427378027,1.495826816602861
2024-07-04,18,0.689,0.0,0.157,0.154,1.0,0.0,1.0,1.0,0.15055132389945206,-0.22524822103241543
2024-07-04,19,0.039,0.0,0.446,0.515,1.0,0.0,1.0,1.0,-0.18998565954915198,-0.22524822103241543
2024-07-04,20,0.0,0.0,0.498,0.502,0.0,0.0,1.0,1.0,-0.23458521867813414,-0.34247332555956433
2024-07-04,21,0.0,0.0,0.911,0.089,0.0,0.0,1.0,1.0,-0.5225572749508759,-0.34247332555956433
2024-07-04,22,0.0,0.0,0.213,0.787,0.0,0.0,2.0,1.0,-0.035863581782900694,-0.5207155566814154
2024-07-04,23,0.157,0.0,0.843,0.0,1.0,0.0,2.0,0.0,-0.441562798058408,-0.23925935771655324
