Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,activity_level,activity_level_2
2024-07-02,0,0.0,0.0,0.764,0.236,0.0,0.0,2.0,1.0,-0.0673170560882743,-0.6271531330845411
2024-07-02,1,0.0,0.0,0.37,0.63,0.0,0.0,2.0,1.0,-0.32682760047733256,-0.6271531330845411
2024-07-02,2,0.0,0.0,0.911,0.089,0.0,0.0,1.0,1.0,0.029505405904597666,-0.4366957849534714
2024-07-02,3,0.0,0.0,0.656,0.344,0.0,0.0,1.0,1.0,-0.1384519261238537,-0.4366957849534714
2024-07-02,4,0.079,0.0,0.292,0.63,1.0,0.0,3.0,1.0,-0.3020860783995744,-0.7145154690873659
2024-07-02,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08812580806354736,-0.19045734813106974
2024-07-02,6,0.075,0.0,0.492,0.433,1.0,0.0,2.0,1.0,-0.17366720524195414,-0.5240581209562961
2024-07-02,7,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0,0.3814245178727502,1.4332717127590953
2024-07-02,8,0.105,0.0,0.63,0.266,1.0,0.0,1.0,1.0,-0.05422144414401604,-0.3336007728252264
2024-07-02,9,0.0,0.0,0.479,0.521,0.0,0.0,1.0,1.0,-0.25503407423772,-0.4366957849534714
2024-07-02,10,0.062,0.0,0.938,0.0,1.0,0.0,1.0,0.0,0.10747404311064943,-0.08736233600282473
2024-07-02,11,0.449,0.0,0.551,0.0,1.0,0.0,1.0,0.0,0.22824447800143174,-0.08736233600282473
2024-07-02,12,0.0,0.0,0.646,0.354,0.0,0.0,2.0,1.0,-0.14503848816418513,-0.6271531330845411
2024-07-02,13,0.354,0.0,0.646,0.0,2.0,0.0,3.0,0.0,0.19859798881635599,-0.3651820201367192
2024-07-02,14,0.0,0.0,0.607,0.393,0.0,0.0,2.0,1.0,-0.17072608012147772,-0.6271531330845411
2024-07-02,15,0.223,0.197,0.58,0.0,1.0,2.0,2.0,0.0,0.1243839666251798,2.176343692871316
2024-07-02,16,0.921,0.079,0.0,0.0,2.0,1.0,0.0,0.0,0.36217364874236985,1.4332717127590953
2024-07-02,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40019411527487114,0.10309501212824501
2024-07-02,18,0.807,0.193,0.0,0.0,4.0,4.0,0.0,0.0,0.3073086717207857,5.320706802523401
2024-07-02,19,0.079,0.161,0.315,0.446,1.0,2.0,1.0,1.0,-0.20813508764623417,2.120562604179984
2024-07-02,20,0.0,0.0,0.62,0.38,0.0,0.0,1.0,1.0,-0.16216354946904687,-0.4366957849534714
2024-07-02,21,0.4,0.039,0.285,0.275,2.0,1.0,2.0,1.0,0.025135615610019812,0.8061185796745541
2024-07-02,22,0.859,0.0,0.039,0.102,1.0,0.0,1.0,1.0,0.28900955114669397,-0.3336007728252264
2024-07-02,23,0.0,0.0,0.315,0.685,0.0,0.0,1.0,1.0,-0.3630536916991554,-0.4366957849534714
2024-07-03,0,0.174,0.0,0.118,0.708,1.0,0.0,1.0,1.0,-0.3239028989371473,-0.3336007728252264
2024-07-03,1,0.18,0.0,0.354,0.466,3.0,0.0,3.0,1.0,-0.16263568771785888,-0.5083254448308758
2024-07-03,2,0.0,0.0,0.443,0.557,0.0,0.0,1.0,1.0,-0.2787456975829132,-0.4366957849534714
2024-07-03,3,0.0,0.0,0.344,0.656,0.0,0.0,1.0,1.0,-0.34395266178219425,-0.4366957849534714
2024-07-03,4,0.118,0.0,0.83,0.052,1.0,0.0,2.0,1.0,0.09069974570476014,-0.5240581209562961
