Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,activity_level,activity_level_2
2024-07-02,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26127927105763143,0.20031871043289284
2024-07-02,1,0.692,0.0,0.039,0.269,1.0,0.0,1.0,1.0,0.14050248700414217,-0.24349676527306785
2024-07-02,2,0.0,0.0,0.403,0.597,0.0,0.0,1.0,1.0,-0.2341513412834964,-0.4438154757059607
2024-07-02,3,0.0,0.0,0.266,0.734,0.0,0.0,1.0,1.0,-0.1829463849489937,-0.4438154757059607
2024-07-02,4,0.118,0.0,0.436,0.446,1.0,0.0,2.0,1.0,-0.20579829583432016,-0.4123941231152349
2024-07-02,5,0.0,0.0,0.233,0.767,0.0,0.0,1.0,1.0,-0.17061234437206974,-0.4438154757059607
2024-07-02,6,0.039,0.036,0.551,0.374,1.0,1.0,3.0,4.0,-0.25629566805023957,-0.1987389015566136
2024-07-02,7,0.918,0.082,0.0,0.0,1.0,1.0,0.0,0.0,0.27793333528657765,1.407625643425062
2024-07-02,8,0.538,0.0,0.423,0.039,1.0,0.0,1.0,1.0,-0.05612098957680841,-0.24349676527306785
2024-07-02,9,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.2072407072974804,-0.6127128335481278
2024-07-02,10,0.81,0.0,0.19,0.0,1.0,0.0,1.0,0.0,0.1247519934206811,0.031421352590725815
2024-07-02,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26127927105763143,0.20031871043289284
2024-07-02,12,0.315,0.0,0.275,0.41,2.0,0.0,2.0,1.0,-0.07769638285638493,-0.21207541268234203
2024-07-02,13,0.039,0.079,0.466,0.416,1.0,1.0,2.0,2.0,-0.2009662907989803,0.5199946920131407
2024-07-02,14,0.364,0.0,0.361,0.275,1.0,0.0,1.0,1.0,-0.0929441552422146,-0.24349676527306785
