Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,activity_level,activity_level_2
2024-07-02,0,0.0,0.0,0.472,0.528,0.0,0.0,1.0,1.0,-0.21013004214732037,-0.5827147075582242
2024-07-02,1,0.0,0.0,0.23,0.77,0.0,0.0,1.0,1.0,-0.045205111060412445,-0.5827147075582242
2024-07-02,2,0.0,0.0,0.833,0.167,0.0,0.0,1.0,1.0,-0.4561544228182863,-0.5827147075582242
2024-07-02,3,0.0,0.0,0.616,0.384,0.0,0.0,1.0,1.0,-0.30826719122382756,-0.5827147075582242
2024-07-02,4,0.082,0.0,0.761,0.157,1.0,0.0,1.0,1.0,-0.3913297078243385,0.02000924514369412
2024-07-02,5,0.43,0.0,0.531,0.039,3.0,0.0,3.0,1.0,-0.1677153495842749,0.8279533374739791
2024-07-02,6,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.11403741700990708,-0.7814666140950001
2024-07-02,7,0.643,0.236,0.121,0.0,3.0,3.0,1.0,0.0,0.1889553566278194,2.1828021407400207
2024-07-02,8,0.921,0.039,0.039,0.0,3.0,1.0,1.0,0.0,0.26782257285521427,1.8005473479593266
2024-07-02,9,0.561,0.0,0.157,0.282,1.0,0.0,1.0,1.0,0.1123400299410078,0.02000924514369412
2024-07-02,10,0.0,0.0,0.495,0.505,0.0,0.0,1.0,1.0,-0.2258047256803736,-0.5827147075582242
2024-07-02,11,0.0,0.0,0.685,0.315,0.0,0.0,1.0,1.0,-0.35529124182298727,-0.5827147075582242
2024-07-02,12,0.567,0.0,0.0,0.433,1.0,0.0,0.0,1.0,0.22048967107961492,0.21876115168046995
2024-07-02,13,0.416,0.039,0.544,0.0,3.0,1.0,2.0,0.0,-0.1733737243328145,1.6017954414225506
2024-07-02,14,0.275,0.0,0.37,0.354,2.0,0.0,4.0,2.0,-0.0878870549995211,-0.3574853227861634
2024-07-02,15,0.223,0.039,0.266,0.472,2.0,1.0,1.0,1.0,-0.020887538739692263,0.8138605942359597
2024-07-02,16,0.921,0.079,0.0,0.0,2.0,1.0,0.0,0.0,0.3006696883236357,1.3965753017941838
2024-07-02,17,0.685,0.315,0.0,0.0,2.0,1.0,0.0,0.0,0.29164764646192115,1.3965753017941838
2024-07-02,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3036897786078537,0.6027239527019184
2024-07-02,19,0.397,0.0,0.603,0.0,1.0,0.0,1.0,0.0,-0.22312480991567366,0.40397204616514254
2024-07-02,20,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5699662554278467,-0.19875190653677582
2024-07-02,21,0.793,0.0,0.207,0.0,1.0,0.0,1.0,0.0,0.1228429795624637,0.40397204616514254
2024-07-02,22,0.685,0.0,0.079,0.236,2.0,0.0,1.0,1.0,0.18932401109532818,0.6227331978456125
