Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,distancia,nivel_estres
2024-01-02,0,0.0,0.0,0.708,0.292,0.0,0.0,1.0,2.0,-0.1901075606539276,0.1960319942249025,Leve
2024-01-02,1,0.033,0.0,0.669,0.298,1.0,0.0,1.0,1.0,-0.1787125555655255,0.12183692352471219,Normal
2024-01-02,2,0.046,0.0,0.246,0.708,1.0,0.0,2.0,1.0,-0.2876352517515321,0.08241006975950808,Normal
2024-01-02,3,0.0,0.0,0.37,0.63,0.0,0.0,2.0,1.0,-0.2841451316929668,0.12752247157714872,Normal
2024-01-02,4,0.0,0.0,0.564,0.436,0.0,0.0,1.0,1.0,-0.2301709045285478,0.05687640682704932,Normal
2024-01-02,5,0.157,0.039,0.649,0.154,2.0,1.0,2.0,1.0,-0.0654743674126607,0.10004619186989153,Normal
2024-01-02,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.1088680022415031,0.09444963807266811,Normal
2024-01-02,7,0.918,0.039,0.043,0.0,2.0,1.0,1.0,0.0,0.2785332164600534,0.08043509237384736,Normal
2024-01-02,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,0.10821165049710697,Normal
2024-01-02,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,0.10133845278686482,Normal
2024-01-02,10,0.607,0.0,0.039,0.354,3.0,0.0,1.0,1.0,0.0329470903542673,0.10710698484191516,Normal
2024-01-02,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,0.042946172693291845,Normal
2024-01-02,12,0.079,0.0,0.213,0.708,1.0,0.0,1.0,1.0,-0.2745709406683542,0.19057193197772918,Leve
2024-01-02,13,0.472,0.197,0.18,0.151,2.0,2.0,2.0,2.0,0.1570890859727718,0.07268535382238875,Normal
2024-01-02,14,0.0,0.0,0.551,0.449,0.0,0.0,1.0,2.0,-0.2337877341838955,0.07723091965997081,Normal
2024-01-02,15,0.892,0.079,0.0,0.03,2.0,1.0,0.0,1.0,0.2843753276318884,0.14033975168049853,Normal
2024-01-02,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,0.04999902622436551,Normal
2024-01-02,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,0.04937814216818092,Normal
2024-01-02,18,0.61,0.0,0.039,0.351,1.0,0.0,1.0,1.0,0.0349694079955805,0.0520023188992423,Normal
2024-01-02,19,0.289,0.0,0.236,0.475,1.0,0.0,1.0,1.0,-0.1266096994631236,0.09157189145637164,Normal
2024-01-02,20,0.026,0.0,0.266,0.708,1.0,0.0,2.0,1.0,-0.2955530160443672,0.12786372951051642,Normal
2024-01-02,21,0.0,0.0,0.528,0.472,0.0,0.0,2.0,1.0,-0.2401867404972029,0.13020771738799833,Normal
2024-01-02,22,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.2949956206590099,0.122034689004175,Normal
2024-01-02,23,0.669,0.0,0.213,0.118,1.0,0.0,1.0,2.0,0.1231515287899061,0.11123541938193329,Normal
2024-01-03,0,0.275,0.0,0.174,0.551,2.0,0.0,2.0,1.0,-0.1532966770686022,0.036458652616767645,Normal
2024-01-03,1,0.0,0.0,0.41,0.59,0.0,0.0,2.0,1.0,-0.2730164250611279,0.12959928528450837,Normal
2024-01-03,2,0.039,0.0,0.725,0.236,1.0,0.0,2.0,1.0,-0.1590877309983245,0.05849874426000013,Normal
2024-01-03,3,0.0,0.0,0.41,0.59,0.0,0.0,2.0,1.0,-0.2730164250611279,0.05201268215609995,Normal
2024-01-03,4,0.0,0.0,0.643,0.357,0.0,0.0,1.0,1.0,-0.2081917089306659,0.05230594140806901,Normal
2024-01-03,5,0.118,0.079,0.492,0.311,3.0,1.0,3.0,4.0,-0.1001124465872573,0.05866332082420181,Normal
2024-01-03,6,0.0,0.0,0.649,0.351,0.0,0.0,1.0,1.0,-0.20652240293589,0.05421756038219254,Normal
2024-01-03,7,0.485,0.039,0.275,0.2,1.0,1.0,2.0,3.0,0.05157895436322,0.03832153932378664,Normal
2024-01-03,8,0.921,0.079,0.0,0.0,2.0,1.0,0.0,0.0,0.30431148383262,0.11945072394202083,Normal
2024-01-03,9,0.961,0.0,0.039,0.0,2.0,0.0,1.0,0.0,0.2715805720292235,0.1171481474666076,Normal
2024-01-03,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,0.12809649896293232,Normal
2024-01-03,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,0.06146675097718514,Normal
2024-01-03,12,0.567,0.118,0.079,0.236,4.0,1.0,1.0,1.0,0.1224835243820141,0.07866737436858086,Normal
2024-01-03,13,0.377,0.039,0.157,0.426,3.0,1.0,1.0,3.0,-0.0540541652879796,0.1187935385933683,Normal
2024-01-03,14,0.039,0.0,0.039,0.921,1.0,0.0,1.0,2.0,-0.3495579640663254,0.0822324033815572,Normal
2024-01-03,15,0.852,0.079,0.0,0.069,2.0,1.0,0.0,1.0,0.2577981780824167,0.04031346290925218,Normal
2024-01-03,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,0.042272069243395174,Normal
2024-01-03,17,0.921,0.0,0.039,0.039,3.0,0.0,1.0,1.0,0.2450034224797518,0.037321936373814424,Normal
2024-01-03,18,0.649,0.0,0.079,0.272,2.0,0.0,1.0,1.0,0.0723882439644909,0.0321258868790036,Normal
