Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,distancia,nivel_estres
2024-01-02,0,0.275,0.0,0.275,0.449,1.0,0.0,1.0,1.0,-0.0335163363294231,0.07392976836850357,normal
2024-01-02,1,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0,-0.2958736679666069,0.11354502489539778,normal
2024-01-02,2,0.0,0.0,0.875,0.125,0.0,0.0,1.0,1.0,-0.5034742371605386,0.19294998089617374,normal
2024-01-02,3,0.0,0.0,0.882,0.118,0.0,0.0,4.0,2.0,-0.5085731985091616,0.14240015832334096,normal
2024-01-02,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5945271183859473,0.044387428271305825,normal
2024-01-02,5,0.059,0.118,0.784,0.039,1.0,1.0,1.0,1.0,-0.4160296665611009,0.059999215642482694,normal
2024-01-02,6,0.177,0.0,0.784,0.039,1.0,0.0,2.0,1.0,-0.4159233027634916,0.06615903157565008,normal
2024-01-02,7,0.839,0.0,0.161,0.0,1.0,0.0,1.0,0.0,0.1174156539000842,0.08150794026279061,normal
2024-01-02,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2540339928012178,0.056929283884521814,normal
2024-01-02,9,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0,0.2539988386647198,0.07594742371559814,normal
2024-01-02,10,0.387,0.0,0.0,0.613,1.0,0.0,0.0,1.0,0.1803893611728896,0.06588624975395833,normal
2024-01-02,11,0.511,0.0,0.039,0.449,1.0,0.0,1.0,1.0,0.1667440859107478,0.08860227154038446,normal
2024-01-02,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2540339928012178,0.052943787623638786,normal
2024-01-02,13,0.652,0.118,0.157,0.072,1.0,1.0,1.0,1.0,0.1117995601347819,0.08924611007506683,normal
2024-01-02,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1338959314173218,0.17727623056805694,normal
2024-01-02,15,0.734,0.157,0.0,0.108,3.0,2.0,0.0,1.0,0.2406635302448485,0.21190083816635039,normal
2024-01-02,16,0.131,0.869,0.0,0.0,2.0,2.0,0.0,0.0,0.2532506865289934,0.19035413329641973,normal
2024-01-02,17,0.079,0.921,0.0,0.0,1.0,2.0,0.0,0.0,0.2532038143469961,0.15043996372934598,normal
2024-01-02,18,0.0,0.531,0.118,0.351,0.0,1.0,1.0,1.0,0.111256685046143,0.1190245852100665,normal
2024-01-02,19,0.0,0.0,0.393,0.607,0.0,0.0,1.0,2.0,-0.1523743271553629,0.0666514486588369,normal
2024-01-02,20,0.0,0.0,0.541,0.459,0.0,0.0,1.0,1.0,-0.2601809385262468,0.08931047684161078,normal
2024-01-02,21,0.0,0.0,0.285,0.715,0.0,0.0,1.0,1.0,-0.0737046377766098,0.11475705875400136,normal
2024-01-02,22,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0,-0.2958736679666069,0.11542677620996925,normal
2024-01-02,23,0.0,0.0,0.511,0.489,1.0,0.0,1.0,1.0,-0.2383282470321487,0.1728872142902135,normal
