Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,distancia,nivel_estres
2024-01-02,0,0.528,0.0,0.0,0.472,1.0,0.0,0.0,1.0,-0.1343211790594301,0.06681045867981077,Normal
2024-01-02,1,0.613,0.0,0.157,0.23,1.0,0.0,1.0,1.0,-0.072211491172912,0.04190048389347396,Normal
2024-01-02,2,0.0,0.0,0.551,0.449,0.0,0.0,1.0,2.0,-0.2778357394064432,0.1360388924833621,Normal
2024-01-02,3,0.0,0.0,0.472,0.528,0.0,0.0,1.0,2.0,-0.2903772216149535,0.1568956516959623,Normal
2024-01-02,4,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0,-0.2716443747718621,0.08671725300599506,Normal
2024-01-02,5,0.039,0.157,0.413,0.39,1.0,2.0,2.0,1.0,-0.1363345931560262,0.07369795025617482,Normal
2024-01-02,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.206555669639087,0.08115313625786466,Normal
2024-01-02,7,0.643,0.197,0.161,0.0,1.0,1.0,1.0,0.0,0.1243575795077175,0.09787308664751317,Normal
2024-01-02,8,0.656,0.305,0.039,0.0,1.0,2.0,1.0,0.0,0.2114630770208016,0.11740794839898468,Normal
2024-01-02,9,0.0,0.561,0.118,0.321,0.0,1.0,1.0,1.0,0.1750548005797631,0.046654393449148734,Normal
2024-01-02,10,0.416,0.0,0.118,0.466,1.0,0.0,1.0,1.0,-0.1645856658374061,0.06581503443487609,Normal
2024-01-02,11,0.882,0.118,0.0,0.0,2.0,1.0,0.0,0.0,0.1302644777731154,0.04541079107349728,Normal
2024-01-02,12,0.118,0.157,0.41,0.315,2.0,1.0,2.0,1.0,-0.1026155413324839,0.11522850906892858,Normal
2024-01-02,13,0.197,0.118,0.685,0.0,1.0,1.0,2.0,0.0,-0.0606609510093377,0.12563240373320353,Normal
2024-01-02,14,0.0,0.0,0.685,0.315,0.0,0.0,3.0,2.0,-0.2565628455337801,0.040519588701398365,Normal
2024-01-02,15,0.813,0.079,0.108,0.0,2.0,1.0,1.0,0.0,0.0809608506544108,0.05790658443129546,Normal
2024-01-02,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.072167584057925,0.057830228956227366,Normal
2024-01-02,17,0.744,0.256,0.0,0.0,1.0,1.0,0.0,0.0,0.1982083026264738,0.09771113524287256,Normal
2024-01-02,18,0.0,0.885,0.115,0.0,0.0,1.0,1.0,0.0,0.475841112746697,0.07192859194102075,Normal
2024-01-02,19,0.0,0.0,0.174,0.826,0.0,0.0,2.0,1.0,-0.3376855975407266,0.05096429592204289,Normal
2024-01-02,20,0.63,0.0,0.262,0.108,1.0,0.0,2.0,1.0,-0.0481053372595784,0.07882470373389398,Normal
2024-01-02,21,0.0,0.0,0.4,0.6,0.0,0.0,1.0,1.0,-0.3018074332480262,0.0861473949363047,Normal
