Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,distancia,nivel_estres
2024-01-02,0,0.354,0.0,0.315,0.331,1.0,0.0,3.0,3.0,-0.0291406462257407,0.14559712384872905,Normal
2024-01-02,1,0.0,0.0,0.426,0.574,0.0,0.0,3.0,3.0,-0.1793651122176248,0.08541231142216384,Normal
2024-01-02,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5774931951402025,0.10624521815222376,Normal
2024-01-02,3,0.0,0.0,0.502,0.498,0.0,0.0,1.0,1.0,-0.2320789350436107,0.2740137713349218,Leve
2024-01-02,4,0.0,0.0,0.751,0.249,0.0,0.0,1.0,1.0,-0.4047860650919066,0.16304038077394467,Normal
2024-01-02,5,0.197,0.039,0.331,0.433,2.0,1.0,2.0,1.0,-0.068639787899094,0.13543706095261182,Normal
2024-01-02,6,0.0,0.0,0.764,0.236,0.0,0.0,2.0,1.0,-0.4138029032068778,0.11473616007024291,Normal
2024-01-02,7,0.8,0.0,0.043,0.157,1.0,0.0,1.0,1.0,0.251786597258729,0.14315598116551598,Normal
2024-01-02,8,0.882,0.118,0.0,0.0,3.0,2.0,0.0,0.0,0.3109147190183552,0.155083891280372,Normal
2024-01-02,9,0.836,0.0,0.157,0.007,2.0,0.0,2.0,1.0,0.1801634434145299,0.26511267373685443,Leve
2024-01-02,10,0.0,0.0,0.22,0.78,0.0,0.0,2.0,2.0,-0.0364829082419262,0.26211193415105916,Leve
2024-01-02,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5774931951402025,0.128292946718583,Normal
2024-01-02,12,0.646,0.0,0.354,0.0,1.0,0.0,1.0,0.0,0.0042169915203369,0.09186926990940138,Normal
2024-01-02,13,0.613,0.197,0.19,0.0,1.0,1.0,1.0,0.0,0.1317412179433687,0.11761138551850266,Normal
2024-01-02,14,0.0,0.0,0.685,0.315,0.0,0.0,3.0,2.0,-0.3590082715851294,0.07404132960427086,Normal
2024-01-02,15,0.616,0.236,0.108,0.039,6.0,5.0,1.0,1.0,0.1931994111716121,0.1097709363446622,Normal
2024-01-02,16,0.961,0.039,0.0,0.0,3.0,1.0,0.0,0.0,0.3189969887225949,0.05844946532618367,Normal
2024-01-02,17,0.921,0.079,0.0,0.0,3.0,2.0,0.0,0.0,0.3149047002647521,0.028260086617849428,Normal
2024-01-02,18,0.767,0.039,0.079,0.115,2.0,1.0,1.0,1.0,0.2240681738623109,0.09275775454046586,Normal
2024-01-02,19,0.0,0.0,0.197,0.803,0.0,0.0,2.0,3.0,-0.0205300408077463,0.10123703457876286,Normal
2024-01-02,20,0.0,0.0,0.384,0.616,0.0,0.0,1.0,1.0,-0.1502337890769484,0.182888629555749,Normal
2024-01-02,21,0.0,0.0,0.443,0.557,0.0,0.0,2.0,2.0,-0.1911563620602795,0.10253502630297516,Normal
2024-01-02,22,0.0,0.0,0.377,0.623,0.0,0.0,1.0,1.0,-0.1453785685535024,0.05149076019258665,Normal
2024-01-02,23,0.787,0.0,0.174,0.039,2.0,0.0,2.0,1.0,0.1582352091456471,0.09312582954267347,Normal
2024-01-03,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.1161097367806644,0.19297560966124902,Normal
2024-01-03,1,0.354,0.0,0.544,0.102,2.0,0.0,2.0,1.0,-0.1879757176356193,0.2010420674969112,Normal
2024-01-03,2,0.0,0.0,0.37,0.63,0.0,0.0,2.0,1.0,-0.1405233480300562,0.1414679072327199,Normal
2024-01-03,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5774931951402025,0.3003467715746906,Leve
2024-01-03,4,0.0,0.0,0.525,0.475,0.0,0.0,3.0,3.0,-0.2480318024777907,0.22603838707386306,Normal
2024-01-03,5,0.039,0.079,0.846,0.036,1.0,1.0,2.0,1.0,-0.454349099812406,0.23768019680106986,Leve
2024-01-03,6,0.0,0.0,0.846,0.154,0.0,0.0,1.0,1.0,-0.4706783436243889,0.1364352744140922,Normal
2024-01-03,7,0.407,0.0,0.433,0.161,1.0,0.0,1.0,1.0,-0.099905189096641,0.1198611618395125,Normal
2024-01-03,8,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0,0.3189969887225949,0.1520094083985319,Normal
2024-01-03,9,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0,0.3189969887225949,0.1696147159617329,Normal
2024-01-03,10,0.882,0.118,0.0,0.0,3.0,2.0,0.0,0.0,0.3109147190183552,0.19655923660773117,Normal
2024-01-03,11,0.292,0.0,0.275,0.433,1.0,0.0,2.0,2.0,-0.0142229174065823,0.13629793606652754,Normal
2024-01-03,12,0.472,0.0,0.213,0.315,1.0,0.0,2.0,2.0,0.0660183663464102,0.05381516597650796,Normal
2024-01-03,13,0.59,0.0,0.41,0.0,2.0,0.0,3.0,0.0,-0.0462098977257778,0.06957189897084295,Normal
2024-01-03,14,0.0,0.0,0.085,0.915,0.0,0.0,1.0,1.0,0.0571534875673907,0.12669410297141237,Normal
2024-01-03,15,0.774,0.039,0.0,0.187,2.0,1.0,0.0,1.0,0.2803109461163777,0.03194972202638985,Normal
2024-01-03,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.13064709794623972,Normal
2024-01-03,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.0663567015656082,Normal
2024-01-03,18,0.531,0.079,0.039,0.351,2.0,1.0,1.0,1.0,0.2071720649763906,0.12234729944281646,Normal
2024-01-03,19,0.0,0.0,0.039,0.961,0.0,0.0,1.0,2.0,0.0890592224357506,0.11079543323968968,Normal
2024-01-03,20,0.0,0.0,0.079,0.921,0.0,0.0,1.0,2.0,0.0613151051589159,0.13775600019010148,Normal
2024-01-03,21,0.0,0.0,0.63,0.37,0.0,0.0,2.0,3.0,-0.3208601103294817,0.1370815015843384,Normal
2024-01-03,22,0.197,0.118,0.18,0.505,2.0,1.0,2.0,1.0,0.044355286538595,0.09364828435140893,Normal
2024-01-03,23,0.0,0.0,0.095,0.905,0.0,0.0,1.0,2.0,0.0502174582481821,0.11216355892651614,Normal
