Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,nivel_estres
2024-07-02,0,0.079,0.0,0.511,0.41,1.0,0.0,2.0,1.0,-0.2496252377297981,normal
2024-07-02,1,0.0,0.0,0.426,0.574,0.0,0.0,1.0,1.0,-0.2976798568249721,normal
2024-07-02,2,0.0,0.0,0.489,0.511,0.0,0.0,2.0,1.0,-0.2876784216460336,normal
2024-07-02,3,0.0,0.0,0.934,0.066,0.0,0.0,1.0,1.0,-0.2170333636360703,normal
2024-07-02,4,0.043,0.0,0.748,0.21,1.0,0.0,2.0,2.0,-0.2281152426628833,normal
2024-07-02,5,0.233,0.0,0.59,0.177,2.0,0.0,2.0,1.0,-0.1697124217923202,normal
2024-07-02,6,0.0,0.0,0.784,0.216,0.0,0.0,1.0,1.0,-0.2408463045383051,normal
2024-07-02,7,0.839,0.079,0.082,0.0,1.0,1.0,1.0,0.0,0.0882076552505331,normal
2024-07-02,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.072167584057925,normal
2024-07-02,9,0.167,0.0,0.511,0.321,1.0,0.0,1.0,1.0,-0.2107620241328294,normal
2024-07-02,10,0.0,0.0,0.63,0.37,0.0,0.0,1.0,2.0,-0.2652942571979328,normal
2024-07-02,11,0.708,0.0,0.118,0.174,1.0,0.0,1.0,1.0,-0.0368426174681948,normal
2024-07-02,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.072167584057925,normal
2024-07-02,13,0.141,0.039,0.466,0.354,2.0,1.0,3.0,1.0,-0.1933825087834716,normal
2024-07-02,14,0.118,0.0,0.597,0.285,1.0,0.0,2.0,1.0,-0.2189109134170856,normal
2024-07-02,15,0.144,0.118,0.708,0.03,1.0,1.0,1.0,1.0,-0.0801958716357263,normal
2024-07-02,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.072167584057925,normal
2024-07-02,17,0.98,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0820145151960929,normal
2024-07-02,18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5645141409663187,normal
2024-07-02,19,0.0,0.554,0.446,0.0,0.0,1.0,1.0,0.0,0.2206170054363078,normal
2024-07-02,20,0.0,0.0,0.292,0.708,0.0,0.0,2.0,1.0,-0.3189527506976352,normal
2024-07-02,21,0.0,0.0,0.915,0.085,0.0,0.0,1.0,1.0,-0.2200496694836867,normal
2024-07-02,22,0.0,0.0,0.63,0.37,0.0,0.0,1.0,2.0,-0.2652942571979328,normal
2024-07-02,23,0.0,0.0,0.472,0.528,0.0,0.0,2.0,1.0,-0.2903772216149535,normal
2024-07-03,0,0.489,0.0,0.157,0.354,1.0,0.0,1.0,1.0,-0.1264585391105222,normal
2024-07-03,1,0.22,0.0,0.23,0.551,1.0,0.0,2.0,1.0,-0.2329159790762593,normal
2024-07-03,2,0.0,0.0,0.793,0.207,0.0,0.0,1.0,1.0,-0.239417528084171,normal
2024-07-03,3,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0,-0.2716443747718621,normal
2024-07-03,4,0.118,0.0,0.357,0.525,1.0,0.0,2.0,1.0,-0.2570116188606614,normal
2024-07-03,5,0.118,0.0,0.666,0.216,1.0,0.0,2.0,2.0,-0.2079569606020577,normal
2024-07-03,6,0.0,0.0,0.666,0.334,0.0,0.0,1.0,1.0,-0.2595791513813965,normal
2024-07-03,7,0.249,0.079,0.672,0.0,1.0,1.0,1.0,0.0,-0.0762390644307039,alerta
2024-07-03,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.072167584057925,alerta
2024-07-03,9,0.252,0.0,0.393,0.354,2.0,0.0,2.0,1.0,-0.192309394567075,normal
2024-07-03,10,0.544,0.0,0.315,0.141,1.0,0.0,1.0,1.0,-0.0773143840760131,normal
2024-07-03,11,0.669,0.0,0.0,0.331,1.0,0.0,0.0,1.0,-0.0726370358400507,normal
2024-07-03,12,0.472,0.0,0.354,0.174,1.0,0.0,1.0,1.0,-0.1026213053406897,normal
2024-07-03,13,0.0,0.0,0.859,0.141,0.0,0.0,1.0,1.0,-0.2289398340871877,normal
2024-07-03,14,0.393,0.0,0.528,0.079,1.0,0.0,3.0,1.0,-0.1095589131446716,normal
