Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count
2024-07-05,14,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-05,15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-05,16,0.0,0.013,0.315,0.672,0.0,1.0,2.0,2.0
2024-07-05,17,0.177,0.0,0.275,0.548,2.0,0.0,2.0,2.0
2024-07-05,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-05,19,0.161,0.0,0.511,0.328,2.0,0.0,3.0,2.0
2024-07-05,20,0.0,0.0,0.393,0.607,0.0,0.0,1.0,2.0
2024-07-05,21,0.0,0.0,0.275,0.725,0.0,0.0,1.0,2.0
2024-07-05,22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2024-07-05,23,0.0,0.0,0.511,0.489,0.0,0.0,2.0,3.0
2024-07-07,0,0.0,0.0,0.646,0.354,0.0,0.0,1.0,1.0
2024-07-07,1,0.0,0.0,0.528,0.472,0.0,0.0,2.0,1.0
2024-07-07,2,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0
2024-07-07,3,0.0,0.0,0.659,0.341,0.0,0.0,1.0,1.0
2024-07-07,4,0.0,0.0,0.593,0.407,0.0,0.0,1.0,1.0
2024-07-07,5,0.0,0.0,0.292,0.708,0.0,0.0,2.0,1.0
2024-07-07,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2024-07-07,7,0.013,0.0,0.475,0.511,1.0,0.0,2.0,1.0
2024-07-07,8,0.105,0.0,0.895,0.0,2.0,0.0,2.0,0.0
2024-07-07,9,0.675,0.0,0.325,0.0,1.0,0.0,1.0,0.0
2024-07-07,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-07,11,0.961,0.039,0.0,0.0,1.0,1.0,0.0,0.0
2024-07-07,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-07,13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-07,14,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-07,15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-07,16,0.0,0.249,0.161,0.59,0.0,1.0,2.0,1.0
2024-07-07,17,0.275,0.0,0.292,0.433,2.0,0.0,4.0,1.0
2024-07-07,18,0.433,0.0,0.37,0.197,3.0,0.0,4.0,1.0
2024-07-07,19,0.039,0.0,0.357,0.603,1.0,0.0,2.0,2.0
2024-07-07,20,0.0,0.0,0.354,0.646,0.0,0.0,1.0,2.0
2024-07-07,21,0.0,0.0,0.393,0.607,0.0,0.0,1.0,2.0
2024-07-07,22,0.0,0.0,0.354,0.646,0.0,0.0,1.0,2.0
2024-07-07,23,0.0,0.0,0.433,0.567,0.0,0.0,1.0,3.0
2024-07-08,0,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0
2024-07-08,1,0.0,0.0,0.607,0.393,0.0,0.0,2.0,1.0
2024-07-08,2,0.0,0.0,0.518,0.482,0.0,0.0,1.0,1.0
2024-07-08,3,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0
2024-07-08,4,0.0,0.0,0.511,0.489,0.0,0.0,1.0,2.0
2024-07-08,5,0.0,0.0,0.295,0.705,0.0,0.0,1.0,1.0
2024-07-08,6,0.0,0.0,0.646,0.354,0.0,0.0,3.0,2.0
2024-07-08,7,0.0,0.0,0.528,0.472,0.0,0.0,2.0,1.0
2024-07-08,8,0.157,0.275,0.567,0.0,2.0,2.0,2.0,0.0
2024-07-08,9,0.0,0.321,0.679,0.0,0.0,3.0,3.0,0.0
2024-07-08,10,0.0,0.882,0.118,0.0,0.0,2.0,1.0,0.0
2024-07-08,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-08,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-08,13,0.387,0.259,0.354,0.0,2.0,2.0,1.0,0.0
2024-07-08,14,0.843,0.0,0.157,0.0,3.0,0.0,2.0,0.0
2024-07-08,15,0.384,0.0,0.105,0.511,2.0,0.0,2.0,1.0
2024-07-08,16,0.751,0.0,0.249,0.0,1.0,0.0,1.0,0.0
2024-07-08,17,0.921,0.0,0.079,0.0,3.0,0.0,2.0,0.0
2024-07-08,18,0.685,0.079,0.236,0.0,3.0,1.0,1.0,0.0
2024-07-08,19,0.082,0.0,0.525,0.393,1.0,0.0,1.0,1.0
2024-07-08,20,0.0,0.0,0.538,0.462,0.0,0.0,2.0,2.0
2024-07-08,21,0.0,0.0,0.439,0.561,0.0,0.0,2.0,2.0
2024-07-08,22,0.0,0.0,0.489,0.511,0.0,0.0,2.0,1.0
2024-07-08,23,0.0,0.0,0.528,0.472,0.0,0.0,3.0,1.0
2024-07-10,0,0.0,0.0,0.551,0.449,0.0,0.0,1.0,1.0
2024-07-10,1,0.0,0.0,0.669,0.331,0.0,0.0,1.0,2.0
2024-07-10,2,0.0,0.0,0.669,0.331,0.0,0.0,1.0,2.0
2024-07-10,3,0.0,0.0,0.656,0.344,0.0,0.0,1.0,1.0
2024-07-10,4,0.0,0.0,0.607,0.393,0.0,0.0,3.0,2.0
2024-07-10,5,0.0,0.0,0.941,0.059,0.0,0.0,1.0,1.0
2024-07-10,6,0.0,0.0,0.862,0.138,0.0,0.0,1.0,1.0
2024-07-10,7,0.918,0.0,0.082,0.0,1.0,0.0,1.0,0.0
2024-07-10,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-10,9,0.639,0.0,0.046,0.315,1.0,0.0,2.0,1.0
2024-07-10,10,0.967,0.0,0.033,0.0,1.0,0.0,1.0,0.0
2024-07-10,11,0.725,0.197,0.079,0.0,3.0,2.0,1.0,0.0
2024-07-10,12,0.37,0.59,0.039,0.0,2.0,3.0,1.0,0.0
2024-07-10,13,0.77,0.197,0.0,0.033,2.0,1.0,0.0,1.0
2024-07-10,14,0.246,0.0,0.393,0.361,1.0,0.0,1.0,1.0
2024-07-10,15,0.62,0.38,0.0,0.0,1.0,1.0,0.0,0.0
2024-07-10,16,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-10,17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-10,18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-10,19,0.236,0.121,0.21,0.433,1.0,1.0,2.0,1.0
2024-07-10,20,0.0,0.0,0.498,0.502,0.0,0.0,2.0,2.0
2024-07-10,21,0.164,0.0,0.275,0.561,1.0,0.0,1.0,1.0
2024-07-10,22,0.111,0.0,0.472,0.416,1.0,0.0,1.0,2.0
2024-07-10,23,0.039,0.0,0.354,0.607,1.0,0.0,2.0,2.0
2024-07-13,0,0.0,0.0,0.63,0.37,0.0,0.0,1.0,2.0
2024-07-13,1,0.0,0.0,0.662,0.338,0.0,0.0,1.0,1.0
2024-07-13,2,0.0,0.0,0.489,0.511,0.0,0.0,2.0,1.0
2024-07-13,3,0.0,0.0,0.567,0.433,0.0,0.0,2.0,1.0
2024-07-13,4,0.0,0.0,0.721,0.279,0.0,0.0,1.0,1.0
2024-07-13,5,0.0,0.0,0.649,0.351,0.0,0.0,1.0,1.0
2024-07-13,6,0.508,0.0,0.413,0.079,1.0,0.0,1.0,1.0
2024-07-13,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-13,8,0.223,0.118,0.393,0.266,1.0,1.0,2.0,2.0
2024-07-13,9,0.0,0.0,0.793,0.207,0.0,0.0,1.0,1.0
2024-07-13,10,0.889,0.0,0.111,0.0,1.0,0.0,1.0,0.0
2024-07-13,11,0.252,0.748,0.0,0.0,1.0,1.0,0.0,0.0
2024-07-13,12,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2024-07-13,13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13,14,0.089,0.321,0.039,0.551,1.0,1.0,1.0,1.0
2024-07-13,15,0.187,0.813,0.0,0.0,1.0,1.0,0.0,0.0
2024-07-13,16,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13,17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13,18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13,19,0.433,0.082,0.289,0.197,3.0,1.0,4.0,1.0
2024-07-13,20,0.079,0.0,0.42,0.502,2.0,0.0,3.0,2.0
2024-07-13,21,0.0,0.0,0.597,0.403,0.0,0.0,2.0,2.0
2024-07-13,22,0.0,0.0,0.151,0.849,0.0,0.0,1.0,1.0
2024-07-13,23,0.315,0.0,0.669,0.016,1.0,0.0,2.0,2.0
2024-07-14,0,0.0,0.0,0.393,0.607,0.0,0.0,1.0,2.0
2024-07-14,1,0.315,0.0,0.269,0.416,1.0,0.0,1.0,1.0
2024-07-14,2,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0
2024-07-14,3,0.0,0.0,0.305,0.695,0.0,0.0,1.0,1.0
2024-07-14,4,0.118,0.0,0.59,0.292,1.0,0.0,2.0,2.0
2024-07-14,5,0.295,0.079,0.0,0.626,1.0,1.0,0.0,1.0
2024-07-14,6,0.961,0.0,0.039,0.0,3.0,0.0,1.0,0.0
2024-07-14,7,0.803,0.0,0.197,0.0,4.0,0.0,3.0,0.0
2024-07-14,8,0.449,0.0,0.275,0.275,3.0,0.0,4.0,1.0
2024-07-14,9,0.482,0.315,0.203,0.0,1.0,2.0,2.0,0.0
2024-07-14,10,0.118,0.079,0.685,0.118,2.0,1.0,3.0,1.0
2024-07-14,11,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0
2024-07-14,12,0.134,0.0,0.511,0.354,2.0,0.0,2.0,1.0
2024-07-14,13,0.528,0.0,0.315,0.157,3.0,0.0,1.0,2.0
2024-07-14,14,0.439,0.0,0.285,0.275,2.0,0.0,3.0,1.0
2024-07-14,15,0.302,0.0,0.698,0.0,2.0,0.0,2.0,0.0
2024-07-14,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-14,17,0.921,0.079,0.0,0.0,2.0,1.0,0.0,0.0
2024-07-14,18,0.177,0.823,0.0,0.0,1.0,1.0,0.0,0.0
2024-07-14,19,0.0,0.2,0.21,0.59,0.0,1.0,2.0,1.0
2024-07-14,20,0.0,0.0,0.616,0.384,0.0,0.0,1.0,1.0
2024-07-14,21,0.0,0.0,0.669,0.331,0.0,0.0,1.0,2.0
2024-07-14,22,0.0,0.0,0.472,0.528,0.0,0.0,1.0,2.0
2024-07-14,23,0.157,0.0,0.197,0.646,2.0,0.0,2.0,2.0
2024-07-15,0,0.59,0.079,0.331,0.0,1.0,1.0,1.0,0.0
2024-07-15,1,0.0,0.0,0.37,0.63,0.0,0.0,2.0,1.0
2024-07-15,2,0.0,0.0,0.518,0.482,0.0,0.0,1.0,1.0
2024-07-15,3,0.0,0.0,0.748,0.252,0.0,0.0,1.0,2.0
2024-07-15,4,0.0,0.0,0.475,0.525,0.0,0.0,1.0,1.0
2024-07-15,5,0.0,0.0,0.311,0.689,0.0,0.0,1.0,1.0
2024-07-15,6,0.351,0.0,0.472,0.177,2.0,0.0,2.0,1.0
2024-07-15,7,0.2,0.0,0.8,0.0,2.0,0.0,2.0,0.0
2024-07-15,8,0.816,0.0,0.184,0.0,2.0,0.0,2.0,0.0
2024-07-15,9,0.679,0.0,0.321,0.0,3.0,0.0,3.0,0.0
2024-07-15,10,0.315,0.0,0.544,0.141,1.0,0.0,2.0,2.0
2024-07-15,11,0.826,0.0,0.0,0.174,1.0,0.0,0.0,1.0
2024-07-15,12,0.472,0.0,0.292,0.236,1.0,0.0,2.0,1.0
2024-07-15,13,0.938,0.0,0.062,0.0,2.0,0.0,2.0,0.0
2024-07-15,14,0.085,0.915,0.0,0.0,1.0,1.0,0.0,0.0
2024-07-15,15,0.42,0.502,0.079,0.0,2.0,1.0,1.0,0.0
2024-07-15,16,0.485,0.079,0.0,0.436,3.0,2.0,0.0,1.0
2024-07-15,17,0.57,0.0,0.157,0.272,3.0,0.0,2.0,1.0
2024-07-15,18,0.177,0.669,0.154,0.0,1.0,2.0,2.0,0.0
2024-07-15,19,0.0,0.472,0.082,0.446,0.0,1.0,2.0,2.0
2024-07-15,20,0.0,0.0,0.472,0.528,0.0,0.0,1.0,2.0
2024-07-15,21,0.0,0.0,0.433,0.567,0.0,0.0,1.0,2.0
2024-07-15,22,0.315,0.0,0.141,0.544,2.0,0.0,2.0,1.0
2024-07-15,23,0.0,0.0,0.449,0.551,1.0,0.0,2.0,1.0
2024-07-16,0,0.0,0.0,0.134,0.866,0.0,0.0,1.0,1.0
2024-07-16,1,0.157,0.0,0.652,0.19,2.0,0.0,3.0,1.0
2024-07-16,2,0.0,0.0,0.6,0.4,0.0,0.0,1.0,1.0
2024-07-16,3,0.0,0.0,0.646,0.354,0.0,0.0,2.0,1.0
2024-07-16,4,0.0,0.0,0.528,0.472,0.0,0.0,2.0,1.0
2024-07-16,5,0.118,0.0,0.489,0.393,2.0,0.0,4.0,1.0
2024-07-16,6,0.551,0.118,0.331,0.0,3.0,1.0,3.0,0.0
2024-07-16,7,0.079,0.052,0.869,0.0,2.0,2.0,2.0,0.0
2024-07-16,8,0.266,0.577,0.157,0.0,3.0,1.0,2.0,0.0
2024-07-16,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-16,10,0.646,0.354,0.0,0.0,2.0,1.0,0.0,0.0
2024-07-16,11,0.803,0.157,0.039,0.0,3.0,2.0,1.0,0.0
2024-07-16,12,0.157,0.275,0.489,0.079,2.0,1.0,3.0,1.0
2024-07-16,13,0.584,0.0,0.416,0.0,1.0,0.0,1.0,0.0
2024-07-16,14,0.872,0.0,0.039,0.089,1.0,0.0,1.0,1.0
2024-07-16,15,0.551,0.0,0.118,0.331,1.0,0.0,1.0,2.0
2024-07-16,16,0.515,0.0,0.039,0.446,2.0,0.0,1.0,1.0
2024-07-16,17,0.587,0.0,0.118,0.295,2.0,0.0,1.0,1.0
2024-07-16,18,0.118,0.784,0.039,0.059,1.0,1.0,1.0,1.0
2024-07-16,19,0.0,0.2,0.157,0.643,0.0,1.0,1.0,1.0
2024-07-16,20,0.0,0.0,0.826,0.174,0.0,0.0,1.0,2.0
2024-07-16,21,0.0,0.0,0.393,0.607,0.0,0.0,1.0,2.0
2024-07-16,22,0.0,0.0,0.433,0.567,0.0,0.0,1.0,2.0
2024-07-16,23,0.0,0.0,0.63,0.37,0.0,0.0,1.0,2.0
2024-07-17,0,0.0,0.0,0.567,0.433,0.0,0.0,1.0,1.0
2024-07-17,1,0.0,0.0,0.41,0.59,0.0,0.0,2.0,1.0
2024-07-17,2,0.0,0.0,0.41,0.59,0.0,0.0,2.0,1.0
2024-07-17,3,0.0,0.0,0.541,0.459,0.0,0.0,1.0,1.0
2024-07-17,4,0.0,0.0,0.472,0.528,0.0,0.0,1.0,2.0
2024-07-17,5,0.0,0.0,0.748,0.252,0.0,0.0,1.0,2.0
2024-07-17,6,0.079,0.0,0.393,0.528,1.0,0.0,2.0,2.0
2024-07-17,7,0.0,0.0,0.879,0.121,0.0,0.0,1.0,1.0
2024-07-17,8,0.856,0.039,0.105,0.0,2.0,1.0,1.0,0.0
2024-07-17,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-17,10,0.269,0.613,0.118,0.0,2.0,1.0,1.0,0.0
2024-07-17,11,0.275,0.607,0.118,0.0,1.0,1.0,1.0,0.0
2024-07-17,12,0.37,0.0,0.354,0.275,1.0,0.0,2.0,1.0
2024-07-17,13,0.921,0.0,0.079,0.0,2.0,0.0,1.0,0.0
2024-07-17,14,0.439,0.0,0.275,0.285,3.0,0.0,3.0,2.0
2024-07-17,15,0.079,0.039,0.197,0.685,1.0,1.0,1.0,2.0
2024-07-17,16,0.157,0.0,0.554,0.289,3.0,0.0,4.0,2.0
2024-07-17,17,0.118,0.0,0.685,0.197,2.0,0.0,4.0,1.0
2024-07-17,18,0.157,0.351,0.492,0.0,3.0,2.0,3.0,0.0
2024-07-17,19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-17,20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-17,21,0.0,0.128,0.439,0.433,0.0,1.0,1.0,1.0
2024-07-17,22,0.0,0.0,0.37,0.63,0.0,0.0,2.0,1.0
2024-07-17,23,0.0,0.0,0.764,0.236,0.0,0.0,1.0,2.0
2024-07-18,0,0.764,0.0,0.079,0.157,1.0,0.0,1.0,1.0
2024-07-18,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-18,2,0.243,0.0,0.236,0.521,2.0,0.0,2.0,2.0
2024-07-18,3,0.0,0.0,0.302,0.698,0.0,0.0,1.0,1.0
2024-07-18,4,0.0,0.0,0.252,0.748,0.0,0.0,2.0,1.0
2024-07-18,5,0.0,0.0,0.272,0.728,0.0,0.0,1.0,1.0
2024-07-18,6,0.0,0.0,0.708,0.292,0.0,0.0,1.0,2.0
2024-07-18,7,0.748,0.157,0.013,0.082,3.0,2.0,1.0,1.0
2024-07-18,8,0.344,0.0,0.459,0.197,2.0,0.0,4.0,2.0
2024-07-18,9,0.6,0.0,0.157,0.243,1.0,0.0,1.0,1.0
2024-07-18,10,0.456,0.0,0.315,0.23,1.0,0.0,1.0,1.0
2024-07-18,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-18,12,0.197,0.275,0.157,0.37,2.0,2.0,3.0,1.0
2024-07-18,13,0.0,0.0,0.472,0.528,0.0,0.0,2.0,3.0
2024-07-18,14,0.049,0.0,0.905,0.046,1.0,0.0,1.0,1.0
2024-07-18,15,0.344,0.079,0.079,0.498,2.0,1.0,1.0,2.0
2024-07-18,16,0.315,0.0,0.397,0.289,3.0,0.0,4.0,2.0
2024-07-18,17,0.236,0.0,0.37,0.393,2.0,0.0,3.0,1.0
2024-07-18,18,0.275,0.079,0.567,0.079,3.0,1.0,4.0,1.0
2024-07-18,19,0.039,0.118,0.554,0.289,1.0,1.0,2.0,1.0
2024-07-18,20,0.0,0.0,0.905,0.095,0.0,0.0,1.0,2.0
2024-07-18,21,0.0,0.0,0.63,0.37,0.0,0.0,1.0,2.0
2024-07-18,22,0.0,0.0,0.652,0.348,0.0,0.0,1.0,1.0
2024-07-18,23,0.0,0.0,0.646,0.354,0.0,0.0,2.0,2.0
2024-07-19,0,0.0,0.0,0.843,0.157,0.0,0.0,2.0,1.0
2024-07-19,1,0.0,0.0,0.528,0.472,0.0,0.0,2.0,1.0
2024-07-19,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2024-07-19,3,0.0,0.0,0.764,0.236,0.0,0.0,2.0,1.0
2024-07-19,4,0.0,0.0,0.685,0.315,0.0,0.0,2.0,1.0
2024-07-19,5,0.0,0.0,0.823,0.177,0.0,0.0,1.0,1.0
2024-07-19,6,0.0,0.0,0.902,0.098,0.0,0.0,1.0,1.0
2024-07-19,7,0.0,0.0,0.921,0.079,0.0,0.0,2.0,1.0
2024-07-19,8,0.315,0.58,0.105,0.0,1.0,1.0,1.0,0.0
2024-07-19,9,0.125,0.757,0.039,0.079,1.0,3.0,1.0,2.0
2024-07-19,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-19,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-19,12,0.197,0.708,0.095,0.0,1.0,1.0,1.0,0.0
2024-07-19,13,0.0,0.0,0.534,0.466,0.0,0.0,2.0,2.0
2024-07-19,14,0.984,0.0,0.01,0.007,1.0,0.0,1.0,1.0
2024-07-19,15,0.079,0.0,0.108,0.813,1.0,0.0,2.0,1.0
2024-07-19,16,0.0,0.0,0.475,0.525,0.0,0.0,1.0,1.0
2024-07-19,17,0.138,0.0,0.469,0.393,1.0,0.0,2.0,1.0
2024-07-19,18,0.098,0.0,0.548,0.354,1.0,0.0,2.0,1.0
2024-07-19,19,0.0,0.0,0.685,0.315,0.0,0.0,2.0,1.0
2024-07-19,20,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2024-07-19,21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2024-07-19,22,0.0,0.0,0.387,0.613,0.0,0.0,1.0,1.0
2024-07-19,23,0.0,0.0,0.866,0.134,0.0,0.0,2.0,1.0
2024-07-20,0,0.0,0.0,0.984,0.016,0.0,0.0,1.0,1.0
2024-07-20,1,0.0,0.0,0.466,0.534,0.0,0.0,1.0,1.0
2024-07-20,2,0.0,0.0,0.607,0.393,0.0,0.0,2.0,1.0
