Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count
2024-07-03,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-03,9,0.41,0.0,0.197,0.393,2.0,0.0,2.0,1.0
2024-07-03,10,0.489,0.0,0.197,0.315,2.0,0.0,1.0,1.0
2024-07-03,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-03,12,0.551,0.0,0.0,0.449,1.0,0.0,0.0,1.0
2024-07-03,13,0.033,0.0,0.59,0.377,1.0,0.0,1.0,2.0
2024-07-03,14,0.597,0.0,0.118,0.285,2.0,0.0,2.0,4.0
2024-07-03,15,0.0,0.026,0.393,0.58,0.0,1.0,1.0,2.0
2024-07-03,16,0.869,0.131,0.0,0.0,1.0,1.0,0.0,0.0
2024-07-03,17,0.961,0.0,0.039,0.0,2.0,0.0,1.0,0.0
2024-07-03,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-03,19,0.397,0.0,0.446,0.157,2.0,0.0,2.0,1.0
2024-07-03,20,0.0,0.0,0.646,0.354,0.0,0.0,2.0,1.0
2024-07-03,21,0.0,0.0,0.325,0.675,0.0,0.0,1.0,1.0
2024-07-03,22,0.338,0.0,0.275,0.387,2.0,0.0,2.0,1.0
2024-07-03,23,0.803,0.079,0.118,0.0,2.0,1.0,1.0,1.0
2024-07-04,0,0.63,0.056,0.079,0.236,2.0,1.0,1.0,2.0
2024-07-04,1,0.387,0.062,0.197,0.354,5.0,2.0,3.0,1.0
2024-07-04,2,0.085,0.0,0.079,0.836,1.0,0.0,1.0,1.0
2024-07-04,3,0.197,0.0,0.393,0.41,2.0,0.0,2.0,2.0
2024-07-04,4,0.079,0.0,0.315,0.607,1.0,0.0,2.0,2.0
2024-07-04,5,0.275,0.275,0.0,0.449,2.0,1.0,0.0,2.0
2024-07-04,6,0.079,0.0,0.469,0.452,1.0,0.0,3.0,2.0
2024-07-04,7,0.603,0.157,0.043,0.197,1.0,1.0,1.0,1.0
2024-07-04,8,0.695,0.0,0.197,0.108,1.0,0.0,1.0,1.0
2024-07-04,9,0.433,0.0,0.125,0.443,2.0,0.0,3.0,1.0
2024-07-04,10,0.0,0.0,0.213,0.787,0.0,0.0,2.0,1.0
2024-07-04,11,0.039,0.0,0.331,0.63,1.0,0.0,1.0,1.0
2024-07-04,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-04,13,0.456,0.315,0.0,0.23,2.0,1.0,0.0,2.0
2024-07-04,14,0.118,0.0,0.118,0.764,2.0,0.0,1.0,4.0
2024-07-04,15,0.184,0.039,0.315,0.462,2.0,1.0,1.0,2.0
2024-07-04,16,0.761,0.0,0.118,0.121,1.0,0.0,1.0,1.0
2024-07-04,17,0.492,0.0,0.0,0.508,1.0,0.0,0.0,1.0
2024-07-04,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-04,19,0.436,0.0,0.0,0.564,1.0,0.0,0.0,1.0
2024-07-04,20,0.0,0.0,0.354,0.646,0.0,0.0,1.0,2.0
2024-07-04,21,0.0,0.0,0.557,0.443,0.0,0.0,1.0,1.0
2024-07-04,22,0.141,0.0,0.269,0.59,1.0,0.0,1.0,1.0
2024-07-04,23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2024-07-05,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2024-07-05,1,0.118,0.0,0.354,0.528,1.0,0.0,2.0,2.0
2024-07-05,2,0.0,0.0,0.551,0.449,0.0,0.0,1.0,2.0
2024-07-05,3,0.0,0.0,0.577,0.423,0.0,0.0,1.0,1.0
2024-07-05,4,0.157,0.0,0.528,0.315,2.0,0.0,5.0,2.0
2024-07-05,5,0.275,0.079,0.272,0.374,3.0,2.0,1.0,2.0
2024-07-05,6,0.0,0.0,0.39,0.61,0.0,0.0,1.0,1.0
2024-07-05,7,0.643,0.157,0.082,0.118,1.0,1.0,1.0,1.0
2024-07-05,8,0.882,0.118,0.0,0.0,2.0,1.0,0.0,0.0
2024-07-05,9,0.403,0.0,0.118,0.479,1.0,0.0,1.0,1.0
2024-07-05,10,0.416,0.0,0.433,0.151,1.0,0.0,1.0,1.0
2024-07-05,11,0.449,0.0,0.0,0.551,1.0,0.0,0.0,1.0
2024-07-05,12,0.37,0.0,0.079,0.551,1.0,0.0,1.0,2.0
2024-07-05,13,0.81,0.0,0.0,0.19,2.0,0.0,0.0,2.0
2024-07-05,14,0.079,0.0,0.511,0.41,1.0,0.0,4.0,5.0
2024-07-05,15,0.039,0.0,0.197,0.764,1.0,0.0,2.0,3.0
2024-07-05,16,0.908,0.079,0.0,0.013,1.0,1.0,0.0,1.0
2024-07-05,17,0.784,0.0,0.177,0.039,3.0,0.0,3.0,1.0
2024-07-05,18,0.705,0.0,0.216,0.079,3.0,0.0,2.0,1.0
2024-07-05,19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-05,20,0.607,0.0,0.039,0.354,3.0,0.0,1.0,1.0
2024-07-05,21,0.089,0.0,0.669,0.243,2.0,0.0,2.0,1.0
2024-07-05,22,0.0,0.0,0.511,0.489,0.0,0.0,1.0,2.0
2024-07-05,23,0.157,0.0,0.0,0.843,1.0,0.0,0.0,2.0
2024-07-07,0,0.826,0.0,0.174,0.0,1.0,0.0,1.0,0.0
2024-07-07,1,0.0,0.0,0.456,0.544,0.0,0.0,2.0,2.0
2024-07-07,2,0.0,0.0,0.551,0.449,0.0,0.0,1.0,2.0
2024-07-07,3,0.0,0.0,0.734,0.266,0.0,0.0,1.0,1.0
2024-07-07,4,0.0,0.0,0.646,0.354,0.0,0.0,3.0,2.0
2024-07-07,5,0.118,0.0,0.548,0.334,1.0,0.0,2.0,2.0
2024-07-07,6,0.039,0.0,0.472,0.489,1.0,0.0,3.0,5.0
2024-07-07,7,0.485,0.039,0.039,0.436,1.0,1.0,1.0,2.0
2024-07-07,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-07,9,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2024-07-07,10,0.151,0.0,0.377,0.472,1.0,0.0,3.0,2.0
2024-07-07,11,0.079,0.0,0.567,0.354,1.0,0.0,2.0,1.0
2024-07-07,12,0.984,0.0,0.0,0.016,1.0,0.0,0.0,1.0
2024-07-07,13,0.269,0.0,0.157,0.574,1.0,0.0,1.0,1.0
2024-07-07,14,0.164,0.0,0.157,0.679,2.0,0.0,1.0,2.0
2024-07-07,15,0.538,0.0,0.236,0.226,1.0,0.0,1.0,1.0
2024-07-07,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-07,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-07,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-07,19,0.436,0.0,0.131,0.433,1.0,0.0,2.0,1.0
2024-07-07,20,0.0,0.0,0.341,0.659,0.0,0.0,1.0,1.0
2024-07-07,21,0.0,0.0,0.472,0.528,0.0,0.0,1.0,2.0
2024-07-07,22,0.197,0.0,0.354,0.449,1.0,0.0,2.0,2.0
2024-07-07,23,0.708,0.039,0.0,0.252,3.0,1.0,0.0,2.0
2024-07-08,0,0.118,0.0,0.511,0.37,2.0,0.0,2.0,2.0
2024-07-08,1,0.82,0.0,0.0,0.18,1.0,0.0,0.0,1.0
2024-07-08,2,0.085,0.0,0.285,0.63,1.0,0.0,1.0,1.0
2024-07-08,3,0.0,0.0,0.646,0.354,0.0,0.0,4.0,3.0
2024-07-08,4,0.315,0.079,0.446,0.161,2.0,1.0,1.0,3.0
2024-07-08,5,0.118,0.0,0.256,0.626,2.0,0.0,3.0,4.0
2024-07-08,6,0.079,0.0,0.374,0.548,1.0,0.0,2.0,3.0
2024-07-08,7,0.957,0.039,0.0,0.003,2.0,1.0,0.0,1.0
2024-07-08,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-08,9,0.128,0.0,0.125,0.748,1.0,0.0,2.0,1.0
2024-07-08,10,0.102,0.0,0.387,0.511,1.0,0.0,1.0,1.0
2024-07-08,11,0.961,0.0,0.039,0.0,2.0,0.0,1.0,0.0
2024-07-08,12,0.826,0.0,0.118,0.056,1.0,0.0,1.0,1.0
2024-07-08,13,0.426,0.0,0.433,0.141,1.0,0.0,1.0,1.0
2024-07-08,14,0.282,0.079,0.118,0.521,2.0,1.0,1.0,1.0
2024-07-08,15,0.079,0.0,0.354,0.567,1.0,0.0,2.0,4.0
2024-07-08,16,0.83,0.039,0.0,0.131,2.0,1.0,0.0,1.0
2024-07-08,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-08,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-08,19,0.593,0.0,0.0,0.407,1.0,0.0,0.0,1.0
2024-07-08,20,0.0,0.0,0.472,0.528,0.0,0.0,1.0,2.0
2024-07-08,21,0.675,0.0,0.0,0.325,1.0,0.0,0.0,1.0
2024-07-08,22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-08,23,0.016,0.0,0.157,0.826,1.0,0.0,1.0,2.0
2024-07-10,0,0.354,0.0,0.0,0.646,1.0,0.0,0.0,2.0
2024-07-10,1,0.19,0.0,0.472,0.338,1.0,0.0,1.0,2.0
2024-07-10,2,0.793,0.039,0.0,0.167,2.0,1.0,0.0,1.0
2024-07-10,3,0.0,0.0,0.459,0.541,0.0,0.0,3.0,3.0
2024-07-10,4,0.0,0.0,0.407,0.593,0.0,0.0,1.0,1.0
2024-07-10,5,0.079,0.0,0.157,0.764,1.0,0.0,1.0,3.0
2024-07-10,6,0.548,0.0,0.354,0.098,1.0,0.0,1.0,2.0
2024-07-10,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-10,8,0.42,0.0,0.039,0.541,1.0,0.0,1.0,1.0
2024-07-10,9,0.236,0.118,0.433,0.213,2.0,1.0,1.0,3.0
2024-07-10,10,0.079,0.0,0.354,0.567,1.0,0.0,4.0,4.0
2024-07-10,11,0.118,0.118,0.197,0.567,3.0,2.0,3.0,6.0
2024-07-10,12,0.37,0.0,0.0,0.63,1.0,0.0,0.0,1.0
2024-07-10,13,0.377,0.0,0.0,0.623,1.0,0.0,0.0,1.0
2024-07-10,14,0.354,0.0,0.079,0.567,2.0,0.0,1.0,2.0
2024-07-10,15,0.157,0.0,0.551,0.292,1.0,0.0,2.0,2.0
2024-07-10,16,0.908,0.0,0.0,0.092,1.0,0.0,0.0,1.0
2024-07-10,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-10,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-10,19,0.436,0.0,0.0,0.564,1.0,0.0,0.0,1.0
2024-07-10,20,0.0,0.0,0.511,0.489,0.0,0.0,1.0,2.0
2024-07-10,21,0.321,0.0,0.315,0.364,2.0,0.0,3.0,3.0
2024-07-10,22,0.466,0.0,0.0,0.534,1.0,0.0,0.0,1.0
2024-07-10,23,0.0,0.0,0.393,0.607,0.0,0.0,1.0,2.0
2024-07-11,0,0.449,0.0,0.157,0.393,2.0,0.0,2.0,1.0
2024-07-11,1,0.456,0.0,0.197,0.348,2.0,0.0,2.0,2.0
2024-07-11,2,0.0,0.0,0.403,0.597,0.0,0.0,1.0,1.0
2024-07-11,3,0.0,0.0,0.292,0.708,0.0,0.0,2.0,1.0
2024-07-11,4,0.239,0.0,0.485,0.275,2.0,0.0,3.0,3.0
2024-07-11,5,0.43,0.0,0.177,0.393,2.0,0.0,1.0,2.0
2024-07-11,6,0.311,0.0,0.374,0.315,1.0,0.0,1.0,1.0
2024-07-11,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-11,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-11,9,0.921,0.0,0.079,0.0,2.0,0.0,1.0,0.0
2024-07-11,10,0.685,0.039,0.079,0.197,5.0,1.0,1.0,3.0
2024-07-11,11,0.213,0.0,0.0,0.787,1.0,0.0,0.0,1.0
2024-07-11,12,0.0,0.0,0.41,0.59,0.0,0.0,1.0,1.0
2024-07-11,13,0.387,0.0,0.141,0.472,1.0,0.0,1.0,1.0
2024-07-11,14,0.518,0.0,0.039,0.443,3.0,0.0,1.0,3.0
2024-07-11,15,0.236,0.0,0.354,0.41,1.0,0.0,2.0,2.0
2024-07-11,16,0.987,0.0,0.0,0.013,1.0,0.0,0.0,1.0
2024-07-11,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-11,18,0.921,0.0,0.079,0.0,2.0,0.0,1.0,0.0
2024-07-11,19,0.161,0.0,0.682,0.157,3.0,0.0,4.0,2.0
2024-07-11,20,0.197,0.0,0.498,0.305,2.0,0.0,3.0,3.0
2024-07-11,21,0.0,0.0,0.085,0.915,0.0,0.0,1.0,1.0
2024-07-11,22,0.141,0.0,0.308,0.551,1.0,0.0,1.0,1.0
2024-07-11,23,0.567,0.0,0.433,0.0,4.0,0.0,3.0,1.0
2024-07-12,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-12,1,0.534,0.079,0.151,0.236,4.0,1.0,2.0,1.0
2024-07-12,2,0.433,0.039,0.085,0.443,2.0,1.0,2.0,2.0
2024-07-12,3,0.118,0.0,0.433,0.449,1.0,0.0,2.0,3.0
2024-07-12,4,0.0,0.039,0.511,0.449,0.0,1.0,1.0,2.0
2024-07-12,5,0.118,0.0,0.433,0.449,1.0,0.0,2.0,2.0
2024-07-12,6,0.233,0.0,0.0,0.767,1.0,0.0,0.0,1.0
2024-07-12,7,0.79,0.0,0.157,0.052,1.0,0.0,1.0,1.0
2024-07-12,8,0.305,0.0,0.236,0.459,1.0,0.0,1.0,1.0
2024-07-12,9,0.167,0.0,0.243,0.59,1.0,0.0,2.0,1.0
2024-07-12,10,0.298,0.0,0.387,0.315,1.0,0.0,2.0,2.0
2024-07-12,11,0.567,0.0,0.118,0.315,1.0,0.0,1.0,1.0
2024-07-12,12,0.056,0.0,0.0,0.944,1.0,0.0,0.0,1.0
2024-07-12,13,0.456,0.118,0.157,0.269,1.0,1.0,1.0,2.0
2024-07-12,14,0.079,0.0,0.551,0.37,1.0,0.0,2.0,2.0
2024-07-12,15,0.302,0.0,0.157,0.541,1.0,0.0,1.0,1.0
2024-07-12,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-12,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-12,18,0.213,0.079,0.197,0.511,4.0,1.0,2.0,1.0
2024-07-12,19,0.082,0.0,0.407,0.511,1.0,0.0,2.0,1.0
2024-07-12,20,0.0,0.0,0.607,0.393,0.0,0.0,2.0,1.0
2024-07-12,21,0.039,0.0,0.403,0.557,1.0,0.0,3.0,3.0
2024-07-12,22,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0
2024-07-12,23,0.0,0.0,0.63,0.37,1.0,0.0,1.0,2.0
2024-07-13,0,0.393,0.0,0.118,0.489,1.0,0.0,1.0,2.0
2024-07-13,1,0.0,0.0,0.623,0.377,0.0,0.0,2.0,2.0
2024-07-13,2,0.433,0.0,0.134,0.433,1.0,0.0,4.0,2.0
2024-07-13,3,0.0,0.0,0.646,0.354,0.0,0.0,2.0,1.0
2024-07-13,4,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0
2024-07-13,5,0.118,0.079,0.469,0.334,1.0,1.0,2.0,3.0
2024-07-13,6,0.0,0.0,0.393,0.607,0.0,0.0,3.0,4.0
2024-07-13,7,0.8,0.0,0.0,0.2,1.0,0.0,0.0,1.0
2024-07-13,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-13,9,0.128,0.0,0.4,0.472,2.0,0.0,3.0,1.0
2024-07-13,10,0.652,0.0,0.348,0.0,1.0,0.0,1.0,0.0
2024-07-13,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-13,12,0.41,0.0,0.0,0.59,2.0,0.0,0.0,1.0
2024-07-13,13,0.928,0.0,0.0,0.072,1.0,0.0,0.0,1.0
2024-07-13,14,0.443,0.157,0.157,0.243,3.0,2.0,4.0,3.0
2024-07-13,15,0.725,0.0,0.197,0.079,2.0,0.0,1.0,1.0
2024-07-13,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-13,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-13,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-13,19,0.515,0.0,0.0,0.485,1.0,0.0,0.0,1.0
2024-07-13,20,0.0,0.0,0.197,0.803,0.0,0.0,1.0,2.0
2024-07-13,21,0.479,0.0,0.039,0.482,1.0,0.0,1.0,1.0
2024-07-13,22,0.072,0.0,0.141,0.787,1.0,0.0,2.0,1.0
2024-07-13,23,0.039,0.0,0.528,0.433,2.0,0.0,3.0,2.0
2024-07-14,0,0.118,0.0,0.016,0.866,1.0,0.0,1.0,1.0
2024-07-14,1,0.63,0.0,0.062,0.308,1.0,0.0,2.0,1.0
2024-07-14,2,0.0,0.0,0.472,0.528,0.0,0.0,1.0,2.0
2024-07-14,3,0.0,0.0,0.341,0.659,0.0,0.0,1.0,1.0
2024-07-14,4,0.0,0.0,0.567,0.433,0.0,0.0,2.0,1.0
2024-07-14,5,0.256,0.118,0.193,0.433,2.0,2.0,2.0,1.0
2024-07-14,6,0.256,0.0,0.311,0.433,3.0,0.0,4.0,1.0
2024-07-14,7,0.918,0.0,0.082,0.0,1.0,0.0,1.0,0.0
2024-07-14,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-14,9,0.685,0.0,0.118,0.197,2.0,0.0,2.0,2.0
2024-07-14,10,0.387,0.0,0.0,0.613,2.0,0.0,0.0,2.0
2024-07-14,11,0.59,0.0,0.197,0.213,1.0,0.0,1.0,1.0
2024-07-14,12,0.056,0.0,0.472,0.472,1.0,0.0,2.0,1.0
2024-07-14,13,0.81,0.0,0.118,0.072,4.0,0.0,2.0,2.0
2024-07-14,14,0.197,0.0,0.354,0.449,1.0,0.0,1.0,3.0
2024-07-14,15,0.498,0.0,0.039,0.462,1.0,0.0,1.0,1.0
2024-07-14,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-14,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-14,18,0.846,0.118,0.036,0.0,1.0,1.0,1.0,0.0
2024-07-14,19,0.0,0.157,0.436,0.407,0.0,2.0,3.0,2.0
2024-07-14,20,0.266,0.0,0.0,0.734,1.0,0.0,0.0,1.0
2024-07-14,21,0.443,0.0,0.039,0.518,1.0,0.0,1.0,1.0
2024-07-14,22,0.0,0.0,0.511,0.489,0.0,0.0,1.0,2.0
2024-07-14,23,0.944,0.0,0.039,0.016,2.0,0.0,1.0,2.0
2024-07-15,0,0.551,0.0,0.157,0.292,2.0,0.0,2.0,1.0
2024-07-15,1,0.0,0.0,0.393,0.607,0.0,0.0,1.0,2.0
2024-07-15,2,0.079,0.0,0.157,0.764,1.0,0.0,1.0,2.0
2024-07-15,3,0.0,0.0,0.354,0.646,0.0,0.0,1.0,2.0
2024-07-15,4,0.318,0.0,0.0,0.682,2.0,0.0,0.0,2.0
2024-07-15,5,0.39,0.275,0.098,0.236,4.0,2.0,2.0,2.0
2024-07-15,6,0.548,0.0,0.452,0.0,1.0,0.0,1.0,0.0
2024-07-15,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-15,8,0.37,0.0,0.118,0.511,2.0,0.0,1.0,1.0
2024-07-15,9,0.567,0.0,0.118,0.315,2.0,0.0,1.0,1.0
2024-07-15,10,0.702,0.0,0.0,0.298,1.0,0.0,0.0,1.0
2024-07-15,11,0.0,0.0,0.63,0.37,0.0,0.0,1.0,2.0
2024-07-15,12,0.41,0.0,0.0,0.59,1.0,0.0,0.0,1.0
2024-07-15,13,0.921,0.0,0.039,0.039,2.0,0.0,1.0,1.0
2024-07-15,14,0.41,0.236,0.039,0.315,4.0,2.0,1.0,1.0
2024-07-15,15,0.41,0.039,0.079,0.472,4.0,1.0,1.0,3.0
2024-07-15,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-15,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-15,18,0.767,0.157,0.0,0.075,2.0,2.0,0.0,1.0
2024-07-15,19,0.039,0.118,0.197,0.646,1.0,1.0,1.0,2.0
2024-07-15,20,0.0,0.0,0.187,0.813,0.0,0.0,1.0,1.0
2024-07-15,21,0.039,0.0,0.489,0.472,1.0,0.0,3.0,1.0
2024-07-15,22,0.197,0.0,0.151,0.652,1.0,0.0,2.0,1.0
2024-07-15,23,0.0,0.0,0.433,0.567,1.0,0.0,1.0,2.0
2024-07-16,0,0.0,0.0,0.489,0.511,0.0,0.0,2.0,1.0
2024-07-16,1,0.111,0.0,0.298,0.59,1.0,0.0,2.0,1.0
2024-07-16,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-16,3,0.108,0.0,0.0,0.892,2.0,0.0,0.0,2.0
2024-07-16,4,0.318,0.079,0.157,0.446,4.0,2.0,1.0,2.0
2024-07-16,5,0.115,0.0,0.354,0.531,1.0,0.0,2.0,2.0
2024-07-16,6,0.941,0.0,0.0,0.059,1.0,0.0,0.0,1.0
2024-07-16,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-16,8,0.341,0.0,0.079,0.58,1.0,0.0,1.0,1.0
2024-07-16,9,0.479,0.0,0.079,0.443,1.0,0.0,1.0,1.0
2024-07-16,10,0.843,0.0,0.118,0.039,2.0,0.0,1.0,1.0
2024-07-16,11,0.41,0.0,0.157,0.433,1.0,0.0,1.0,1.0
2024-07-16,12,0.292,0.0,0.433,0.275,1.0,0.0,1.0,1.0
2024-07-16,13,0.921,0.0,0.0,0.079,2.0,0.0,0.0,1.0
2024-07-16,14,0.321,0.118,0.275,0.285,4.0,1.0,1.0,2.0
2024-07-16,15,0.341,0.0,0.275,0.384,1.0,0.0,1.0,1.0
2024-07-16,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-16,17,0.784,0.216,0.0,0.0,1.0,1.0,0.0,0.0
2024-07-16,18,0.039,0.764,0.079,0.118,1.0,4.0,2.0,1.0
2024-07-16,19,0.0,0.121,0.354,0.525,0.0,1.0,2.0,2.0
2024-07-16,20,0.0,0.0,0.157,0.843,0.0,0.0,2.0,3.0
2024-07-16,21,0.0,0.0,0.433,0.567,0.0,0.0,1.0,2.0
2024-07-16,22,0.849,0.0,0.079,0.072,1.0,0.0,1.0,1.0
2024-07-16,23,0.961,0.0,0.0,0.039,1.0,0.0,1.0,1.0
2024-07-17,0,0.0,0.0,0.315,0.685,0.0,0.0,1.0,2.0
2024-07-17,1,0.741,0.0,0.079,0.18,1.0,0.0,1.0,1.0
2024-07-17,2,0.243,0.0,0.039,0.718,1.0,0.0,1.0,2.0
2024-07-17,3,0.0,0.0,0.63,0.37,0.0,0.0,1.0,2.0
2024-07-17,4,0.393,0.0,0.2,0.407,2.0,0.0,4.0,3.0
2024-07-17,5,0.256,0.0,0.036,0.708,1.0,0.0,1.0,1.0
2024-07-17,6,0.764,0.0,0.197,0.039,2.0,0.0,1.0,1.0
2024-07-17,7,0.79,0.0,0.039,0.17,1.0,0.0,1.0,1.0
2024-07-17,8,0.226,0.0,0.551,0.223,1.0,0.0,1.0,2.0
2024-07-17,9,0.449,0.0,0.157,0.393,2.0,0.0,1.0,1.0
2024-07-17,10,0.23,0.0,0.157,0.613,2.0,0.0,2.0,1.0
2024-07-17,11,0.157,0.0,0.275,0.567,1.0,0.0,1.0,2.0
2024-07-17,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-17,13,0.882,0.039,0.079,0.0,2.0,1.0,1.0,0.0
2024-07-17,14,0.164,0.0,0.275,0.561,2.0,0.0,1.0,2.0
2024-07-17,15,0.577,0.0,0.0,0.423,1.0,0.0,0.0,1.0
2024-07-17,16,0.882,0.0,0.0,0.118,2.0,0.0,0.0,1.0
2024-07-17,17,0.902,0.0,0.0,0.098,1.0,0.0,0.0,1.0
2024-07-17,18,0.551,0.0,0.197,0.252,2.0,0.0,1.0,3.0
2024-07-17,19,0.0,0.0,0.249,0.751,0.0,0.0,2.0,2.0
2024-07-17,20,0.895,0.0,0.105,0.0,1.0,0.0,1.0,0.0
2024-07-17,21,0.325,0.0,0.0,0.675,1.0,0.0,0.0,1.0
2024-07-17,22,0.433,0.0,0.118,0.449,1.0,0.0,2.0,2.0
2024-07-17,23,0.393,0.0,0.0,0.607,1.0,0.0,0.0,2.0
2024-07-18,0,0.528,0.039,0.039,0.393,4.0,1.0,1.0,2.0
2024-07-18,1,0.259,0.0,0.315,0.426,2.0,0.0,3.0,4.0
2024-07-18,2,0.0,0.0,0.511,0.489,0.0,0.0,1.0,2.0
