Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad
2024-01-02,0,0.685,0.0,0.0,0.315,1.0,0.0,0.0,1.0,0.050025312738294275
2024-01-02,1,0.023,0.0,0.669,0.308,1.0,0.0,1.0,1.0,-0.11671258550975147
2024-01-02,2,0.0,0.0,0.954,0.046,0.0,0.0,1.0,1.0,0.017521923989852976
2024-01-02,3,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0,-0.25262921350755774
2024-01-02,4,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.31575363771487347
2024-01-02,5,0.157,0.039,0.803,0.0,2.0,1.0,2.0,0.0,0.09674480319472151
2024-01-02,6,0.039,0.0,0.961,0.0,1.0,0.0,2.0,0.0,0.05217328531797119
2024-01-02,7,0.957,0.0,0.043,0.0,1.0,0.0,1.0,0.0,0.2885826462655045
2024-01-02,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-02,9,0.803,0.0,0.118,0.079,2.0,0.0,1.0,1.0,0.20666229251655205
2024-01-02,10,0.741,0.0,0.118,0.141,1.0,0.0,1.0,1.0,0.15752857687758248
2024-01-02,11,0.0,0.0,0.511,0.489,0.0,0.0,1.0,1.0,-0.21946214316134094
2024-01-02,12,0.41,0.0,0.315,0.275,1.0,0.0,1.0,1.0,0.0006036249696111662
2024-01-02,13,0.338,0.236,0.393,0.033,3.0,1.0,2.0,1.0,0.1976028904423459
2024-01-02,14,0.0,0.0,0.325,0.675,0.0,0.0,1.0,1.0,-0.3189633541999912
2024-01-02,15,0.892,0.079,0.03,0.0,2.0,1.0,1.0,0.0,0.30070134046645663
2024-01-02,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-02,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-02,18,0.374,0.197,0.079,0.351,1.0,2.0,1.0,1.0,0.02257548554925695
2024-01-02,19,0.039,0.0,0.433,0.528,1.0,0.0,1.0,2.0,-0.23028176537239084
2024-01-02,20,0.079,0.0,0.157,0.764,1.0,0.0,1.0,2.0,-0.34622955230782704
2024-01-02,21,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0,-0.17720087610729054
2024-01-02,22,0.0,0.0,0.433,0.567,0.0,0.0,1.0,2.0,-0.26118845746787167
2024-01-02,23,0.354,0.0,0.315,0.331,1.0,0.0,1.0,2.0,-0.04377521496236131
2024-01-03,0,0.236,0.079,0.433,0.252,2.0,1.0,2.0,2.0,-0.003086289917668447
2024-01-03,1,0.315,0.157,0.348,0.18,4.0,2.0,3.0,1.0,0.08422593685215493
2024-01-03,2,0.0,0.0,0.41,0.59,0.0,0.0,2.0,1.0,-0.27349237066082305
2024-01-03,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.042129750375755726
2024-01-03,4,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0,-0.25262921350755774
2024-01-03,5,0.0,0.118,0.862,0.02,0.0,1.0,2.0,1.0,0.07447200104313176
2024-01-03,6,0.0,0.0,0.469,0.531,0.0,0.0,1.0,1.0,-0.2419301585571652
2024-01-03,7,0.407,0.079,0.515,0.0,2.0,2.0,1.0,0.0,0.17580097003121298
2024-01-03,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-03,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-03,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-03,11,0.056,0.0,0.157,0.787,1.0,0.0,1.0,1.0,-0.36445657585131574
2024-01-03,12,0.921,0.0,0.0,0.079,1.0,0.0,0.0,1.0,0.23705042388017838
2024-01-03,13,0.456,0.0,0.236,0.308,1.0,0.0,1.0,1.0,-0.005203594997461786
2024-01-03,14,0.0,0.0,0.561,0.439,0.0,0.0,1.0,1.0,-0.19271450578535967
2024-01-03,15,0.892,0.0,0.069,0.039,1.0,0.0,1.0,1.0,0.2509802642085467
2024-01-03,16,0.37,0.0,0.118,0.511,2.0,0.0,1.0,1.0,-0.13598841467459144
2024-01-03,17,0.469,0.0,0.236,0.295,1.0,0.0,1.0,1.0,0.005098635701031862
2024-01-03,18,0.511,0.118,0.233,0.138,2.0,1.0,1.0,1.0,0.14294363723253667
2024-01-03,19,0.0,0.0,0.436,0.564,0.0,0.0,2.0,2.0,-0.25958359922531277
2024-01-03,20,0.0,0.0,0.344,0.656,0.0,0.0,1.0,1.0,-0.30879925199711833
2024-01-03,21,0.0,0.0,0.089,0.911,0.0,0.0,1.0,1.0,-0.4452122026146227
2024-01-03,22,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0,-0.17720087610729054
2024-01-03,23,0.393,0.0,0.118,0.489,2.0,0.0,1.0,1.0,-0.11825421412824659
2024-01-04,0,0.0,0.0,0.213,0.787,0.0,0.0,2.0,1.0,-0.3788780619221892
2024-01-04,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.042129750375755726
2024-01-04,2,0.0,0.0,0.4,0.6,0.0,0.0,1.0,1.0,-0.2788418981360193
2024-01-04,3,0.472,0.039,0.066,0.423,1.0,1.0,2.0,2.0,-0.048377220107040736
2024-01-04,4,0.0,0.0,0.292,0.708,0.0,0.0,2.0,1.0,-0.3366167948681388
2024-01-04,5,0.079,0.0,0.843,0.079,1.0,0.0,2.0,1.0,0.020255209493491924
2024-01-04,6,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.31575363771487347
2024-01-04,7,0.682,0.079,0.239,0.0,1.0,1.0,1.0,0.0,0.24657863795030527
2024-01-04,8,0.803,0.0,0.197,0.0,2.0,0.0,1.0,0.0,0.24892355957060244
2024-01-04,9,0.41,0.0,0.197,0.393,2.0,0.0,1.0,1.0,-0.06252079923770457
2024-01-04,10,0.544,0.0,0.354,0.102,1.0,0.0,1.0,1.0,0.12765900624581078
2024-01-04,11,0.944,0.0,0.0,0.056,1.0,0.0,1.0,1.0,0.25527744742366704
2024-01-04,12,0.0,0.0,0.292,0.708,0.0,0.0,2.0,1.0,-0.3366167948681388
2024-01-04,13,0.157,0.0,0.377,0.466,1.0,0.0,2.0,1.0,-0.16672656366254782
2024-01-04,14,0.0,0.0,0.482,0.518,0.0,0.0,1.0,1.0,-0.23497577283941004
2024-01-04,15,0.577,0.039,0.384,0.0,1.0,1.0,1.0,0.0,0.20494807847664845
2024-01-04,16,0.997,0.0,0.003,0.0,1.0,0.0,1.0,0.0,0.2988837077446999
2024-01-04,17,0.433,0.0,0.213,0.354,2.0,0.0,3.0,1.0,-0.03573453173390184
2024-01-04,18,0.0,0.0,0.374,0.626,0.0,0.0,2.0,2.0,-0.29275066957152956
2024-01-04,19,0.551,0.039,0.118,0.292,3.0,1.0,2.0,2.0,0.04204618623944098
2024-01-04,20,0.0,0.0,0.069,0.931,0.0,0.0,1.0,1.0,-0.45591125756501527
2024-01-04,21,0.0,0.0,0.521,0.479,0.0,0.0,1.0,1.0,-0.21411261568614467
2024-01-04,22,0.0,0.0,0.574,0.426,0.0,0.0,1.0,1.0,-0.18576012006760456
2024-01-04,23,0.0,0.0,0.37,0.63,0.0,0.0,3.0,1.0,-0.29489048056160805
2024-01-05,0,0.0,0.0,0.511,0.489,0.0,0.0,1.0,1.0,-0.21946214316134094
2024-01-05,1,0.977,0.0,0.0,0.023,1.0,0.0,0.0,1.0,0.28142926381215083
2024-01-05,2,0.833,0.0,0.0,0.167,1.0,0.0,0.0,1.0,0.16731224684422155
2024-01-05,3,0.0,0.0,0.105,0.895,0.0,0.0,1.0,1.0,-0.43665295865430875
2024-01-05,4,0.0,0.0,0.525,0.475,0.0,0.0,1.0,1.0,-0.21197280469606616
2024-01-05,5,0.079,0.039,0.551,0.331,1.0,1.0,2.0,2.0,-0.10036949636832959
2024-01-05,6,0.0,0.0,0.075,0.925,0.0,0.0,1.0,1.0,-0.45270154107989746
2024-01-05,7,0.8,0.0,0.161,0.039,1.0,0.0,1.0,1.0,0.22728782280639742
2024-01-05,8,0.892,0.0,0.108,0.0,1.0,0.0,1.0,0.0,0.2718434213618121
2024-01-05,9,0.0,0.0,0.056,0.944,0.0,0.0,2.0,1.0,-0.46286564328277036
2024-01-05,10,0.613,0.0,0.387,0.0,1.0,0.0,1.0,0.0,0.1999935175444245
2024-01-05,11,0.095,0.0,0.315,0.59,2.0,0.0,2.0,1.0,-0.24902734964773407
2024-01-05,12,0.292,0.0,0.118,0.59,1.0,0.0,1.0,1.0,-0.19829462186269697
2024-01-05,13,0.338,0.0,0.393,0.269,1.0,0.0,1.0,1.0,-0.0147285692078227
2024-01-05,14,0.049,0.0,0.63,0.321,1.0,0.0,1.0,1.0,-0.11697128126602963
2024-01-05,15,0.934,0.0,0.066,0.0,1.0,0.0,1.0,0.0,0.28265953591496723
2024-01-05,16,0.633,0.0,0.17,0.197,2.0,0.0,2.0,1.0,0.09975835702265604
2024-01-05,17,0.626,0.0,0.157,0.216,2.0,0.0,1.0,1.0,0.08774943931054822
2024-01-05,18,0.511,0.0,0.236,0.252,1.0,0.0,1.0,2.0,0.038875588647155096
2024-01-05,19,0.0,0.0,0.328,0.672,0.0,0.0,1.0,1.0,-0.3173584959574323
2024-01-05,20,0.0,0.0,0.302,0.698,0.0,0.0,1.0,1.0,-0.33126726739294254
2024-01-05,21,0.0,0.0,0.315,0.685,0.0,0.0,1.0,2.0,-0.32431288167518746
2024-01-05,22,0.0,0.0,0.551,0.449,0.0,0.0,1.0,2.0,-0.19806403326055594
2024-01-05,23,0.0,0.0,0.393,0.607,0.0,0.0,2.0,1.0,-0.28258656736865667
2024-01-06,0,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0,-0.25262921350755774
2024-01-06,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.042129750375755726
2024-01-06,2,0.0,0.0,0.439,0.561,0.0,0.0,1.0,1.0,-0.257978740982754
2024-01-06,3,0.0,0.0,0.892,0.108,0.0,0.0,1.0,1.0,-0.015645146356363784
2024-01-06,4,0.0,0.0,0.328,0.672,0.0,0.0,1.0,1.0,-0.3173584959574323
2024-01-06,5,0.098,0.0,0.826,0.075,2.0,0.0,2.0,1.0,0.0272037651854367
2024-01-06,6,0.177,0.0,0.823,0.0,1.0,0.0,1.0,0.0,0.08771194742119516
2024-01-06,7,0.446,0.0,0.554,0.0,1.0,0.0,1.0,0.0,0.15698658586878392
2024-01-06,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-06,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-06,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-06,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-06,12,0.275,0.0,0.567,0.157,2.0,0.0,3.0,1.0,0.02891983693426689
2024-01-06,13,0.079,0.236,0.338,0.348,2.0,2.0,3.0,2.0,-0.03756446835375013
2024-01-06,14,0.0,0.0,0.364,0.636,0.0,0.0,1.0,1.0,-0.2981001970467258
2024-01-06,15,0.892,0.079,0.03,0.0,1.0,1.0,1.0,0.0,0.30070134046645663
2024-01-06,16,0.328,0.0,0.0,0.672,1.0,0.0,0.0,1.0,-0.23288979182803043
2024-01-06,17,0.925,0.0,0.0,0.075,1.0,0.0,0.0,1.0,0.2402203410181764
2024-01-06,18,0.767,0.0,0.039,0.193,1.0,0.0,1.0,1.0,0.13636459421766323
2024-01-06,19,0.039,0.0,0.407,0.554,1.0,0.0,2.0,2.0,-0.2441905368079011
2024-01-06,20,0.0,0.0,0.144,0.856,0.0,0.0,1.0,1.0,-0.41578980150104333
2024-01-06,21,0.0,0.0,0.354,0.646,0.0,0.0,1.0,2.0,-0.3034497245219221
2024-01-06,22,0.0,0.0,0.393,0.607,0.0,0.0,1.0,2.0,-0.28258656736865667
2024-01-06,23,0.0,0.0,0.866,0.134,0.0,0.0,2.0,1.0,-0.029553917791874038
2024-01-07,0,0.0,0.0,0.37,0.63,0.0,0.0,2.0,1.0,-0.29489048056160805
2024-01-07,1,0.269,0.0,0.456,0.275,1.0,0.0,1.0,1.0,-0.035707616744552445
2024-01-07,2,0.872,0.0,0.079,0.049,1.0,0.0,1.0,1.0,0.2404802059937528
2024-01-07,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.49282299714386935
2024-01-07,4,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0,-0.17720087610729054
2024-01-07,5,0.02,0.0,0.393,0.587,1.0,0.0,1.0,1.0,-0.2667369816786665
2024-01-07,6,0.098,0.0,0.63,0.272,1.0,0.0,1.0,1.0,-0.07813979632555369
2024-01-07,7,0.643,0.0,0.315,0.043,1.0,0.0,1.0,1.0,0.1847584752608529
2024-01-07,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-07,9,0.213,0.0,0.157,0.63,2.0,0.0,1.0,1.0,-0.24003732818489282
2024-01-07,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-07,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-07,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-07,13,0.534,0.039,0.387,0.039,3.0,1.0,2.0,1.0,0.1729691504828723
2024-01-07,14,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.31575363771487347
2024-01-07,15,0.577,0.079,0.344,0.0,2.0,1.0,2.0,0.0,0.21953835156741747
2024-01-07,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-07,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-07,18,0.452,0.0,0.0,0.548,1.0,0.0,0.0,1.0,-0.13462236055009136
2024-01-07,19,0.0,0.0,0.433,0.567,0.0,0.0,1.0,2.0,-0.26118845746787167
2024-01-07,20,0.0,0.0,0.226,0.774,0.0,0.0,1.0,1.0,-0.37192367620443406
2024-01-07,21,0.0,0.0,0.252,0.748,0.0,0.0,2.0,1.0,-0.35801490476892384
2024-01-07,22,0.0,0.0,0.466,0.534,0.0,0.0,1.0,1.0,-0.24353501679972409
2024-01-07,23,0.0,0.0,0.472,0.528,0.0,0.0,2.0,1.0,-0.2403253003146063
2024-01-08,0,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.31575363771487347
2024-01-08,1,0.0,0.0,0.574,0.426,0.0,0.0,1.0,1.0,-0.18576012006760456
2024-01-08,2,0.0,0.0,0.866,0.134,0.0,0.0,1.0,2.0,-0.029553917791874038
2024-01-08,3,0.0,0.0,0.616,0.384,0.0,0.0,1.0,1.0,-0.1632921046717803
2024-01-08,4,0.039,0.118,0.37,0.472,1.0,1.0,2.0,1.0,-0.15732523564389905
2024-01-08,5,0.0,0.0,0.567,0.433,0.0,0.0,2.0,1.0,-0.18950478930024195
2024-01-08,6,0.39,0.079,0.531,0.0,1.0,1.0,1.0,0.0,0.1713808891521792
2024-01-08,7,0.948,0.0,0.052,0.0,1.0,0.0,1.0,0.0,0.28626490743268557
2024-01-08,8,0.472,0.079,0.449,0.0,3.0,1.0,3.0,0.0,0.19249806518452967
2024-01-08,9,0.164,0.079,0.757,0.0,1.0,1.0,1.0,0.0,0.11317989179472544
2024-01-08,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-08,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-08,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-08,13,0.567,0.0,0.039,0.393,2.0,0.0,1.0,1.0,-0.022131262682238584
2024-01-08,14,0.085,0.0,0.079,0.836,1.0,0.0,1.0,1.0,-0.3832009909073607
2024-01-08,15,0.341,0.039,0.511,0.108,1.0,1.0,1.0,2.0,0.08635478926690063
2024-01-08,16,0.843,0.0,0.157,0.0,3.0,0.0,2.0,0.0,0.25922462104979777
2024-01-08,17,0.705,0.0,0.275,0.02,1.0,0.0,1.0,1.0,0.21298690399618128
2024-01-08,18,0.433,0.0,0.43,0.138,2.0,0.0,2.0,1.0,0.0798573914807129
2024-01-08,19,0.039,0.0,0.134,0.826,1.0,0.0,2.0,1.0,-0.38973981388361484
2024-01-08,20,0.0,0.0,0.459,0.541,0.0,0.0,1.0,1.0,-0.24727968603236147
2024-01-08,21,0.0,0.0,0.669,0.331,0.0,0.0,1.0,2.0,-0.13493960905324018
2024-01-08,22,0.0,0.0,0.456,0.544,0.0,0.0,1.0,1.0,-0.24888454427492035
2024-01-08,23,0.708,0.0,0.292,0.0,1.0,0.0,3.0,0.0,0.22445853855751344
2024-01-09,0,0.0,0.0,0.056,0.944,0.0,0.0,1.0,1.0,-0.46286564328277036
2024-01-09,1,0.0,0.0,0.731,0.269,0.0,0.0,1.0,1.0,-0.10177253870702344
2024-01-09,2,0.0,0.0,0.6,0.4,0.0,0.0,1.0,1.0,-0.17185134863209434
2024-01-09,3,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.31575363771487347
2024-01-09,4,0.0,0.043,0.957,0.0,0.0,1.0,1.0,0.0,0.057814293948332394
2024-01-09,5,0.0,0.036,0.57,0.393,0.0,1.0,2.0,1.0,-0.1550175633681406
2024-01-09,6,0.39,0.0,0.61,0.0,1.0,0.0,1.0,0.0,0.14256509979791043
2024-01-09,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-09,8,0.223,0.0,0.777,0.0,1.0,0.0,1.0,0.0,0.09955816812226982
2024-01-09,9,0.0,0.0,0.528,0.472,0.0,0.0,2.0,1.0,-0.21036794645350732
2024-01-09,10,0.692,0.0,0.308,0.0,1.0,0.0,1.0,0.0,0.2203381139658353
2024-01-09,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-09,12,0.961,0.0,0.039,0.0,2.0,0.0,1.0,0.0,0.2896127524134241
2024-01-09,13,0.259,0.0,0.157,0.584,1.0,0.0,1.0,1.0,-0.2035832810979154
2024-01-09,14,0.433,0.0,0.236,0.331,1.0,0.0,1.0,2.0,-0.023430618540950465
2024-01-09,15,0.0,0.0,0.774,0.226,0.0,0.0,1.0,1.0,-0.07876957056367954
2024-01-09,16,0.866,0.0,0.134,0.0,1.0,0.0,2.0,0.0,0.26514773140033515
2024-01-09,17,0.689,0.0,0.311,0.0,1.0,0.0,1.0,0.0,0.21956553435489565
2024-01-09,18,0.803,0.197,0.0,0.0,3.0,2.0,0.0,0.0,0.32078065454263976
2024-01-09,19,0.043,0.0,0.17,0.787,2.0,0.0,2.0,2.0,-0.3678044208320542
2024-01-09,20,0.0,0.0,0.538,0.462,0.0,0.0,1.0,1.0,-0.20501841897831105
2024-01-09,21,0.0,0.0,0.669,0.331,0.0,0.0,1.0,2.0,-0.13493960905324018
2024-01-09,22,0.708,0.0,0.102,0.19,1.0,0.0,1.0,1.0,0.12281751652878468
2024-01-09,23,0.0,0.0,0.134,0.866,0.0,0.0,1.0,2.0,-0.42113932897623957
2024-01-10,0,0.0,0.0,0.708,0.292,0.0,0.0,1.0,2.0,-0.1140764518999748
2024-01-10,1,0.0,0.0,0.702,0.298,0.0,0.0,1.0,1.0,-0.11728616838509254
2024-01-10,2,0.0,0.0,0.489,0.511,0.0,0.0,2.0,1.0,-0.2312311036067727
2024-01-10,3,0.0,0.0,0.777,0.223,0.0,0.0,1.0,1.0,-0.07716471232112067
2024-01-10,4,0.039,0.039,0.436,0.485,1.0,1.0,2.0,1.0,-0.19309541071592295
2024-01-10,5,0.0,0.0,0.626,0.374,0.0,0.0,1.0,1.0,-0.15794257719658406
2024-01-10,6,0.351,0.039,0.393,0.216,1.0,1.0,1.0,1.0,0.03115515790457994
2024-01-10,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-10,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-10,9,0.207,0.0,0.282,0.511,1.0,0.0,2.0,1.0,-0.17792311045193676
2024-01-10,10,0.81,0.0,0.19,0.0,1.0,0.0,1.0,0.0,0.25072624532946164
2024-01-10,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-10,12,0.354,0.0,0.0,0.646,1.0,0.0,0.0,1.0,-0.21228533043104322
2024-01-10,13,0.079,0.039,0.741,0.141,1.0,1.0,2.0,1.0,0.0012715256603991892
2024-01-10,14,0.0,0.0,0.213,0.787,0.0,0.0,2.0,1.0,-0.3788780619221892
2024-01-10,15,0.0,0.0,0.607,0.393,0.0,0.0,2.0,1.0,-0.16810667939945695
2024-01-10,16,0.948,0.039,0.013,0.0,1.0,1.0,1.0,0.0,0.30049042369618534
2024-01-10,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-10,18,0.607,0.236,0.157,0.0,2.0,3.0,2.0,0.0,0.28453096955808227
2024-01-10,19,0.633,0.0,0.079,0.289,1.0,0.0,1.0,1.0,0.05058483400122629
2024-01-10,20,0.0,0.0,0.502,0.498,0.0,0.0,1.0,1.0,-0.22427671788901754
2024-01-10,21,0.0,0.0,0.049,0.951,0.0,0.0,1.0,1.0,-0.4666103125154077
2024-01-10,22,0.889,0.0,0.0,0.111,1.0,0.0,0.0,1.0,0.21169108677619408
2024-01-10,23,0.252,0.0,0.157,0.59,1.0,0.0,2.0,2.0,-0.20863781309226806
2024-01-11,0,0.0,0.0,0.551,0.449,0.0,0.0,1.0,1.0,-0.19806403326055594
2024-01-11,1,0.0,0.0,0.898,0.102,0.0,0.0,1.0,1.0,-0.012435429871246025
2024-01-11,2,0.315,0.0,0.243,0.443,1.0,0.0,3.0,2.0,-0.11369132787639902
2024-01-11,3,0.0,0.0,0.144,0.856,0.0,0.0,1.0,1.0,-0.41578980150104333
2024-01-11,4,0.118,0.0,0.567,0.315,1.0,0.0,2.0,1.0,-0.09599223372929988
2024-01-11,5,0.0,0.0,0.508,0.492,0.0,0.0,1.0,1.0,-0.2210670014038998
2024-01-11,6,0.0,0.0,0.784,0.216,0.0,0.0,1.0,1.0,-0.0734200430884833
2024-01-11,7,0.721,0.0,0.279,0.0,1.0,0.0,1.0,0.0,0.22780638353825194
2024-01-11,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-11,9,0.725,0.0,0.118,0.157,2.0,0.0,1.0,1.0,0.14484890832559033
2024-01-11,10,0.544,0.0,0.197,0.259,1.0,0.0,1.0,1.0,0.043671424885229654
2024-01-11,11,0.0,0.0,0.59,0.41,0.0,0.0,1.0,1.0,-0.17720087610729054
2024-01-11,12,0.669,0.039,0.197,0.095,2.0,1.0,2.0,1.0,0.17782000886443342
2024-01-11,13,0.466,0.0,0.0,0.534,1.0,0.0,0.0,1.0,-0.12352765056709822
2024-01-11,14,0.007,0.0,0.128,0.866,1.0,0.0,2.0,1.0,-0.41929451346700464
2024-01-11,15,0.498,0.0,0.462,0.039,1.0,0.0,2.0,1.0,0.14947267888809676
2024-01-11,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-11,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-11,18,0.885,0.0,0.0,0.115,1.0,0.0,0.0,1.0,0.208521169638196
2024-01-11,19,0.0,0.0,0.525,0.475,0.0,0.0,1.0,1.0,-0.21197280469606616
2024-01-11,20,0.0,0.0,0.184,0.816,0.0,0.0,1.0,1.0,-0.3943916916002583
2024-01-11,21,0.0,0.0,0.472,0.528,0.0,0.0,1.0,2.0,-0.2403253003146063
2024-01-11,22,0.0,0.0,0.338,0.662,0.0,0.0,1.0,1.0,-0.3120089684822361
2024-01-11,23,0.0,0.0,0.252,0.748,0.0,0.0,3.0,1.0,-0.35801490476892384
2024-01-12,0,0.0,0.0,0.944,0.056,0.0,0.0,1.0,1.0,0.012172396514656722
2024-01-12,1,0.702,0.0,0.0,0.298,1.0,0.0,0.0,1.0,0.06349746057478589
2024-01-12,2,0.636,0.0,0.039,0.325,1.0,0.0,1.0,1.0,0.03205698495108367
2024-01-12,3,0.0,0.0,0.656,0.344,0.0,0.0,1.0,1.0,-0.1418939947709953
2024-01-12,4,0.082,0.0,0.289,0.63,1.0,0.0,2.0,1.0,-0.2737311747788818
2024-01-12,5,0.036,0.0,0.236,0.728,1.0,0.0,1.0,1.0,-0.3380448944872555
2024-01-12,6,0.115,0.0,0.748,0.138,1.0,0.0,1.0,1.0,-0.0020360472788901463
2024-01-12,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29965628735563954
2024-01-12,8,0.931,0.0,0.069,0.0,1.0,0.0,1.0,0.0,0.28188695630402755
2024-01-12,9,0.125,0.0,0.167,0.708,1.0,0.0,2.0,1.0,-0.30442597774565333
