Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad
2024-01-03,5,0.118,0.0,0.764,0.118,1.0,0.0,2.0,1.0,-0.2357928167000083
2024-01-03,6,0.0,0.0,0.646,0.354,0.0,0.0,3.0,2.0,-0.2867047522592913
2024-01-03,7,0.603,0.039,0.357,0.0,3.0,1.0,2.0,0.0,-0.034683629580435735
2024-01-03,8,0.105,0.895,0.0,0.0,1.0,1.0,0.0,0.0,0.5147299024037982
2024-01-03,9,0.361,0.482,0.157,0.0,2.0,4.0,2.0,0.0,0.2547900423005014
2024-01-03,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-03,11,0.41,0.0,0.393,0.197,2.0,0.0,3.0,2.0,-0.14176166715727845
2024-01-03,12,0.236,0.764,0.0,0.0,1.0,1.0,0.0,0.0,0.4489651055152182
2024-01-03,13,0.0,0.456,0.354,0.19,0.0,3.0,3.0,1.0,0.10291038685320195
2024-01-03,14,0.0,0.0,0.669,0.331,0.0,0.0,1.0,2.0,-0.28559623141979473
2024-01-03,15,0.931,0.0,0.0,0.069,1.0,0.0,0.0,1.0,0.03897581781895687
2024-01-03,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-03,17,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.06542079389021735
2024-01-03,18,0.098,0.866,0.036,0.0,1.0,1.0,1.0,0.0,0.48810898052207286
2024-01-03,19,0.039,0.0,0.357,0.603,1.0,0.0,3.0,2.0,-0.2853685574733717
2024-01-03,20,0.0,0.0,0.393,0.607,0.0,0.0,2.0,3.0,-0.29889848149375375
2024-01-03,21,0.0,0.0,0.787,0.213,0.0,0.0,2.0,3.0,-0.2799090375475949
2024-01-03,22,0.0,0.0,0.472,0.528,0.0,0.0,1.0,2.0,-0.29509095339287417
2024-01-03,23,0.0,0.0,0.511,0.489,1.0,0.0,1.0,1.0,-0.2932112876215539
2024-01-04,0,0.0,0.0,0.315,0.685,0.0,0.0,1.0,1.0,-0.3026578130363944
2024-01-04,1,0.118,0.0,0.472,0.41,1.0,0.0,2.0,2.0,-0.24986621170579104
2024-01-04,2,0.403,0.0,0.275,0.321,1.0,0.0,2.0,3.0,-0.1498138449599999
2024-01-04,3,0.384,0.0,0.118,0.498,1.0,0.0,1.0,2.0,-0.16498049426506767
2024-01-04,4,0.0,0.0,0.551,0.449,0.0,0.0,1.0,2.0,-0.29128342529199464
2024-01-04,5,0.197,0.0,0.354,0.449,1.0,0.0,2.0,3.0,-0.22527582427901155
2024-01-04,6,0.0,0.0,0.511,0.489,0.0,0.0,3.0,4.0,-0.2932112876215539
2024-01-04,7,0.839,0.0,0.118,0.043,1.0,0.0,1.0,1.0,0.00940304359614277
2024-01-04,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-04,9,0.797,0.0,0.125,0.079,2.0,0.0,2.0,1.0,-0.006674362181485451
2024-01-04,10,0.574,0.0,0.348,0.079,3.0,0.0,3.0,1.0,-0.08139362627232416
2024-01-04,11,0.174,0.0,0.63,0.197,2.0,0.0,3.0,2.0,-0.22110640595768766
2024-01-04,12,0.118,0.0,0.37,0.511,1.0,0.0,2.0,1.0,-0.25446442091728555
2024-01-04,13,0.236,0.0,0.764,0.0,1.0,0.0,2.0,0.0,-0.19056807501292514
2024-01-04,14,0.0,0.275,0.361,0.364,0.0,3.0,5.0,3.0,-0.05698825626414263
2024-01-04,15,0.695,0.0,0.0,0.305,1.0,0.0,0.0,1.0,-0.051473665555209436
2024-01-04,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-04,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-04,18,0.689,0.0,0.079,0.233,1.0,0.0,1.0,1.0,-0.050283540319842876
2024-01-04,19,0.485,0.0,0.079,0.436,2.0,0.0,2.0,2.0,-0.12815084723642697
2024-01-04,20,0.026,0.0,0.108,0.866,1.0,0.0,2.0,1.0,-0.3026697269997945
2024-01-04,21,0.0,0.0,0.561,0.439,0.0,0.0,1.0,1.0,-0.2908014597096048
2024-01-04,22,0.0,0.0,0.433,0.567,0.0,0.0,1.0,2.0,-0.2969706191641945
2024-01-04,23,0.0,0.0,0.197,0.803,0.0,0.0,2.0,1.0,-0.3083450069085943
2024-01-05,0,0.0,0.0,0.292,0.708,0.0,0.0,2.0,1.0,-0.3037663338758909
2024-01-05,1,0.669,0.0,0.259,0.072,1.0,0.0,1.0,1.0,-0.04895553056338224
2024-01-05,2,0.0,0.0,0.325,0.675,0.0,0.0,1.0,1.0,-0.3021758474540046
2024-01-05,3,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.30188666810457065
2024-01-05,4,0.0,0.0,0.528,0.472,0.0,0.0,3.0,2.0,-0.2923919461314912
2024-01-05,5,0.157,0.0,0.567,0.275,2.0,0.0,3.0,1.0,-0.23002253855610233
2024-01-05,6,0.0,0.0,0.649,0.351,0.0,0.0,3.0,3.0,-0.2865601625845744
2024-01-05,7,0.721,0.0,0.118,0.161,1.0,0.0,1.0,1.0,-0.03582169809094038
2024-01-05,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-05,9,0.128,0.597,0.275,0.0,1.0,2.0,1.0,0.0,0.27298494976948606
2024-01-05,10,0.77,0.111,0.118,0.0,2.0,1.0,1.0,0.0,0.08154219516413379
2024-01-05,11,0.41,0.0,0.079,0.511,1.0,0.0,2.0,1.0,-0.1568953864443188
2024-01-05,12,0.315,0.134,0.551,0.0,1.0,1.0,1.0,0.0,-0.05192858962795202
2024-01-05,13,0.0,0.377,0.623,0.0,0.0,1.0,1.0,0.0,0.04593799304724294
2024-01-05,14,0.049,0.0,0.479,0.472,1.0,0.0,1.0,1.0,-0.27597381186937864
2024-01-05,15,0.607,0.393,0.0,0.0,2.0,1.0,0.0,0.0,0.2627151845559573
2024-01-05,16,0.725,0.275,0.0,0.0,2.0,1.0,0.0,0.0,0.20347666522120586
2024-01-05,17,0.626,0.295,0.039,0.039,1.0,2.0,1.0,1.0,0.18543701642831853
2024-01-05,18,0.039,0.649,0.0,0.311,1.0,1.0,0.0,1.0,0.27197320685540194
2024-01-05,19,0.0,0.0,0.472,0.528,0.0,0.0,1.0,2.0,-0.29509095339287417
2024-01-05,20,0.118,0.0,0.551,0.331,1.0,0.0,1.0,2.0,-0.24605868360491148
2024-01-05,21,0.0,0.0,0.669,0.331,0.0,0.0,1.0,2.0,-0.28559623141979473
2024-01-05,22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3178397288816737
2024-01-05,23,0.0,0.0,0.472,0.528,0.0,0.0,2.0,2.0,-0.29509095339287417
2024-01-06,0,0.056,0.0,0.787,0.157,1.0,0.0,2.0,1.0,-0.25844644827236896
2024-01-06,1,0.18,0.118,0.669,0.033,3.0,1.0,3.0,1.0,-0.11214607629901976
2024-01-06,2,0.0,0.0,0.797,0.203,0.0,0.0,4.0,4.0,-0.27942707196520505
2024-01-06,3,0.0,0.0,0.58,0.42,0.0,0.0,1.0,1.0,-0.2898857251030641
2024-01-06,4,0.0,0.0,0.908,0.092,0.0,0.0,1.0,1.0,-0.274077254000678
2024-01-06,5,0.059,0.0,0.666,0.275,1.0,0.0,3.0,2.0,-0.2631284502509701
2024-01-06,6,0.059,0.0,0.902,0.039,1.0,0.0,2.0,1.0,-0.25175406250657034
2024-01-06,7,0.485,0.0,0.515,0.0,1.0,0.0,1.0,0.0,-0.1071371478442308
2024-01-06,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-06,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-06,10,0.567,0.039,0.393,0.0,3.0,1.0,2.0,0.0,-0.04674593230362048
2024-01-06,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-06,12,0.393,0.275,0.252,0.079,2.0,3.0,3.0,1.0,0.08869754406604317
2024-01-06,13,0.118,0.472,0.331,0.079,1.0,1.0,2.0,1.0,0.1611911176698508
2024-01-06,14,0.01,0.0,0.557,0.433,1.0,0.0,4.0,3.0,-0.28716164071484185
2024-01-06,15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-06,16,0.921,0.079,0.0,0.0,2.0,1.0,0.0,0.0,0.10508048056348315
2024-01-06,17,0.823,0.177,0.0,0.0,2.0,2.0,0.0,0.0,0.1542785728923445
2024-01-06,18,0.433,0.256,0.079,0.233,2.0,1.0,1.0,1.0,0.07823392535555007
2024-01-06,19,0.079,0.0,0.433,0.489,1.0,0.0,1.0,2.0,-0.26701087759409675
2024-01-06,20,0.0,0.0,0.226,0.774,0.0,0.0,1.0,1.0,-0.30694730671966375
2024-01-06,21,0.0,0.0,0.403,0.597,0.0,0.0,1.0,1.0,-0.298416515911364
2024-01-06,22,0.0,0.0,0.338,0.662,0.0,0.0,1.0,1.0,-0.3015492921968978
2024-01-06,23,0.0,0.0,0.528,0.472,0.0,0.0,3.0,1.0,-0.2923919461314912
2024-01-07,0,0.0,0.0,0.315,0.685,0.0,0.0,1.0,1.0,-0.3026578130363944
2024-01-07,1,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0,-0.2894037595206743
2024-01-07,2,0.0,0.0,0.403,0.597,0.0,0.0,1.0,1.0,-0.298416515911364
2024-01-07,3,0.0,0.0,0.37,0.63,0.0,0.0,2.0,1.0,-0.30000700233325034
2024-01-07,4,0.0,0.0,0.685,0.315,0.0,0.0,4.0,3.0,-0.284825086487971
2024-01-07,5,0.02,0.0,0.98,0.0,1.0,0.0,1.0,0.0,-0.2629418913520335
2024-01-07,6,0.098,0.0,0.902,0.0,1.0,0.0,1.0,0.0,-0.23680690211846658
2024-01-07,7,0.682,0.0,0.043,0.275,1.0,0.0,2.0,2.0,-0.05438360034696779
2024-01-07,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-07,9,0.567,0.393,0.039,0.0,3.0,1.0,1.0,0.0,0.24958226914528364
2024-01-07,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-07,11,0.37,0.63,0.0,0.0,1.0,1.0,0.0,0.0,0.3816942445757547
2024-01-07,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.567442144184721
2024-01-07,13,0.033,0.889,0.079,0.0,1.0,2.0,1.0,0.0,0.48531314189782154
2024-01-07,14,0.007,0.0,0.718,0.275,1.0,0.0,3.0,2.0,-0.2805517764066814
2024-01-07,15,0.734,0.0,0.226,0.039,2.0,0.0,3.0,1.0,-0.02531624327621406
2024-01-07,16,0.367,0.633,0.0,0.0,1.0,1.0,0.0,0.0,0.38320030862663823
2024-01-07,17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.567442144184721
2024-01-07,18,0.236,0.649,0.075,0.039,2.0,3.0,2.0,1.0,0.3510902717093881
2024-01-07,19,0.079,0.157,0.174,0.59,1.0,1.0,3.0,1.0,-0.14018669237768744
2024-01-07,20,0.0,0.0,0.38,0.62,0.0,0.0,1.0,1.0,-0.2995250367508605
2024-01-07,21,0.0,0.0,0.472,0.528,0.0,0.0,1.0,2.0,-0.29509095339287417
2024-01-07,22,0.0,0.0,0.023,0.977,0.0,0.0,1.0,1.0,-0.31673120804217714
2024-01-07,23,0.039,0.0,0.567,0.393,1.0,0.0,3.0,1.0,-0.27524728024318545
2024-01-08,0,0.984,0.0,0.016,0.0,1.0,0.0,1.0,0.0,0.0600597704576908
2024-01-08,1,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.30188666810457065
2024-01-08,2,0.0,0.0,0.361,0.639,0.0,0.0,1.0,1.0,-0.3004407713574012
2024-01-08,3,0.0,0.0,0.63,0.37,0.0,0.0,1.0,2.0,-0.287475897191115
2024-01-08,4,0.157,0.0,0.279,0.564,1.0,0.0,2.0,1.0,-0.2442209870578108
2024-01-08,5,0.157,0.0,0.489,0.354,1.0,0.0,3.0,2.0,-0.2340997098276246
2024-01-08,6,0.39,0.0,0.61,0.0,2.0,0.0,2.0,0.0,-0.13896822447485715
2024-01-08,7,0.711,0.0,0.289,0.0,1.0,0.0,1.0,0.0,-0.031412691859793354
2024-01-08,8,0.157,0.0,0.489,0.354,1.0,0.0,3.0,1.0,-0.2340997098276246
2024-01-08,9,0.079,0.321,0.6,0.0,1.0,2.0,3.0,0.0,0.025531268615007624
2024-01-08,10,0.928,0.072,0.0,0.0,1.0,1.0,0.0,0.0,0.10156633111142162
2024-01-08,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-08,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-08,13,0.803,0.0,0.157,0.039,2.0,0.0,2.0,1.0,-0.0021968297234433304
2024-01-08,14,0.085,0.0,0.521,0.393,2.0,0.0,3.0,1.0,-0.25983433787467164
2024-01-08,15,0.42,0.0,0.148,0.433,1.0,0.0,1.0,1.0,-0.1500550584269918
2024-01-08,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-08,17,0.489,0.433,0.079,0.0,2.0,2.0,1.0,0.0,0.25639140616352785
2024-01-08,18,0.02,0.748,0.233,0.0,1.0,2.0,2.0,0.0,0.36292828096822854
2024-01-08,19,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.30188666810457065
2024-01-08,20,0.0,0.0,0.38,0.62,0.0,0.0,1.0,1.0,-0.2995250367508605
2024-01-08,21,0.315,0.0,0.393,0.292,1.0,0.0,2.0,2.0,-0.17817141682060808
2024-01-08,22,0.0,0.0,0.787,0.213,0.0,0.0,1.0,2.0,-0.2799090375475949
2024-01-08,23,0.157,0.0,0.118,0.725,2.0,0.0,1.0,1.0,-0.2519806329342869
2024-01-09,0,0.511,0.0,0.197,0.292,1.0,0.0,1.0,1.0,-0.11249887977215792
2024-01-09,1,0.0,0.0,0.662,0.338,0.0,0.0,2.0,2.0,-0.2859336073274676
2024-01-09,2,0.0,0.0,0.843,0.157,0.0,0.0,3.0,2.0,-0.27721003028621183
2024-01-09,3,0.0,0.0,0.226,0.774,0.0,0.0,1.0,1.0,-0.30694730671966375
2024-01-09,4,0.079,0.0,0.908,0.013,1.0,0.0,2.0,1.0,-0.24379967270169864
2024-01-09,5,0.197,0.0,0.803,0.0,1.0,0.0,2.0,0.0,-0.2036355696297086
2024-01-09,6,0.508,0.0,0.177,0.315,1.0,0.0,1.0,1.0,-0.11461259250525323
2024-01-09,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-09,8,0.813,0.0,0.187,0.0,2.0,0.0,2.0,0.0,0.0027638325225633567
2024-01-09,9,0.282,0.0,0.639,0.079,1.0,0.0,3.0,2.0,-0.1789626607452909
2024-01-09,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-09,11,0.213,0.0,0.393,0.393,2.0,0.0,3.0,1.0,-0.2169461504144593
2024-01-09,12,0.803,0.0,0.197,0.0,1.0,0.0,1.0,0.0,-0.0005868071227657236
2024-01-09,13,0.889,0.111,0.0,0.0,1.0,1.0,0.0,0.0,0.12114516377290727
2024-01-09,14,0.039,0.4,0.561,0.0,1.0,2.0,3.0,0.0,0.07825844990505687
2024-01-09,15,0.079,0.0,0.698,0.223,1.0,0.0,3.0,2.0,-0.25392094993188485
2024-01-09,16,0.197,0.748,0.003,0.052,1.0,1.0,1.0,1.0,0.4199980248327691
2024-01-09,17,0.0,0.964,0.036,0.0,0.0,1.0,1.0,0.0,0.5373070728509342
2024-01-09,18,0.0,0.885,0.115,0.0,0.0,2.0,2.0,0.0,0.47117733297956854
2024-01-09,19,0.0,0.0,0.489,0.511,0.0,0.0,3.0,2.0,-0.2942716119028115
2024-01-09,20,0.0,0.0,0.695,0.305,0.0,0.0,1.0,1.0,-0.28434312090558117
2024-01-09,21,0.0,0.0,0.551,0.449,0.0,0.0,2.0,3.0,-0.29128342529199464
2024-01-09,22,0.0,0.0,0.141,0.859,0.0,0.0,1.0,1.0,-0.31104401416997723
2024-01-09,23,0.0,0.0,0.646,0.354,1.0,0.0,1.0,1.0,-0.2867047522592913
2024-01-10,0,0.0,0.0,0.669,0.331,0.0,0.0,1.0,2.0,-0.28559623141979473
2024-01-10,1,0.0,0.0,0.702,0.298,0.0,0.0,1.0,1.0,-0.2840057449979083
2024-01-10,2,0.0,0.0,0.833,0.167,0.0,0.0,1.0,1.0,-0.27769199586860166
2024-01-10,3,0.0,0.0,0.892,0.108,0.0,0.0,1.0,1.0,-0.27484839893250174
2024-01-10,4,0.079,0.0,0.607,0.315,1.0,0.0,4.0,2.0,-0.2586246764605139
2024-01-10,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.26964317064269167
2024-01-10,6,0.39,0.0,0.57,0.039,1.0,0.0,2.0,1.0,-0.14057824707553473
2024-01-10,7,0.882,0.0,0.118,0.0,2.0,0.0,1.0,0.0,0.02588324607533409
2024-01-10,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-10,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-10,10,0.977,0.0,0.023,0.0,1.0,0.0,1.0,0.0,0.057714322705960434
2024-01-10,11,0.826,0.0,0.134,0.039,1.0,0.0,1.0,1.0,0.005509641460813567
2024-01-10,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-10,13,0.18,0.0,0.269,0.551,2.0,0.0,2.0,1.0,-0.23588796061644718
2024-01-10,14,0.039,0.0,0.961,0.0,1.0,0.0,2.0,0.0,-0.2565756760259082
2024-01-10,15,0.066,0.0,0.856,0.079,2.0,0.0,3.0,1.0,-0.2516061202550419
2024-01-10,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-10,17,0.823,0.177,0.0,0.0,2.0,2.0,0.0,0.0,0.1542785728923445
2024-01-10,18,0.079,0.921,0.0,0.0,1.0,2.0,0.0,0.0,0.5277824575114552
2024-01-10,19,0.0,0.436,0.525,0.039,0.0,3.0,4.0,1.0,0.09344636085073998
2024-01-10,20,0.0,0.0,0.774,0.226,0.0,0.0,2.0,2.0,-0.28053559280470164
2024-01-10,21,0.203,0.0,0.039,0.757,1.0,0.0,1.0,2.0,-0.23784033725877785
2024-01-10,22,0.308,0.0,0.338,0.354,1.0,0.0,2.0,1.0,-0.18350505118315535
2024-01-10,23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.26964317064269167
2024-01-11,0,0.0,0.0,0.449,0.551,0.0,0.0,1.0,1.0,-0.2961994742323708
2024-01-11,1,0.0,0.0,0.685,0.315,0.0,0.0,2.0,1.0,-0.284825086487971
2024-01-11,2,0.0,0.0,0.567,0.433,0.0,0.0,2.0,1.0,-0.29051228036017085
2024-01-11,3,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0,-0.2961994742323708
2024-01-11,4,0.118,0.0,0.764,0.118,1.0,0.0,3.0,1.0,-0.2357928167000083
2024-01-11,5,0.0,0.0,0.764,0.236,0.0,0.0,3.0,2.0,-0.2810175583870914
2024-01-11,6,0.039,0.0,0.961,0.0,1.0,0.0,2.0,0.0,-0.2565756760259082
2024-01-11,7,0.761,0.0,0.239,0.0,1.0,0.0,1.0,0.0,-0.014659493633147905
2024-01-11,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-11,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-11,10,0.741,0.039,0.22,0.0,2.0,1.0,1.0,0.0,0.011285554354463012
2024-01-11,11,0.826,0.118,0.056,0.0,2.0,1.0,1.0,0.0,0.10589573121112589
2024-01-11,12,0.803,0.0,0.197,0.0,2.0,0.0,1.0,0.0,-0.0005868071227657236
2024-01-11,13,0.692,0.0,0.23,0.079,2.0,0.0,2.0,1.0,-0.04185607845744091
2024-01-11,14,0.079,0.0,0.882,0.039,2.0,0.0,3.0,1.0,-0.24505278321591215
2024-01-11,15,0.577,0.0,0.069,0.354,1.0,0.0,2.0,2.0,-0.0933728447238028
2024-01-11,16,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0,0.084999626551703
2024-01-11,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-11,18,0.138,0.748,0.115,0.0,1.0,2.0,2.0,0.0,0.4024658287831118
2024-01-11,19,0.039,0.079,0.134,0.748,1.0,1.0,2.0,1.0,-0.2264969617173012
2024-01-11,20,0.0,0.0,0.577,0.423,0.0,0.0,2.0,2.0,-0.2900303147777811
2024-01-11,21,0.0,0.0,0.826,0.174,0.0,0.0,1.0,2.0,-0.2780293717762745
2024-01-11,22,0.0,0.0,0.613,0.387,0.0,0.0,1.0,1.0,-0.2882952386811777
2024-01-11,23,0.0,0.0,0.489,0.511,0.0,0.0,2.0,2.0,-0.2942716119028115
2024-01-12,0,0.0,0.0,0.725,0.275,0.0,0.0,3.0,2.0,-0.28289722415841173
2024-01-12,1,0.0,0.0,0.843,0.157,0.0,0.0,2.0,1.0,-0.27721003028621183
2024-01-12,2,0.0,0.0,0.607,0.393,0.0,0.0,2.0,1.0,-0.28858441803061163
2024-01-12,3,0.0,0.0,0.423,0.577,0.0,0.0,1.0,1.0,-0.2974525847465843
2024-01-12,4,0.082,0.0,0.669,0.249,1.0,0.0,1.0,1.0,-0.25416886855249965
2024-01-12,5,0.036,0.0,0.531,0.433,1.0,0.0,3.0,2.0,-0.2784499776369862
2024-01-12,6,0.154,0.0,0.728,0.118,1.0,0.0,2.0,1.0,-0.22373051397682356
2024-01-12,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06542079389021735
2024-01-12,8,0.774,0.0,0.187,0.039,1.0,0.0,2.0,1.0,-0.012183327865540385
2024-01-12,9,0.243,0.0,0.521,0.236,3.0,0.0,5.0,2.0,-0.19959701500559454
