Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,distancia,nivel_estres
2024-09-08,0,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0,-0.1953179796518048,0.11795904957100212,Normal
2024-09-08,1,0.0,0.0,0.652,0.348,0.0,0.0,1.0,1.0,-0.3361193748317407,0.06245585472503481,Normal
2024-09-08,2,0.0,0.0,0.01,0.99,0.0,0.0,1.0,1.0,0.1091737074614558,0.10569040783230274,Normal
2024-09-08,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5774931951402025,0.12683763535141068,Normal
2024-09-08,4,0.0,0.0,0.603,0.397,0.0,0.0,1.0,1.0,-0.3021328311676183,0.1183517510866992,Normal
2024-09-08,5,0.197,0.0,0.531,0.272,1.0,0.0,2.0,1.0,-0.2114386051312154,0.10121807917895222,Normal
2024-09-08,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5774931951402025,0.12280358770725229,Normal
2024-09-08,7,0.603,0.039,0.003,0.354,1.0,1.0,1.0,1.0,0.2427380207086305,0.05976647094781743,Normal
2024-09-08,8,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0,0.3189969887225949,0.06508586623044113,Normal
2024-09-08,9,0.6,0.0,0.236,0.164,2.0,0.0,2.0,1.0,0.0765457847603362,0.06075965950853298,Normal
2024-09-08,10,0.0,0.0,0.259,0.741,0.0,0.0,1.0,1.0,-0.06353342258684,0.11528407899252605,Normal
2024-09-08,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5774931951402025,0.12533074562335275,Normal
2024-09-08,12,0.725,0.197,0.079,0.0,5.0,4.0,1.0,0.0,0.2320175032404582,0.2935307329823104,Leve
2024-09-08,13,0.692,0.0,0.308,0.0,1.0,0.0,1.0,0.0,0.0456390791153599,0.22930353715537216,Leve
2024-09-08,14,0.0,0.0,0.557,0.443,0.0,0.0,2.0,2.0,-0.2702270962992584,0.07072840887509171,Normal
2024-09-08,15,0.734,0.079,0.0,0.187,1.0,1.0,0.0,1.0,0.2762186576585348,0.1497073262456709,Normal
2024-09-08,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.07762968007986751,Normal
2024-09-08,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.13630617664429268,Normal
2024-09-08,18,0.767,0.0,0.039,0.193,1.0,0.0,1.0,2.0,0.247617950554417,0.0869234622951065,Normal
2024-09-08,19,0.0,0.0,0.21,0.79,0.0,0.0,1.0,1.0,-0.0295468789227175,0.16621901443540193,Normal
2024-09-08,20,0.0,0.0,0.695,0.305,0.0,0.0,1.0,1.0,-0.365944300904338,0.10065452111994508,Normal
2024-09-08,21,0.0,0.0,0.157,0.843,0.0,0.0,2.0,3.0,0.0072140764690883,0.11601860259596473,Normal
2024-09-08,22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1161097367806644,0.06327419535310222,Normal
2024-09-08,23,0.0,0.0,0.866,0.134,0.0,0.0,2.0,1.0,-0.4845504022628062,0.06679909286715678,Normal
2024-09-09,0,0.0,0.0,0.63,0.37,0.0,0.0,1.0,1.0,-0.3208601103294817,0.21446240628582974,Normal
2024-09-09,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1161097367806644,0.06639117247213859,Normal
2024-09-09,2,0.0,0.0,0.708,0.292,0.0,0.0,1.0,2.0,-0.3749611390193093,0.14572408758872016,Normal
2024-09-09,3,0.0,0.0,0.459,0.541,0.0,0.0,1.0,1.0,-0.2022540089710134,0.11078972193899181,Normal
2024-09-09,4,0.0,0.0,0.252,0.748,0.0,0.0,3.0,2.0,-0.058678202063394,0.08141292097733034,Normal
2024-09-09,5,0.0,0.118,0.882,0.0,0.0,1.0,2.0,0.0,-0.483308786607954,0.11176636813582017,Normal
2024-09-09,6,0.0,0.0,0.646,0.354,0.0,0.0,2.0,1.0,-0.3319577572402156,0.08148678239125871,Normal
2024-09-09,7,0.603,0.0,0.397,0.0,1.0,0.0,1.0,0.0,-0.0345036555793583,0.08567221770030307,Normal
2024-09-09,8,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0,0.3189969887225949,0.09616670695636492,Normal
2024-09-09,9,0.331,0.0,0.354,0.315,2.0,0.0,2.0,1.0,-0.060949336933986,0.11086413963362139,Normal
2024-09-09,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.16584976782063554,Normal
2024-09-09,11,0.843,0.118,0.039,0.0,3.0,2.0,1.0,0.0,0.2757959925790967,0.13837372239798987,Normal
2024-09-09,12,0.0,0.0,0.567,0.433,0.0,0.0,2.0,1.0,-0.277163125618467,0.18000645001745239,Normal
2024-09-09,13,0.866,0.111,0.023,0.0,2.0,1.0,1.0,0.0,0.2909198257009663,0.12554498389946994,Normal
2024-09-09,14,0.079,0.282,0.325,0.315,1.0,2.0,2.0,1.0,-0.0633630588036426,0.0934331196244177,Normal
2024-09-09,15,0.42,0.039,0.187,0.354,2.0,1.0,1.0,1.0,0.0773726572985077,0.10619678837528618,Normal
2024-09-09,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.07897857991628195,Normal
2024-09-09,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.07880446206168126,Normal
2024-09-09,18,0.882,0.079,0.039,0.0,4.0,1.0,1.0,0.0,0.2797859738254935,0.08901748401771874,Normal
2024-09-09,19,0.397,0.0,0.0,0.603,1.0,0.0,0.0,1.0,0.1982399983564304,0.15612272029661262,Normal
2024-09-09,20,0.079,0.0,0.315,0.607,1.0,0.0,2.0,3.0,-0.0859157756157501,0.1931752724554124,Normal
2024-09-09,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1161097367806644,0.16388282472924065,Normal
2024-09-09,22,0.0,0.0,0.708,0.292,0.0,0.0,1.0,2.0,-0.3749611390193093,0.14993247137883972,Normal
2024-09-09,23,0.787,0.0,0.039,0.174,1.0,0.0,2.0,1.0,0.2518716049549642,0.2216020498557993,Normal
2024-09-11,0,0.0,0.0,0.37,0.63,0.0,0.0,2.0,1.0,-0.1405233480300562,0.1461432689438933,Normal
2024-09-11,1,0.0,0.0,0.18,0.82,0.0,0.0,1.0,1.0,-0.0087387909650915,0.08925775792434162,Normal
2024-09-11,2,0.0,0.0,0.718,0.282,0.0,0.0,1.0,1.0,-0.381897168338518,0.19454964692566237,Normal
2024-09-11,3,0.0,0.0,0.187,0.813,0.0,0.0,1.0,1.0,-0.0135940114885376,0.2830122822059964,Leve
2024-09-11,4,0.236,0.0,0.357,0.407,1.0,0.0,1.0,1.0,-0.0826834828826398,0.21843241703146554,Normal
2024-09-11,5,0.0,0.0,0.43,0.57,0.0,0.0,1.0,1.0,-0.1821395239453083,0.2454305832239617,Leve
2024-09-11,6,0.508,0.0,0.0,0.492,1.0,0.0,0.0,1.0,0.2212033712403347,0.18619572575553042,Normal
2024-09-11,7,0.764,0.236,0.0,0.0,4.0,3.0,0.0,0.0,0.2988424680677188,0.0632084557331289,Normal
2024-09-11,8,0.882,0.079,0.039,0.0,3.0,1.0,1.0,0.0,0.2797859738254935,0.053715772481029114,Normal
2024-09-11,9,0.403,0.118,0.275,0.203,3.0,1.0,2.0,1.0,0.0209636083061274,0.06529828452716234,Normal
2024-09-11,10,0.141,0.0,0.59,0.269,1.0,0.0,1.0,2.0,-0.2639463031730928,0.10156216929152644,Normal
2024-09-11,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.06744998466352058,Normal
2024-09-11,12,0.197,0.079,0.0,0.725,1.0,1.0,0.0,1.0,0.1652416931731838,0.10056241627909732,Normal
2024-09-11,13,0.079,0.0,0.348,0.574,1.0,0.0,2.0,1.0,-0.1088046723691387,0.11895077484857025,Normal
2024-09-11,14,0.079,0.01,0.715,0.197,1.0,1.0,2.0,1.0,-0.3623112481666743,0.14353176609191168,Normal
2024-09-11,15,0.931,0.069,0.0,0.0,1.0,1.0,0.0,0.0,0.3159277723792128,0.18157912641522755,Normal
2024-09-11,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.09766743226616664,Normal
2024-09-11,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.11931668608588929,Normal
2024-09-11,18,0.57,0.0,0.079,0.351,1.0,0.0,1.0,2.0,0.1792351280762625,0.09959469550034669,Normal
2024-09-11,19,0.0,0.0,0.039,0.961,0.0,0.0,1.0,2.0,0.0890592224357506,0.11181934688978094,Normal
2024-09-11,20,0.0,0.0,0.58,0.42,0.0,0.0,1.0,1.0,-0.2861799637334383,0.10469311792055584,Normal
2024-09-11,21,0.0,0.0,0.285,0.715,0.0,0.0,1.0,1.0,-0.0815670988167825,0.10587886001003861,Normal
2024-09-11,22,0.0,0.0,0.298,0.702,0.0,0.0,1.0,1.0,-0.0905839369317538,0.14340667777872174,Normal
2024-09-11,23,0.0,0.0,0.37,0.63,0.0,0.0,3.0,1.0,-0.1405233480300562,0.3038751955826882,Leve
2024-09-12,0,0.0,0.0,0.787,0.213,0.0,0.0,1.0,1.0,-0.4297557706410578,0.23033535247714648,Leve
2024-09-12,1,0.0,0.0,0.466,0.534,0.0,0.0,1.0,1.0,-0.2071092294944595,0.17912258001922712,Normal
2024-09-12,2,0.0,0.0,0.911,0.089,0.0,0.0,1.0,1.0,-0.5157625341992453,0.17418190473297784,Normal
2024-09-12,3,0.0,0.0,0.026,0.974,0.0,0.0,1.0,1.0,0.0980760605507219,0.20659528501331717,Normal
2024-09-12,4,0.0,0.079,0.843,0.079,0.0,1.0,2.0,1.0,-0.4602203933742074,0.15026160554627108,Normal
2024-09-12,5,0.039,0.157,0.41,0.393,1.0,2.0,3.0,1.0,-0.1438978695357927,0.08586119035913961,Normal
2024-09-12,6,0.272,0.315,0.413,0.0,1.0,1.0,1.0,0.0,-0.0811381098266179,0.09047945262646236,Normal
2024-09-12,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.11109977803502316,Normal
2024-09-12,8,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3229869699689917,0.12877113079413313,Normal
2024-09-12,9,0.875,0.0,0.079,0.046,1.0,0.0,1.0,1.0,0.2423326841987023,0.14453362756140864,Normal
2024-09-12,10,0.298,0.0,0.039,0.662,1.0,0.0,1.0,1.0,0.1505925281890915,0.0926163957574896,Normal
2024-09-12,11,0.843,0.0,0.079,0.079,2.0,0.0,2.0,1.0,0.2358287224734565,0.033000809688333216,Normal
2024-09-12,12,0.551,0.0,0.118,0.331,1.0,0.0,3.0,3.0,0.1482539463007705,0.038774557812305,Normal
2024-09-12,13,0.275,0.0,0.151,0.574,1.0,0.0,2.0,1.0,0.0682669331874035,0.05080444123220412,Normal
2024-09-12,14,0.0,0.0,0.203,0.797,0.0,0.0,2.0,2.0,-0.0246916583992715,0.11332366808206705,Normal
2024-09-12,15,0.302,0.0,0.59,0.108,2.0,0.0,2.0,1.0,-0.2306390686297721,0.1644710473335215,Normal
2024-09-12,16,0.921,0.079,0.0,0.0,2.0,1.0,0.0,0.0,0.3149047002647521,0.028625331876593343,Normal
2024-09-12,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.06371016056790499,Normal
2024-09-12,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.06611469786831499,Normal
2024-09-12,19,0.003,0.0,0.052,0.944,1.0,0.0,1.0,1.0,0.0805469062835637,0.026940150922824216,Normal
2024-09-12,20,0.0,0.0,0.646,0.354,0.0,0.0,2.0,1.0,-0.3319577572402156,0.03756590451290653,Normal
2024-09-12,21,0.0,0.0,0.089,0.911,0.0,0.0,1.0,1.0,0.0543790758397073,0.04849478243802947,Normal
2024-09-12,22,0.0,0.0,0.652,0.348,0.0,0.0,1.0,1.0,-0.3361193748317407,0.07010959760762654,Normal
2024-09-12,23,0.0,0.0,0.331,0.669,0.0,0.0,3.0,1.0,-0.1134728336851425,0.10145723442465339,Normal
2024-09-13,0,0.0,0.0,0.433,0.567,0.0,0.0,1.0,1.0,-0.1842203327410709,0.11286405008837913,Normal
2024-09-13,1,0.0,0.0,0.111,0.889,0.0,0.0,1.0,1.0,0.0391198113374482,0.05568158349286776,Normal
2024-09-13,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5774931951402025,0.05469816627528041,Normal
2024-09-13,3,0.0,0.0,0.344,0.656,0.0,0.0,1.0,1.0,-0.1224896718001137,0.02834633286228737,Normal
2024-09-13,4,0.039,0.0,0.318,0.643,1.0,0.0,1.0,1.0,-0.0963877834758264,0.06683876148206981,Normal
2024-09-13,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5774931951402025,0.06549095620186293,Normal
2024-09-13,6,0.666,0.079,0.256,0.0,1.0,1.0,1.0,0.0,0.0847047649667673,0.05623120383930105,Normal
2024-09-13,7,0.882,0.079,0.039,0.0,3.0,1.0,1.0,0.0,0.2797859738254935,0.0637041512130277,Normal
2024-09-13,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.06440408619313587,Normal
2024-09-13,9,0.049,0.0,0.079,0.872,1.0,0.0,1.0,1.0,0.071452089585144,0.0570030162235548,Normal
2024-09-13,10,0.81,0.0,0.079,0.111,1.0,0.0,2.0,2.0,0.228885664041461,0.07428879568961556,Normal
2024-09-13,11,0.803,0.0,0.197,0.0,2.0,0.0,1.0,0.0,0.1455923774424804,0.09226366355347673,Normal
2024-09-13,12,0.472,0.0,0.118,0.41,1.0,0.0,2.0,2.0,0.1319106448788926,0.11012496845135498,Normal
2024-09-13,13,0.584,0.0,0.0,0.416,1.0,0.0,0.0,1.0,0.2369260409626475,0.04172486743745767,Normal
2024-09-13,14,0.203,0.0,0.561,0.236,1.0,0.0,3.0,2.0,-0.2310054296897114,0.10188088504920918,Normal
2024-09-13,15,0.079,0.0,0.777,0.144,1.0,0.0,2.0,2.0,-0.4064764398999713,0.1151459973827181,Normal
2024-09-13,16,0.987,0.0,0.0,0.013,1.0,0.0,0.0,1.0,0.3202975659375434,0.12974744507753175,Normal
2024-09-13,17,0.921,0.079,0.0,0.0,2.0,1.0,0.0,0.0,0.3149047002647521,0.06378067721578438,Normal
2024-09-13,18,0.689,0.079,0.233,0.0,2.0,1.0,1.0,0.0,0.1054158087642788,0.12092814893121256,Normal
2024-09-13,19,0.052,0.0,0.161,0.787,1.0,0.0,3.0,2.0,0.0151972808671979,0.09666009635027875,Normal
2024-09-13,20,0.223,0.0,0.777,0.0,1.0,0.0,1.0,0.0,-0.3766861183208522,0.09043901797075424,Normal
2024-09-13,21,0.0,0.0,0.207,0.793,0.0,0.0,1.0,1.0,-0.0274660701269549,0.09926985321058053,Normal
2024-09-13,22,0.692,0.0,0.275,0.033,1.0,0.0,1.0,1.0,0.0685279758687485,0.13094588702776538,Normal
2024-09-13,23,0.095,0.0,0.236,0.669,1.0,0.0,2.0,1.0,-0.027927217999769,0.19765271680499333,Normal
2024-09-14,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5774931951402025,0.24803356737918575,Leve
2024-09-14,1,0.0,0.0,0.023,0.977,0.0,0.0,1.0,1.0,0.1001568693464845,0.2663957999368307,Leve
2024-09-14,2,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0,-0.293115993052647,0.25071739801535825,Leve
2024-09-14,3,0.0,0.0,0.026,0.974,0.0,0.0,1.0,1.0,0.0980760605507219,0.1646309326735359,Normal
2024-09-14,4,0.0,0.0,0.997,0.003,0.0,0.0,1.0,1.0,-0.5754123863444399,0.19901248334473398,Normal
2024-09-14,5,0.0,0.0,0.256,0.744,0.0,0.0,1.0,1.0,-0.0614526137910774,0.18860808166444182,Normal
2024-09-14,6,0.036,0.0,0.964,0.0,1.0,0.0,1.0,0.0,-0.5450759091962715,0.2902231557028213,Leve
2024-09-14,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.235003080753599,Leve
2024-09-14,8,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0,0.3189969887225949,0.23866766927713806,Leve
2024-09-14,9,0.646,0.0,0.354,0.0,2.0,0.0,1.0,0.0,0.0042169915203369,0.24929888777927758,Leve
2024-09-14,10,0.151,0.0,0.849,0.0,2.0,0.0,2.0,0.0,-0.4415206902087141,0.25815597429853204,Leve
2024-09-14,11,0.0,0.0,0.528,0.472,0.0,0.0,2.0,1.0,-0.2501126112735533,0.10256584986476776,Normal
2024-09-14,12,0.489,0.0,0.118,0.393,1.0,0.0,1.0,1.0,0.1354275578430942,0.04588732798353905,Normal
2024-09-14,13,0.692,0.0,0.308,0.0,2.0,0.0,2.0,0.0,0.0456390791153599,0.1838868158533723,Normal
2024-09-14,14,0.0,0.0,0.567,0.433,0.0,0.0,3.0,2.0,-0.277163125618467,0.13551902419473943,Normal
2024-09-14,15,0.852,0.079,0.069,0.0,2.0,1.0,1.0,0.0,0.2527715688722177,0.1961583999339087,Normal
2024-09-14,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.1144621161875912,Normal
2024-09-14,17,0.921,0.079,0.0,0.0,2.0,1.0,0.0,0.0,0.3149047002647521,0.16273225126020827,Normal
2024-09-14,18,0.885,0.0,0.036,0.079,1.0,0.0,1.0,1.0,0.2742263826031829,0.11578773860218647,Normal
2024-09-14,19,0.525,0.0,0.475,0.0,2.0,0.0,2.0,0.0,-0.1047411084578754,0.1424281749561224,Normal
2024-09-14,20,0.144,0.0,0.856,0.0,1.0,0.0,1.0,0.0,-0.4478240513644785,0.12069883854950489,Normal
2024-09-14,21,0.361,0.0,0.246,0.393,2.0,0.0,2.0,1.0,0.0201660967091173,0.25890833782722117,Leve
2024-09-14,22,0.269,0.0,0.157,0.574,1.0,0.0,1.0,1.0,0.0628640521967484,0.303181814215661,Leve
2024-09-14,23,0.59,0.0,0.197,0.213,1.0,0.0,2.0,1.0,0.1015275267733667,0.28208302343250224,Leve
2024-09-15,0,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0,0.3189969887225949,0.27175056955602483,Leve
2024-09-15,1,0.331,0.0,0.197,0.472,2.0,0.0,2.0,1.0,0.04794632337759,0.1505778127623723,Normal
2024-09-15,2,0.321,0.0,0.079,0.6,1.0,0.0,1.0,1.0,0.127722697012369,0.22434159685009236,Normal
2024-09-15,3,0.0,0.0,0.774,0.226,0.0,0.0,2.0,2.0,-0.4207389325260866,0.17010140852568137,Normal
2024-09-15,4,0.0,0.0,0.249,0.751,0.0,0.0,1.0,1.0,-0.0565973932676314,0.23067337662382748,Leve
2024-09-15,5,0.157,0.079,0.472,0.292,2.0,1.0,2.0,2.0,-0.1705300897577791,0.10717092909381905,Normal
2024-09-15,6,0.039,0.0,0.508,0.452,1.0,0.0,1.0,1.0,-0.2282884502775718,0.10163246435378948,Normal
2024-09-15,7,0.721,0.0,0.161,0.118,1.0,0.0,1.0,1.0,0.1535981498701888,0.1403965212140458,Normal
2024-09-15,8,0.066,0.0,0.541,0.393,1.0,0.0,3.0,2.0,-0.2454755519980949,0.18773476242129386,Normal
2024-09-15,9,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.1134728336851425,0.2606759347986178,Leve
2024-09-15,10,0.456,0.0,0.544,0.0,1.0,0.0,1.0,0.0,-0.1668742398504099,0.28579399119381355,Leve
2024-09-15,11,0.449,0.0,0.551,0.0,1.0,0.0,1.0,0.0,-0.1731776010061743,0.26114050904639047,Leve
2024-09-15,12,0.0,0.0,0.646,0.354,0.0,0.0,2.0,1.0,-0.3319577572402156,0.31074354876069404,Alto
2024-09-15,13,0.275,0.0,0.725,0.0,1.0,0.0,2.0,0.0,-0.329861149735174,0.18519497302584906,Normal
2024-09-15,14,0.0,0.0,0.843,0.157,0.0,0.0,2.0,1.0,-0.4685975348286263,0.14371457086790745,Normal
2024-09-15,15,0.656,0.039,0.03,0.275,2.0,1.0,1.0,1.0,0.2350913446425291,0.1518337227732891,Normal
2024-09-15,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.10041555700974658,Normal
2024-09-15,17,0.921,0.079,0.0,0.0,2.0,1.0,0.0,0.0,0.3149047002647521,0.16100219616932443,Normal
2024-09-15,18,0.921,0.0,0.079,0.0,2.0,0.0,1.0,0.0,0.2518490369253653,0.1812585858511037,Normal
2024-09-15,19,0.2,0.0,0.0,0.8,1.0,0.0,0.0,1.0,0.1574851834183299,0.16977434892986482,Normal
2024-09-15,20,0.659,0.079,0.118,0.144,4.0,2.0,1.0,1.0,0.178857719202748,0.1371622213208096,Normal
2024-09-15,21,0.443,0.0,0.0,0.557,1.0,0.0,0.0,1.0,0.2077563510830934,0.26546064406785214,Leve
2024-09-15,22,0.079,0.0,0.59,0.331,1.0,0.0,1.0,2.0,-0.2767726916307691,0.3628904473757851,Alto
2024-09-15,23,0.59,0.118,0.0,0.292,3.0,1.0,0.0,1.0,0.2505065669273637,0.3513006288162174,Alto
2024-09-16,0,0.433,0.0,0.0,0.567,1.0,0.0,0.0,1.0,0.2056875787512101,0.4014866718844136,Alto
2024-09-16,1,0.0,0.0,0.702,0.298,0.0,0.0,1.0,1.0,-0.3707995214277841,0.3194876408641221,Alto
2024-09-16,2,0.472,0.0,0.095,0.433,2.0,0.0,3.0,1.0,0.1478635123130725,0.2087060443225528,Normal
2024-09-16,3,0.0,0.0,0.292,0.708,0.0,0.0,2.0,1.0,-0.0864223193402286,0.18837596399712217,Normal
2024-09-16,4,0.079,0.039,0.607,0.275,1.0,1.0,4.0,1.0,-0.2844857106254759,0.19757277018204566,Normal
2024-09-16,5,0.039,0.0,0.469,0.492,1.0,0.0,3.0,3.0,-0.2011218261958773,0.24729760905468934,Leve
2024-09-16,6,0.744,0.039,0.157,0.059,2.0,1.0,1.0,1.0,0.1650928590723711,0.3200430630774692,Alto
2024-09-16,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.4232616681494851,Alto
2024-09-16,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.49885257627349655,Alto
2024-09-16,9,0.954,0.0,0.039,0.007,1.0,0.0,1.0,1.0,0.2864201028974149,0.4571015675048359,Alto
2024-09-16,10,0.495,0.039,0.0,0.466,2.0,1.0,0.0,1.0,0.2225921980568344,0.3519956135894964,Alto
2024-09-16,11,0.803,0.0,0.118,0.079,1.0,0.0,1.0,1.0,0.2003870090642289,0.1959545607464522,Normal
2024-09-16,12,0.0,0.0,0.646,0.354,0.0,0.0,1.0,1.0,-0.3319577572402156,0.14623279939872802,Normal
2024-09-16,13,0.0,0.0,0.489,0.511,0.0,0.0,2.0,1.0,-0.2230620969286395,0.12415104302677069,Normal
2024-09-16,14,0.118,0.0,0.636,0.246,1.0,0.0,3.0,2.0,-0.3006102144047843,0.11676629188438925,Normal
2024-09-16,15,0.341,0.039,0.079,0.541,1.0,1.0,1.0,1.0,0.1359384725240835,0.11120009314369224,Normal
2024-09-16,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,0.11854461952379103,Normal
2024-09-16,17,0.941,0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.3169508444936735,0.14505934630219464,Normal
2024-09-16,18,0.197,0.02,0.784,0.0,1.0,1.0,2.0,0.0,-0.3847126367355689,0.18270612495678581,Normal
