Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,distancia,nivel_estres
2024-09-08,0,0.725,0.0,0.0,0.275,1.0,0.0,0.0,1.0,0.1145077056324756,0.030317562785221547,Normal
2024-09-08,1,0.416,0.0,0.157,0.426,1.0,0.0,1.0,1.0,-0.0487059437648964,0.06540954614572755,Normal
2024-09-08,2,0.0,0.0,0.403,0.597,0.0,0.0,1.0,1.0,-0.2687791544398961,0.012704008299615285,Normal
2024-09-08,3,0.0,0.0,0.226,0.774,0.0,0.0,2.0,2.0,-0.2702944926874687,0.03316101225051066,Normal
2024-09-08,4,0.0,0.0,0.593,0.407,0.0,0.0,1.0,1.0,-0.2671525201628408,0.009813899809102408,Normal
2024-09-08,5,0.039,0.118,0.134,0.708,1.0,1.0,2.0,1.0,-0.154541739592094,0.010108813554766203,Normal
2024-09-08,6,0.0,0.0,0.452,0.548,0.0,0.0,1.0,1.0,-0.2683596540210766,0.009528509449293723,Normal
2024-09-08,7,0.603,0.079,0.0,0.318,1.0,1.0,0.0,1.0,0.1133417852165394,0.019351993452675135,Normal
2024-09-08,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2612010644893618,0.015126342071728777,Normal
2024-09-08,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2612010644893618,0.014441487333789336,Normal
2024-09-08,10,0.702,0.0,0.039,0.259,1.0,0.0,1.0,1.0,0.1025726946165296,0.012185336053449528,Normal
2024-09-08,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2722293313538608,0.07853562045725608,Normal
2024-09-08,12,0.921,0.0,0.0,0.079,1.0,0.0,0.0,1.0,0.2190600632177473,0.024046977134767375,Normal
2024-09-08,13,0.141,0.551,0.197,0.111,1.0,1.0,1.0,1.0,0.2504409923074915,0.08538390850779899,Normal
2024-09-08,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2722293313538608,0.1259014879024101,Normal
2024-09-08,15,0.734,0.079,0.0,0.187,1.0,1.0,0.0,1.0,0.1832211670720016,0.12906982919279425,Normal
2024-09-08,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2612010644893618,0.09026432468311255,Normal
2024-09-08,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2612010644893618,0.07689381922427475,Normal
2024-09-08,18,0.649,0.0,0.039,0.311,2.0,0.0,1.0,2.0,0.0745731129681927,0.07067303981750515,Normal
2024-09-08,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2722293313538608,0.0534111802507278,Normal
2024-09-08,20,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0,-0.2671782038619522,0.050104175126431776,Normal
2024-09-08,21,0.715,0.0,0.0,0.285,1.0,0.0,0.0,1.0,0.1091734016740434,0.05723854136939568,Normal
2024-09-08,22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2612010644893618,0.07165727234694422,Normal
2024-09-08,23,0.056,0.0,0.0,0.944,1.0,0.0,0.0,2.0,-0.2423572291866403,0.10913858741663764,Normal
2024-09-09,0,0.0,0.0,0.056,0.944,0.0,0.0,1.0,1.0,-0.2717499023037814,0.13660600493834016,Normal
2024-09-09,1,0.0,0.0,0.849,0.151,0.0,0.0,1.0,1.0,-0.2649608445053346,0.08890389495799182,Normal
2024-09-09,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2722293313538608,0.08199125717195971,Normal
2024-09-09,3,0.0,0.0,0.695,0.305,0.0,0.0,1.0,1.0,-0.2662792743930532,0.031450215039243695,Normal
2024-09-09,4,0.0,0.0,0.052,0.948,0.0,0.0,1.0,1.0,-0.2717841472359299,0.04984585439885172,Normal
2024-09-09,5,0.0,0.079,0.374,0.548,0.0,1.0,1.0,1.0,-0.2053870716523899,0.03873416272813013,Normal
2024-09-09,6,0.0,0.0,0.374,0.626,0.0,0.0,1.0,1.0,-0.269027430197973,0.036580617387803216,Normal
2024-09-09,7,0.603,0.039,0.0,0.357,1.0,1.0,0.0,1.0,0.0812532105595707,0.06364333968729195,Normal
2024-09-09,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2612010644893618,0.07162591173571484,Normal
2024-09-09,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2612010644893618,0.07743317382558142,Normal
2024-09-09,10,0.741,0.0,0.157,0.102,2.0,0.0,1.0,1.0,0.1243867055527971,0.057318838061935974,Normal
2024-09-09,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2722293313538608,0.08711277972870991,Normal
2024-09-09,12,0.056,0.0,0.748,0.197,1.0,0.0,1.0,1.0,-0.2362256562062185,0.09446563102233989,Normal
2024-09-09,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2612010644893618,0.14821663283006697,Normal
2024-09-09,14,0.4,0.0,0.354,0.246,2.0,0.0,2.0,3.0,-0.0558264965214265,0.1610740567078196,Normal
2024-09-09,15,0.42,0.039,0.0,0.541,1.0,1.0,0.0,1.0,-0.0166367812110928,0.1695156418213188,Leve
2024-09-09,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2612010644893618,0.11055812569197333,Normal
2024-09-09,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2612010644893618,0.11867208432598796,Normal
2024-09-09,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2612010644893618,0.08394152683406382,Normal
2024-09-09,19,0.043,0.0,0.039,0.918,1.0,0.0,1.0,1.0,-0.248957936244154,0.12583211559356394,Normal
2024-09-09,20,0.0,0.0,0.384,0.616,0.0,0.0,1.0,1.0,-0.2689418178676016,0.12691991811096576,Normal
2024-09-09,21,0.0,0.0,0.167,0.833,0.0,0.0,1.0,1.0,-0.2707996054366596,0.10332810902723628,Normal
2024-09-09,22,0.652,0.0,0.0,0.348,1.0,0.0,0.0,1.0,0.0755672867359203,0.1497403382603345,Normal
2024-09-09,23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2612010644893618,0.2720008438154381,Alto
2024-09-11,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2612010644893618,0.1441356064467485,Normal
2024-09-11,1,0.259,0.0,0.079,0.662,1.0,0.0,1.0,1.0,-0.1333945214205326,0.05263722644736611,Normal
2024-09-11,2,0.0,0.0,0.325,0.675,0.0,0.0,1.0,1.0,-0.2694469306167925,0.13081891742404864,Normal
2024-09-11,3,0.0,0.0,0.03,0.97,0.0,0.0,1.0,1.0,-0.2719724943627468,0.17807430818921385,Leve
