Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,distancia,nivel_estres
2024-09-08,0,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0,-0.2716443747718621,0.20972422467954563,Leve
2024-09-08,1,0.0,0.0,0.623,0.377,0.0,0.0,1.0,1.0,-0.2664055277733704,0.14480326439202304,Normal
2024-09-08,2,0.079,0.0,0.4,0.521,1.0,0.0,2.0,1.0,-0.2672468139974519,0.021665422481796523,Normal
2024-09-08,3,0.0,0.0,0.787,0.213,0.0,0.0,1.0,2.0,-0.2403700457202604,0.06839001641307353,Normal
2024-09-08,4,0.0,0.0,0.63,0.37,0.0,0.0,1.0,2.0,-0.2652942571979328,0.027978658508892577,Normal
2024-09-08,5,0.079,0.0,0.61,0.311,1.0,0.0,2.0,1.0,-0.2339086967343232,0.03578871576859658,Normal
2024-09-08,6,0.0,0.0,0.725,0.275,0.0,0.0,2.0,1.0,-0.2502127279598508,0.1588497140282363,Normal
2024-09-08,7,0.682,0.0,0.318,0.0,1.0,0.0,1.0,0.0,-0.0164664106177247,0.21746423853521182,Leve
2024-09-08,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.072167584057925,0.18262299287257977,Leve
2024-09-08,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.072167584057925,0.15148780014528324,Normal
2024-09-08,10,0.072,0.0,0.197,0.731,1.0,0.0,1.0,1.0,-0.3025359940364597,0.19557943608385758,Leve
2024-09-08,11,0.0,0.0,0.669,0.331,0.0,0.0,1.0,2.0,-0.2591028925633518,0.10977590534264763,Normal
2024-09-08,12,0.489,0.0,0.039,0.472,1.0,0.0,1.0,1.0,-0.1451913859536136,0.10444508687699358,Normal
2024-09-08,13,0.613,0.079,0.308,0.0,1.0,1.0,1.0,0.0,0.0252161999150084,0.10618895632185264,Normal
2024-09-08,14,0.039,0.0,0.607,0.354,1.0,0.0,2.0,1.0,-0.2518840032741776,0.12558060515593059,Normal
2024-09-08,15,0.774,0.039,0.187,0.0,2.0,1.0,1.0,0.0,0.0392478513360111,0.18142983254470485,Leve
2024-09-08,16,0.839,0.161,0.0,0.0,3.0,3.0,0.0,0.0,0.1514353797201764,0.1844564033943143,Leve
2024-09-08,17,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5645141409663187,0.20276689100795287,Leve
2024-09-08,18,0.0,0.531,0.236,0.233,0.0,1.0,1.0,2.0,0.1658929649242453,0.08637027112209707,Normal
2024-09-08,19,0.0,0.0,0.17,0.83,0.0,0.0,1.0,1.0,-0.3383206092981196,0.026241594227914777,Normal
2024-09-08,20,0.0,0.0,0.498,0.502,0.0,0.0,1.0,1.0,-0.2862496451918995,0.04314303721608737,Normal
2024-09-08,21,0.236,0.0,0.511,0.252,1.0,0.0,2.0,2.0,-0.1805761668127075,0.05386067553341948,Normal
2024-09-08,22,0.0,0.0,0.574,0.426,0.0,0.0,1.0,1.0,-0.2741844218014339,0.0631819209578676,Normal
2024-09-08,23,0.472,0.0,0.174,0.354,1.0,0.0,2.0,2.0,-0.1311968344233714,0.0722749021140979,Normal
2024-09-09,0,0.236,0.0,0.118,0.646,1.0,0.0,1.0,1.0,-0.24333138058555,0.03657324485899641,Normal
2024-09-09,1,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0,-0.2716443747718621,0.006036452040390714,Normal
2024-09-09,2,0.0,0.0,0.521,0.479,0.0,0.0,1.0,1.0,-0.2825983275868902,0.004737241897080205,Normal
2024-09-09,3,0.0,0.0,0.725,0.275,0.0,0.0,2.0,1.0,-0.2502127279598508,0.0505726083827609,Normal
2024-09-09,4,0.0,0.0,0.643,0.357,0.0,0.0,1.0,1.0,-0.2632304689864058,0.00868126332478791,Normal
2024-09-09,5,0.0,0.118,0.846,0.036,0.0,1.0,2.0,1.0,-0.1212845378041855,0.025392055898547223,Normal
2024-09-09,6,0.0,0.0,0.803,0.197,0.0,0.0,3.0,2.0,-0.2378299986906887,0.1292394563843763,Normal
2024-09-09,7,0.643,0.0,0.357,0.0,1.0,0.0,1.0,0.0,-0.0273366175119082,0.13381027234005588,Normal
2024-09-09,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.072167584057925,0.05340452754872937,Normal
2024-09-09,9,0.443,0.0,0.197,0.361,1.0,0.0,1.0,1.0,-0.1405976350256615,0.05061450149456963,Normal
2024-09-09,10,0.0,0.0,0.338,0.662,0.0,0.0,2.0,2.0,-0.3116501154876166,0.10287679961936684,Normal
2024-09-09,11,0.944,0.0,0.056,0.0,1.0,0.0,2.0,0.0,0.0565590818508923,0.08884680346786106,Normal
2024-09-09,12,0.0,0.0,0.646,0.354,0.0,0.0,2.0,1.0,-0.2627542101683611,0.057568527504935824,Normal
2024-09-09,13,0.82,0.0,0.18,0.0,1.0,0.0,1.0,0.0,0.0219973983924628,0.05047620053737611,Normal
2024-09-09,14,0.085,0.236,0.433,0.246,1.0,1.0,1.0,1.0,-0.0399449408516303,0.05753730693046209,Normal
2024-09-09,15,0.459,0.0,0.118,0.423,1.0,0.0,1.0,1.0,-0.1457741895364606,0.12555096700441837,Normal
2024-09-09,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.072167584057925,0.0954361418732134,Normal
2024-09-09,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.072167584057925,0.10086278628644241,Normal
2024-09-09,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.072167584057925,0.04089754001049466,Normal
2024-09-09,19,0.593,0.039,0.079,0.289,2.0,1.0,1.0,1.0,-0.0570806570547871,0.05016706836872062,Normal
2024-09-09,20,0.0,0.0,0.187,0.813,0.0,0.0,1.0,1.0,-0.3356218093291996,0.05528525431803424,Normal
2024-09-09,21,0.0,0.0,0.325,0.675,0.0,0.0,1.0,1.0,-0.3137139036991436,0.10589546136268264,Normal
2024-09-09,22,0.708,0.0,0.141,0.151,1.0,0.0,1.0,1.0,-0.0331912998631855,0.05606622753956341,Normal
2024-09-09,23,0.0,0.0,0.528,0.472,1.0,0.0,3.0,2.0,-0.2814870570114525,0.1553375390460698,Normal
2024-09-11,0,0.0,0.0,0.551,0.449,0.0,0.0,1.0,2.0,-0.2778357394064432,0.11272582842496275,Normal
2024-09-11,1,0.0,0.0,0.387,0.613,0.0,0.0,1.0,1.0,-0.3038712214595532,0.08611200260426129,Normal
2024-09-11,2,0.0,0.0,0.646,0.354,0.0,0.0,2.0,1.0,-0.2627542101683611,0.06885855809140613,Normal
2024-09-11,3,0.0,0.0,0.528,0.472,0.0,0.0,2.0,1.0,-0.2814870570114525,0.11581578341631851,Normal
2024-09-11,4,0.079,0.079,0.643,0.2,1.0,1.0,2.0,2.0,-0.1555791610984815,0.08246634090362362,Normal
2024-09-11,5,0.039,0.0,0.472,0.489,1.0,0.0,1.0,2.0,-0.2733156500861889,0.06970281498142727,Normal
2024-09-11,6,0.508,0.0,0.354,0.138,1.0,0.0,1.0,1.0,-0.0868721623910609,0.09894831411932466,Normal
2024-09-11,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.072167584057925,0.0905659260103455,Normal
2024-09-11,8,0.459,0.541,0.0,0.0,1.0,1.0,0.0,0.0,0.338527071345366,0.05547881720201703,Normal
2024-09-11,9,0.0,0.089,0.321,0.59,0.0,1.0,2.0,1.0,-0.2315946907106628,0.02241839499133527,Normal
2024-09-11,10,0.81,0.0,0.19,0.0,2.0,0.0,2.0,0.0,0.0192101658554927,0.034239117345444305,Normal
2024-09-11,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.072167584057925,0.0546992659200101,Normal
2024-09-11,12,0.039,0.0,0.528,0.433,1.0,0.0,2.0,1.0,-0.264425485482688,0.04874738782293908,Normal
2024-09-11,13,0.118,0.0,0.567,0.315,1.0,0.0,3.0,1.0,-0.2236735015975326,0.04684801897814552,Normal
2024-09-11,14,0.01,0.0,0.715,0.275,1.0,0.0,2.0,2.0,-0.2474254954228806,0.05908521430253226,Normal
2024-09-11,15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.072167584057925,0.11339520331913032,Normal
2024-09-11,16,0.918,0.082,0.0,0.0,1.0,1.0,0.0,0.0,0.1125400017244133,0.0712088445402855,Normal
2024-09-11,17,0.138,0.862,0.0,0.0,2.0,2.0,0.0,0.0,0.4965703161129604,0.0736447086472564,Normal
2024-09-11,18,0.216,0.433,0.236,0.115,1.0,1.0,1.0,1.0,0.1692651931265615,0.03481246804263203,Normal
2024-09-11,19,0.0,0.0,0.328,0.672,0.0,0.0,1.0,1.0,-0.3132376448810989,0.06777376983620566,Normal
2024-09-11,20,0.0,0.0,0.174,0.826,0.0,0.0,2.0,1.0,-0.3376855975407266,0.007966727433608534,Normal
2024-09-11,21,0.0,0.0,0.607,0.393,0.0,0.0,2.0,1.0,-0.2689455748029422,0.013928178338411788,Normal
2024-09-11,22,0.141,0.0,0.505,0.354,1.0,0.0,1.0,1.0,-0.2234542313970824,0.03356117661499616,Normal
2024-09-11,23,0.567,0.0,0.236,0.197,1.0,0.0,1.0,2.0,-0.0797939138444829,0.10426567354371684,Normal
2024-09-12,0,0.0,0.0,0.331,0.669,0.0,0.0,1.0,1.0,-0.3127613860630542,0.06740155467316769,Normal
2024-09-12,1,0.0,0.0,0.338,0.662,0.0,0.0,1.0,1.0,-0.3116501154876166,0.03199703118500042,Normal
2024-09-12,2,0.0,0.0,0.993,0.007,0.0,0.0,1.0,1.0,-0.2076669402145246,0.033598949309992486,Normal
2024-09-12,3,0.0,0.0,0.646,0.354,0.0,0.0,2.0,1.0,-0.2627542101683611,0.02897118045117858,Normal
2024-09-12,4,0.0,0.079,0.528,0.393,0.0,1.0,3.0,1.0,-0.2080310597651151,0.018674761909150607,Normal
2024-09-12,5,0.0,0.0,0.626,0.374,0.0,0.0,1.0,1.0,-0.2659292689553257,0.019957102456528795,Normal
2024-09-12,6,0.587,0.0,0.354,0.059,1.0,0.0,1.0,1.0,-0.0523115431404866,0.1058181319840158,Normal
2024-09-12,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.072167584057925,0.12069118774607415,Normal
2024-09-12,8,0.144,0.59,0.266,0.0,2.0,2.0,1.0,0.0,0.2885116671504721,0.10320626862633853,Normal
2024-09-12,9,0.0,0.0,0.252,0.748,0.0,0.0,2.0,1.0,-0.3253028682715645,0.07536754881442806,Normal
