Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,distancia,nivel_estres
2024-07-02,0,0.0,0.0,0.961,0.039,0.0,0.0,1.0,1.0,-0.5678030299003233,0.12089155836730008,normal
2024-07-02,1,0.0,0.0,0.489,0.511,0.0,0.0,2.0,1.0,-0.2305044106285572,0.1214219251294123,normal
2024-07-02,2,0.0,0.0,0.528,0.472,0.0,0.0,2.0,1.0,-0.2583744236616057,0.09612086079906837,normal
2024-07-02,3,0.0,0.0,0.738,0.262,0.0,0.0,1.0,1.0,-0.4084437246087897,0.05087025103119424,normal
2024-07-02,4,0.157,0.0,0.554,0.289,1.0,0.0,2.0,1.0,-0.2404504809016271,0.015760366645983417,normal
2024-07-02,5,0.0,0.0,0.744,0.256,0.0,0.0,2.0,2.0,-0.4127314189215664,0.040062600378278655,normal
2024-07-02,6,0.036,0.0,0.63,0.334,1.0,0.0,1.0,1.0,-0.322894894162552,0.03372376930424863,normal
2024-07-02,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3514519207587783,0.0724164329769759,normal
2024-07-02,8,0.262,0.079,0.354,0.305,2.0,1.0,1.0,1.0,-0.0756651744171548,0.11147405734746484,normal
2024-07-02,9,0.0,0.0,0.708,0.292,0.0,0.0,1.0,2.0,-0.3870052530449063,0.04554394893603953,normal
2024-07-02,10,0.613,0.0,0.0,0.387,1.0,0.0,0.0,1.0,0.2614708429840126,0.10282164680770363,normal
2024-07-02,11,0.961,0.0,0.039,0.0,2.0,0.0,1.0,0.0,0.3145140471747844,0.04973844135050077,normal
2024-07-02,12,0.079,0.0,0.079,0.843,1.0,0.0,1.0,1.0,0.0809752071004993,0.033101666151354445,normal
2024-07-02,13,0.82,0.039,0.039,0.102,4.0,1.0,1.0,2.0,0.2804707371689429,0.1044547362936655,normal
2024-07-02,14,0.085,0.0,0.875,0.039,2.0,0.0,2.0,1.0,-0.4867017349435572,0.09857676018094935,normal
2024-07-02,15,0.38,0.0,0.62,0.0,1.0,0.0,1.0,0.0,-0.2357655567303547,0.04565244981973674,normal
2024-07-02,16,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3514519207587783,0.017996315192815065,normal
2024-07-02,17,0.961,0.0,0.039,0.0,2.0,0.0,1.0,0.0,0.3145140471747844,0.07589317073537327,normal
2024-07-02,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3514519207587783,0.09602641839587672,normal
2024-07-02,19,0.239,0.039,0.407,0.315,1.0,1.0,2.0,1.0,-0.1175957186326238,0.15923809606100772,normal
2024-07-02,20,0.0,0.0,0.774,0.226,0.0,0.0,1.0,1.0,-0.4341698904854498,0.1849300841466971,normal
2024-07-02,21,0.0,0.0,0.675,0.325,0.0,0.0,1.0,1.0,-0.3634229343246345,0.06460315373894486,normal
2024-07-02,22,0.236,0.0,0.331,0.433,1.0,0.0,3.0,1.0,-0.0627229452633067,0.07328146200973804,normal
2024-07-02,23,0.079,0.0,0.331,0.59,1.0,0.0,3.0,2.0,-0.0992268967119843,0.05472477700538447,normal
2024-07-04,0,0.0,0.0,0.37,0.63,0.0,0.0,2.0,1.0,-0.1454651400918195,0.0743395814489992,normal
2024-07-04,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5956730429333718,0.09263442902361112,normal
2024-07-04,2,0.0,0.0,0.292,0.708,0.0,0.0,2.0,1.0,-0.0897251140257226,0.08254358037492819,normal
2024-07-04,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5956730429333718,0.07928855932304375,normal
2024-07-04,4,0.0,0.0,0.567,0.433,0.0,0.0,2.0,1.0,-0.2862444366946541,0.11580506053339029,normal
2024-07-04,5,0.197,0.0,0.725,0.079,1.0,0.0,3.0,1.0,-0.3532304563440585,0.0666794406588108,normal
2024-07-04,6,0.0,0.0,0.925,0.075,0.0,0.0,1.0,1.0,-0.5420768640236632,0.057001185287848796,normal
2024-07-04,7,0.839,0.0,0.118,0.043,1.0,0.0,1.0,1.0,0.229693277512575,0.0568233211502378,normal
2024-07-04,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3514519207587783,0.06558154439689146,normal
2024-07-04,9,0.482,0.0,0.518,0.0,2.0,0.0,2.0,0.0,-0.1391588104337554,0.11322688914601471,normal
2024-07-04,10,0.377,0.0,0.308,0.315,1.0,0.0,1.0,1.0,-0.0135029802006551,0.10732335958969588,normal
2024-07-04,11,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0,0.3411245537323323,0.09311259331553204,normal
2024-07-04,12,0.669,0.0,0.331,0.0,2.0,0.0,2.0,0.0,0.0379535577766766,0.21949973383883867,normal
2024-07-04,13,0.197,0.275,0.449,0.079,2.0,1.0,4.0,1.0,-0.1649965960363641,0.20833981496125364,normal
2024-07-04,14,0.0,0.0,0.321,0.679,0.0,0.0,1.0,1.0,-0.1104489698708099,0.059098527480339565,normal
2024-07-04,15,0.302,0.0,0.669,0.03,1.0,0.0,1.0,1.0,-0.2887985053773924,0.1107781754397476,normal
2024-07-04,16,0.725,0.0,0.236,0.039,3.0,0.0,2.0,1.0,0.1188625687764854,0.06612840993926161,normal
2024-07-04,17,0.646,0.039,0.157,0.157,3.0,1.0,1.0,1.0,0.1555705310632285,0.08391264883891772,normal
2024-07-04,18,0.689,0.0,0.157,0.154,1.0,0.0,1.0,1.0,0.1669468777451212,0.1165085266216252,normal
2024-07-04,19,0.039,0.0,0.446,0.515,1.0,0.0,1.0,1.0,-0.1907080741693788,0.14283985688626658,normal
2024-07-04,20,0.0,0.0,0.498,0.502,0.0,0.0,1.0,1.0,-0.2369359520977222,0.19547652104277544,normal
2024-07-04,21,0.0,0.0,0.911,0.089,0.0,0.0,1.0,1.0,-0.5320722439605176,0.23781364011085535,normal
2024-07-04,22,0.0,0.0,0.213,0.787,0.0,0.0,2.0,1.0,-0.0332704722408295,0.32704181486462214,alerta
2024-07-04,23,0.157,0.0,0.843,0.0,1.0,0.0,2.0,0.0,-0.4469744236337041,0.20320277855123767,normal
