Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,distancia,nivel_estres
2024-09-08,0,0.393,0.0,0.41,0.197,1.0,0.0,3.0,2.0,-0.0698906112842895,0.12473881911599446,Normal
2024-09-08,1,0.0,0.0,0.41,0.59,0.0,0.0,2.0,1.0,-0.1570008799243005,0.12820124666211433,Normal
2024-09-08,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5884404463252663,0.14166827481630673,Normal
2024-09-08,3,0.0,0.0,0.37,0.63,0.0,0.0,3.0,2.0,-0.1277507398293199,0.046931685240580674,Normal
2024-09-08,4,0.0,0.0,0.646,0.354,0.0,0.0,2.0,1.0,-0.3295767064846869,0.14078382014595212,Normal
2024-09-08,5,0.177,0.0,0.744,0.079,1.0,0.0,3.0,2.0,-0.3620066806352472,0.11710678374150785,Normal
2024-09-08,6,0.059,0.0,0.941,0.0,1.0,0.0,1.0,0.0,-0.5322188666577888,0.07707998898997707,Normal
2024-09-08,7,0.603,0.0,0.239,0.157,1.0,0.0,1.0,1.0,0.1015583963580761,0.05893274613208324,Normal
2024-09-08,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3644676836319772,0.06303441174380481,Normal
2024-09-08,9,0.521,0.0,0.315,0.164,1.0,0.0,1.0,1.0,0.0279502637718785,0.057337495050857085,Normal
2024-09-08,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1428130560492518,0.058993672262119504,Normal
2024-09-08,11,0.393,0.0,0.354,0.252,1.0,0.0,1.0,1.0,-0.0290832282073657,0.11588292717411894,Normal
2024-09-08,12,0.748,0.252,0.0,0.0,1.0,1.0,0.0,0.0,0.2669555820652356,0.13556235295080954,Normal
2024-09-08,13,0.0,0.77,0.197,0.033,0.0,1.0,1.0,1.0,-0.1285234643559846,0.074252540831673,Normal
2024-09-08,14,0.0,0.0,0.521,0.479,0.0,0.0,1.0,1.0,-0.2381700186878721,0.04677712494493491,Normal
2024-09-08,15,0.774,0.0,0.069,0.157,1.0,0.0,1.0,1.0,0.2639172461344395,0.09692969041852802,Normal
2024-09-08,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3644676836319772,0.09144556750846233,Normal
2024-09-08,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3644676836319772,0.09249710891860548,Normal
2024-09-08,18,0.649,0.0,0.236,0.115,1.0,0.0,1.0,1.0,0.1140910827900543,0.06200788597114387,Normal
2024-09-08,19,0.0,0.0,0.354,0.646,0.0,0.0,3.0,4.0,-0.1160506837913275,0.06524291722684317,Normal
2024-09-08,20,0.197,0.0,0.226,0.577,1.0,0.0,2.0,1.0,0.0212157261464076,0.06211823045499706,Normal
2024-09-08,21,0.0,0.0,0.128,0.872,0.0,0.0,2.0,2.0,0.0492126077453135,0.06490663739168798,Normal
2024-09-08,22,0.22,0.0,0.393,0.387,1.0,0.0,1.0,2.0,-0.0958055523157342,0.06005534236058361,Normal
2024-09-08,23,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3644676836319772,0.20280573991143158,Normal
2024-09-09,0,0.354,0.0,0.118,0.528,1.0,0.0,2.0,2.0,0.1349908809333435,0.07434426624954102,Normal
2024-09-09,1,0.0,0.0,0.78,0.22,0.0,0.0,1.0,1.0,-0.4275646758028723,0.0917014875597811,Normal
2024-09-09,2,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.0992318532367136,0.12195685714223883,Normal
2024-09-09,3,0.0,0.0,0.344,0.656,0.0,0.0,1.0,1.0,-0.1087381487675823,0.09376481312584456,Normal
2024-09-09,4,0.0,0.0,0.475,0.525,0.0,0.0,3.0,3.0,-0.2045323575786442,0.023330245208548414,Normal
2024-09-09,5,0.118,0.0,0.882,0.0,1.0,0.0,2.0,0.0,-0.4759972869903115,0.02800940579769474,Normal
2024-09-09,6,0.118,0.0,0.728,0.154,2.0,0.0,3.0,1.0,-0.3633842476246357,0.036761833677421515,Normal
2024-09-09,7,0.564,0.0,0.236,0.2,1.0,0.0,2.0,3.0,0.0952504394455226,0.03975305944176372,Normal
2024-09-09,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3644676836319772,0.04948515900992628,Normal
2024-09-09,9,0.639,0.361,0.0,0.0,1.0,1.0,0.0,0.0,0.2247777286097799,0.15573485294350148,Normal
2024-09-09,10,0.236,0.072,0.669,0.023,1.0,1.0,1.0,1.0,-0.3059865121914618,0.17255871167437384,Normal
2024-09-09,11,0.748,0.0,0.0,0.252,1.0,0.0,0.0,1.0,0.3086107174811304,0.1910423832565713,Normal
2024-09-09,12,0.236,0.0,0.236,0.528,1.0,0.0,1.0,1.0,0.0225477215983887,0.1074341418080799,Normal
2024-09-09,13,0.938,0.0,0.0,0.062,1.0,0.0,0.0,1.0,0.3507250967218482,0.1398961837175078,Normal
2024-09-09,14,0.439,0.079,0.393,0.089,1.0,1.0,1.0,1.0,-0.0603217432316875,0.22687653331020874,Normal
2024-09-09,15,0.42,0.0,0.393,0.187,2.0,0.0,1.0,1.0,-0.0514746267991891,0.3054114106407647,Leve
2024-09-09,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3644676836319772,0.2077239063183279,Normal
2024-09-09,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3644676836319772,0.21438286840518778,Normal
2024-09-09,18,0.649,0.0,0.351,0.0,1.0,0.0,1.0,0.0,0.0299969300169847,0.2828646004702937,Leve
2024-09-09,19,0.0,0.0,0.397,0.603,0.0,0.0,2.0,2.0,-0.1474945843934318,0.3284957023192184,Leve
2024-09-09,20,0.0,0.0,0.787,0.213,0.0,0.0,1.0,2.0,-0.4326834503194939,0.3231851833572541,Leve
2024-09-09,21,0.0,0.0,0.439,0.561,0.0,0.0,2.0,2.0,-0.1782072314931616,0.17876595559292585,Normal
2024-09-09,22,0.0,0.0,0.056,0.944,0.0,0.0,2.0,1.0,0.1018628599162787,0.2649956876769613,Leve
2024-09-09,23,0.984,0.0,0.016,0.0,2.0,0.0,1.0,0.0,0.3492211535526613,0.23632632850339244,Normal
2024-09-11,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3644676836319772,0.2897988745077998,Leve
2024-09-11,1,0.18,0.0,0.0,0.82,1.0,0.0,0.0,1.0,0.1827108890141424,0.2603967530372649,Normal
2024-09-11,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1428130560492518,0.22058772282870154,Normal
2024-09-11,3,0.0,0.0,0.551,0.449,0.0,0.0,1.0,3.0,-0.2601076237591077,0.20830277482931098,Normal
2024-09-11,4,0.275,0.0,0.436,0.289,2.0,0.0,3.0,1.0,-0.1150584484007885,0.19428292508092299,Normal
2024-09-11,5,0.0,0.0,0.233,0.767,0.0,0.0,1.0,1.0,-0.0275690100040108,0.188879048590533,Normal
2024-09-11,6,0.469,0.0,0.157,0.374,1.0,0.0,3.0,3.0,0.1319622765127507,0.09628514119383166,Normal
2024-09-11,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3644676836319772,0.14487161906568996,Normal
2024-09-11,8,0.892,0.0,0.108,0.0,1.0,0.0,1.0,0.0,0.2615536055965949,0.21462165918542161,Normal
2024-09-11,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5884404463252663,0.28674936818990093,Leve
2024-09-11,10,0.377,0.0,0.426,0.197,1.0,0.0,2.0,1.0,-0.0851371413636054,0.07670641373146131,Normal
2024-09-11,11,0.921,0.0,0.079,0.0,2.0,0.0,1.0,0.0,0.289187941365355,0.08493199496137516,Normal
2024-09-11,12,0.315,0.0,0.039,0.646,1.0,0.0,1.0,1.0,0.1841153771452041,0.06889387565788693,Normal
2024-09-11,13,0.157,0.0,0.23,0.613,2.0,0.0,3.0,2.0,0.0094245270336005,0.10714212091328645,Normal
2024-09-11,14,0.0,0.0,0.439,0.561,0.0,0.0,1.0,1.0,-0.1782072314931616,0.23562417737995892,Normal
2024-09-11,15,0.97,0.0,0.0,0.03,1.0,0.0,0.0,1.0,0.3578180448044954,0.3357213271453091,Leve
