Fecha,Class,Ancho,H.N,H
2024-01-23,period rumination,25,0.9836065573770493,0 days 00:59:00.984000
2024-01-23,period resting,20,0.7868852459016394,0 days 00:47:12.787000
2024-01-23,period rumination,31,1.2196721311475411,0 days 01:13:10.820000
2024-01-23,period resting,26,1.0229508196721313,0 days 01:01:22.623000
2024-01-23,period other,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-23,period resting,6,0.2360655737704918,0 days 00:14:09.836000
2024-01-23,period rumination,9,0.35409836065573774,0 days 00:21:14.754000
2024-01-23,period resting,14,0.5508196721311476,0 days 00:33:02.951000
2024-01-23,period rumination,13,0.5114754098360657,0 days 00:30:41.311000
2024-01-23,period eating,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-23,period other,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-23,period eating,56,2.2032786885245903,0 days 02:12:11.803000
2024-01-23,period resting,11,0.4327868852459017,0 days 00:25:58.033000
2024-01-23,period eating,19,0.7475409836065574,0 days 00:44:51.148000
2024-01-23,period resting,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-23,period other,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-23,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-23,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-23,period resting,14,0.5508196721311476,0 days 00:33:02.951000
2024-01-23,period other,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-23,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-23,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-23,period eating,18,0.7081967213114755,0 days 00:42:29.508000
2024-01-23,period resting,8,0.31475409836065577,0 days 00:18:53.115000
2024-01-23,period rumination,36,1.416393442622951,0 days 01:24:59.016000
2024-01-23,period eating,8,0.31475409836065577,0 days 00:18:53.115000
2024-01-23,period other,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-23,period eating,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-23,period other,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-23,period resting,27,1.0622950819672132,0 days 01:03:44.262000
2024-01-23,period eating,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-23,period resting,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-23,period rumination,16,0.6295081967213115,0 days 00:37:46.230000
2024-01-23,period other,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-23,period eating,33,1.298360655737705,0 days 01:17:54.098000
2024-01-23,period other,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-23,period eating,41,1.6131147540983608,0 days 01:36:47.213000
2024-01-23,period resting,22,0.8655737704918034,0 days 00:51:56.066000
2024-01-23,period rumination,21,0.8262295081967214,0 days 00:49:34.426000
2024-01-23,period eating,36,1.416393442622951,0 days 01:24:59.016000
2024-01-23,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-23,period eating,19,0.7475409836065574,0 days 00:44:51.148000
2024-01-23,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-23,period rumination,14,0.5508196721311476,0 days 00:33:02.951000
2024-01-24,period rumination,9,0.35409836065573774,0 days 00:21:14.754000
2024-01-24,period resting,14,0.5508196721311476,0 days 00:33:02.951000
2024-01-24,period rumination,41,1.6131147540983608,0 days 01:36:47.213000
2024-01-24,period resting,17,0.6688524590163935,0 days 00:40:07.869000
2024-01-24,period rumination,24,0.9442622950819672,0 days 00:56:39.344000
2024-01-24,period resting,19,0.7475409836065574,0 days 00:44:51.148000
2024-01-24,period rumination,7,0.2754098360655738,0 days 00:16:31.475000
2024-01-24,period other,5,0.19672131147540986,0 days 00:11:48.197000
2024-01-24,period resting,13,0.5114754098360657,0 days 00:30:41.311000
2024-01-24,period rumination,8,0.31475409836065577,0 days 00:18:53.115000
2024-01-24,period resting,11,0.4327868852459017,0 days 00:25:58.033000
2024-01-24,period rumination,16,0.6295081967213115,0 days 00:37:46.230000
2024-01-24,period resting,6,0.2360655737704918,0 days 00:14:09.836000
2024-01-24,period other,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-24,period eating,39,1.534426229508197,0 days 01:32:03.934000
2024-01-24,period other,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-24,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-24,period other,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-24,period rumination,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-24,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-24,period rumination,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-24,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-24,period rumination,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-24,period resting,15,0.5901639344262296,0 days 00:35:24.590000
2024-01-24,period other,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-24,period eating,32,1.259016393442623,0 days 01:15:32.459000
2024-01-24,period resting,25,0.9836065573770493,0 days 00:59:00.984000
2024-01-24,period rumination,24,0.9442622950819672,0 days 00:56:39.344000
2024-01-24,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-24,period eating,17,0.6688524590163935,0 days 00:40:07.869000
2024-01-24,period other,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-24,period eating,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-24,period resting,13,0.5114754098360657,0 days 00:30:41.311000
2024-01-24,period rumination,27,1.0622950819672132,0 days 01:03:44.262000
2024-01-24,period other,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-24,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-24,period other,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-24,period eating,86,3.3836065573770493,0 days 03:23:00.984000
2024-01-24,period resting,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-24,period eating,9,0.35409836065573774,0 days 00:21:14.754000
2024-01-24,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-24,period rumination,48,1.8885245901639345,0 days 01:53:18.689000
2024-01-24,period eating,25,0.9836065573770493,0 days 00:59:00.984000
2024-01-24,period eating,23,0.9049180327868853,0 days 00:54:17.705000
2024-01-25,period resting,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-25,period rumination,27,1.0622950819672132,0 days 01:03:44.262000
2024-01-25,period resting,16,0.6295081967213115,0 days 00:37:46.230000
2024-01-25,period rumination,22,0.8655737704918034,0 days 00:51:56.066000
2024-01-25,period resting,22,0.8655737704918034,0 days 00:51:56.066000
2024-01-25,period rumination,23,0.9049180327868853,0 days 00:54:17.705000
2024-01-25,period resting,13,0.5114754098360657,0 days 00:30:41.311000
2024-01-25,period rumination,11,0.4327868852459017,0 days 00:25:58.033000
2024-01-25,period other,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-25,period resting,5,0.19672131147540986,0 days 00:11:48.197000
2024-01-25,period rumination,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-25,period resting,10,0.3934426229508197,0 days 00:23:36.393000
2024-01-25,period rumination,24,0.9442622950819672,0 days 00:56:39.344000
2024-01-25,period other,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-25,period eating,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-25,period other,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-25,period eating,54,2.1245901639344265,0 days 02:07:28.525000
2024-01-25,period resting,23,0.9049180327868853,0 days 00:54:17.705000
2024-01-25,period rumination,13,0.5114754098360657,0 days 00:30:41.311000
2024-01-25,period resting,6,0.2360655737704918,0 days 00:14:09.836000
2024-01-25,period eating,50,1.9672131147540985,0 days 01:58:01.967000
2024-01-25,period resting,6,0.2360655737704918,0 days 00:14:09.836000
2024-01-25,period rumination,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-25,period eating,13,0.5114754098360657,0 days 00:30:41.311000
2024-01-25,period other,5,0.19672131147540986,0 days 00:11:48.197000
2024-01-25,period resting,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-25,period rumination,6,0.2360655737704918,0 days 00:14:09.836000
2024-01-25,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-25,period rumination,27,1.0622950819672132,0 days 01:03:44.262000
2024-01-25,period eating,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-25,period resting,7,0.2754098360655738,0 days 00:16:31.475000
2024-01-25,period other,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-25,period eating,55,2.1639344262295084,0 days 02:09:50.164000
2024-01-25,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-25,period eating,20,0.7868852459016394,0 days 00:47:12.787000
2024-01-25,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-25,period rumination,24,0.9442622950819672,0 days 00:56:39.344000
2024-01-25,period resting,11,0.4327868852459017,0 days 00:25:58.033000
2024-01-25,period eating,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-25,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-25,period eating,5,0.19672131147540986,0 days 00:11:48.197000
2024-01-25,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-25,period rumination,34,1.337704918032787,0 days 01:20:15.738000
2024-01-25,period resting,18,0.7081967213114755,0 days 00:42:29.508000
2024-01-25,period rumination,6,0.2360655737704918,0 days 00:14:09.836000
2024-01-25,period eating,19,0.7475409836065574,0 days 00:44:51.148000
2024-01-26,period eating,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-26,period resting,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-26,period rumination,37,1.455737704918033,0 days 01:27:20.656000
2024-01-26,period resting,18,0.7081967213114755,0 days 00:42:29.508000
2024-01-26,period rumination,18,0.7081967213114755,0 days 00:42:29.508000
2024-01-26,period resting,18,0.7081967213114755,0 days 00:42:29.508000
2024-01-26,period rumination,32,1.259016393442623,0 days 01:15:32.459000
2024-01-26,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-26,period other,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-26,period resting,20,0.7868852459016394,0 days 00:47:12.787000
2024-01-26,period rumination,13,0.5114754098360657,0 days 00:30:41.311000
2024-01-26,period resting,8,0.31475409836065577,0 days 00:18:53.115000
2024-01-26,period eating,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-26,period other,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-26,period eating,50,1.9672131147540985,0 days 01:58:01.967000
2024-01-26,period resting,29,1.140983606557377,0 days 01:08:27.541000
2024-01-26,period eating,33,1.298360655737705,0 days 01:17:54.098000
2024-01-26,period resting,9,0.35409836065573774,0 days 00:21:14.754000
2024-01-26,period rumination,8,0.31475409836065577,0 days 00:18:53.115000
2024-01-26,period eating,5,0.19672131147540986,0 days 00:11:48.197000
2024-01-26,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-26,period eating,42,1.6524590163934427,0 days 01:39:08.852000
2024-01-26,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-26,period other,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-26,period eating,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-26,period other,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-26,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-26,period rumination,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-26,period resting,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-26,period rumination,19,0.7475409836065574,0 days 00:44:51.148000
2024-01-26,period resting,5,0.19672131147540986,0 days 00:11:48.197000
2024-01-26,period rumination,6,0.2360655737704918,0 days 00:14:09.836000
2024-01-26,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-26,period other,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-26,period eating,41,1.6131147540983608,0 days 01:36:47.213000
2024-01-26,period rumination,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-26,period eating,38,1.4950819672131148,0 days 01:29:42.295000
2024-01-26,period resting,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-26,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-26,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-26,period rumination,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-26,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-26,period eating,12,0.4721311475409836,0 days 00:28:19.672000
2024-01-26,period rumination,47,1.8491803278688526,0 days 01:50:57.049000
2024-01-26,period resting,18,0.7081967213114755,0 days 00:42:29.508000
2024-01-26,period rumination,7,0.2754098360655738,0 days 00:16:31.475000
2024-01-26,period resting,6,0.2360655737704918,0 days 00:14:09.836000
2024-01-26,period rumination,23,0.9049180327868853,0 days 00:54:17.705000
2024-01-27,period rumination,20,0.7868852459016394,0 days 00:47:12.787000
2024-01-27,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-27,period eating,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-27,period resting,17,0.6688524590163935,0 days 00:40:07.869000
2024-01-27,period rumination,5,0.19672131147540986,0 days 00:11:48.197000
2024-01-27,period resting,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-27,period rumination,22,0.8655737704918034,0 days 00:51:56.066000
2024-01-27,period resting,18,0.7081967213114755,0 days 00:42:29.508000
2024-01-27,period rumination,27,1.0622950819672132,0 days 01:03:44.262000
2024-01-27,period resting,19,0.7475409836065574,0 days 00:44:51.148000
2024-01-27,period rumination,10,0.3934426229508197,0 days 00:23:36.393000
2024-01-27,period other,6,0.2360655737704918,0 days 00:14:09.836000
2024-01-27,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-27,period rumination,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-27,period resting,29,1.140983606557377,0 days 01:08:27.541000
2024-01-27,period other,6,0.2360655737704918,0 days 00:14:09.836000
2024-01-27,period eating,30,1.1803278688524592,0 days 01:10:49.180000
2024-01-27,period resting,31,1.2196721311475411,0 days 01:13:10.820000
2024-01-27,period eating,64,2.518032786885246,0 days 02:31:04.918000
2024-01-27,period resting,28,1.1016393442622952,0 days 01:06:05.902000
2024-01-27,period resting,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-27,period eating,5,0.19672131147540986,0 days 00:11:48.197000
2024-01-27,period other,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-27,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-27,period rumination,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-27,period resting,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-27,period rumination,17,0.6688524590163935,0 days 00:40:07.869000
2024-01-27,period resting,9,0.35409836065573774,0 days 00:21:14.754000
2024-01-27,period rumination,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-27,period other,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-27,period eating,83,3.2655737704918035,0 days 03:15:56.066000
2024-01-27,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-27,period rumination,37,1.455737704918033,0 days 01:27:20.656000
2024-01-27,period resting,9,0.35409836065573774,0 days 00:21:14.754000
2024-01-27,period rumination,29,1.140983606557377,0 days 01:08:27.541000
2024-01-27,period resting,5,0.19672131147540986,0 days 00:11:48.197000
2024-01-27,period eating,38,1.4950819672131148,0 days 01:29:42.295000
2024-01-27,period rumination,12,0.4721311475409836,0 days 00:28:19.672000
2024-01-28,period rumination,37,1.455737704918033,0 days 01:27:20.656000
2024-01-28,period resting,23,0.9049180327868853,0 days 00:54:17.705000
2024-01-28,period rumination,20,0.7868852459016394,0 days 00:47:12.787000
2024-01-28,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-28,period rumination,7,0.2754098360655738,0 days 00:16:31.475000
2024-01-28,period resting,22,0.8655737704918034,0 days 00:51:56.066000
2024-01-28,period rumination,31,1.2196721311475411,0 days 01:13:10.820000
2024-01-28,period resting,8,0.31475409836065577,0 days 00:18:53.115000
2024-01-28,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-28,period other,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-28,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-28,period rumination,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-28,period resting,8,0.31475409836065577,0 days 00:18:53.115000
2024-01-28,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-28,period resting,9,0.35409836065573774,0 days 00:21:14.754000
2024-01-28,period rumination,14,0.5508196721311476,0 days 00:33:02.951000
2024-01-28,period resting,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-28,period other,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-28,period eating,67,2.636065573770492,0 days 02:38:09.836000
2024-01-28,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-28,period eating,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-28,period resting,21,0.8262295081967214,0 days 00:49:34.426000
2024-01-28,period rumination,9,0.35409836065573774,0 days 00:21:14.754000
2024-01-28,period eating,19,0.7475409836065574,0 days 00:44:51.148000
2024-01-28,period rumination,26,1.0229508196721313,0 days 01:01:22.623000
2024-01-28,period resting,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-28,period eating,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-28,period resting,8,0.31475409836065577,0 days 00:18:53.115000
2024-01-28,period other,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-28,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-28,period eating,5,0.19672131147540986,0 days 00:11:48.197000
2024-01-28,period other,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-28,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-28,period rumination,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-28,period resting,7,0.2754098360655738,0 days 00:16:31.475000
2024-01-28,period rumination,24,0.9442622950819672,0 days 00:56:39.344000
2024-01-28,period other,6,0.2360655737704918,0 days 00:14:09.836000
2024-01-28,period eating,84,3.3049180327868855,0 days 03:18:17.705000
2024-01-28,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-28,period eating,13,0.5114754098360657,0 days 00:30:41.311000
2024-01-28,period rumination,31,1.2196721311475411,0 days 01:13:10.820000
2024-01-28,period resting,16,0.6295081967213115,0 days 00:37:46.230000
2024-01-28,period rumination,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-28,period eating,31,1.2196721311475411,0 days 01:13:10.820000
2024-01-28,period rumination,22,0.8655737704918034,0 days 00:51:56.066000
2024-01-30,period rumination,28,1.1016393442622952,0 days 01:06:05.902000
2024-01-30,period resting,28,1.1016393442622952,0 days 01:06:05.902000
2024-01-30,period rumination,11,0.4327868852459017,0 days 00:25:58.033000
2024-01-30,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-30,period rumination,6,0.2360655737704918,0 days 00:14:09.836000
2024-01-30,period resting,22,0.8655737704918034,0 days 00:51:56.066000
2024-01-30,period rumination,14,0.5508196721311476,0 days 00:33:02.951000
2024-01-30,period resting,18,0.7081967213114755,0 days 00:42:29.508000
2024-01-30,period other,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-30,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-30,period eating,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-30,period resting,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-30,period rumination,5,0.19672131147540986,0 days 00:11:48.197000
2024-01-30,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-30,period rumination,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-30,period resting,20,0.7868852459016394,0 days 00:47:12.787000
2024-01-30,period other,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-30,period eating,53,2.0852459016393445,0 days 02:05:06.885000
2024-01-30,period resting,31,1.2196721311475411,0 days 01:13:10.820000
2024-01-30,period rumination,8,0.31475409836065577,0 days 00:18:53.115000
2024-01-30,period eating,46,1.8098360655737706,0 days 01:48:35.410000
2024-01-30,period resting,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-30,period rumination,25,0.9836065573770493,0 days 00:59:00.984000
2024-01-30,period other,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-30,period resting,12,0.4721311475409836,0 days 00:28:19.672000
2024-01-30,period eating,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-30,period resting,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-30,period other,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-30,period eating,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-30,period resting,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-30,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-30,period resting,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-30,period rumination,5,0.19672131147540986,0 days 00:11:48.197000
2024-01-30,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-30,period rumination,14,0.5508196721311476,0 days 00:33:02.951000
2024-01-30,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-30,period resting,8,0.31475409836065577,0 days 00:18:53.115000
2024-01-30,period eating,86,3.3836065573770493,0 days 03:23:00.984000
2024-01-30,period resting,9,0.35409836065573774,0 days 00:21:14.754000
2024-01-30,period rumination,31,1.2196721311475411,0 days 01:13:10.820000
2024-01-30,period resting,16,0.6295081967213115,0 days 00:37:46.230000
2024-01-30,period rumination,19,0.7475409836065574,0 days 00:44:51.148000
2024-01-30,period eating,28,1.1016393442622952,0 days 01:06:05.902000
2024-01-30,period resting,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-30,period rumination,14,0.5508196721311476,0 days 00:33:02.951000
2024-01-31,period rumination,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-31,period resting,19,0.7475409836065574,0 days 00:44:51.148000
2024-01-31,period rumination,29,1.140983606557377,0 days 01:08:27.541000
2024-01-31,period resting,19,0.7475409836065574,0 days 00:44:51.148000
2024-01-31,period rumination,16,0.6295081967213115,0 days 00:37:46.230000
2024-01-31,period resting,19,0.7475409836065574,0 days 00:44:51.148000
2024-01-31,period rumination,35,1.377049180327869,0 days 01:22:37.377000
2024-01-31,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-31,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-31,period resting,19,0.7475409836065574,0 days 00:44:51.148000
2024-01-31,period other,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-31,period resting,13,0.5114754098360657,0 days 00:30:41.311000
2024-01-31,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-31,period other,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-31,period eating,28,1.1016393442622952,0 days 01:06:05.902000
2024-01-31,period other,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-31,period resting,32,1.259016393442623,0 days 01:15:32.459000
2024-01-31,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-31,period resting,3,0.1180327868852459,0 days 00:07:04.918000
2024-01-31,period rumination,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-31,period eating,33,1.298360655737705,0 days 01:17:54.098000
2024-01-31,period resting,6,0.2360655737704918,0 days 00:14:09.836000
2024-01-31,period eating,21,0.8262295081967214,0 days 00:49:34.426000
2024-01-31,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-31,period eating,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-31,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-31,period eating,18,0.7081967213114755,0 days 00:42:29.508000
2024-01-31,period resting,6,0.2360655737704918,0 days 00:14:09.836000
2024-01-31,period rumination,15,0.5901639344262296,0 days 00:35:24.590000
2024-01-31,period eating,10,0.3934426229508197,0 days 00:23:36.393000
2024-01-31,period other,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-31,period eating,1,0.03934426229508197,0 days 00:02:21.639000
2024-01-31,period resting,6,0.2360655737704918,0 days 00:14:09.836000
2024-01-31,period rumination,16,0.6295081967213115,0 days 00:37:46.230000
2024-01-31,period eating,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-31,period resting,11,0.4327868852459017,0 days 00:25:58.033000
2024-01-31,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-31,period other,2,0.07868852459016394,0 days 00:04:43.279000
2024-01-31,period eating,106,4.170491803278689,0 days 04:10:13.770000
2024-01-31,period rumination,38,1.4950819672131148,0 days 01:29:42.295000
2024-01-31,period eating,4,0.15737704918032788,0 days 00:09:26.557000
2024-01-31,period resting,11,0.4327868852459017,0 days 00:25:58.033000
2024-01-31,period rumination,41,1.6131147540983608,0 days 01:36:47.213000
2024-01-31,period resting,9,0.35409836065573774,0 days 00:21:14.754000
2024-02-01,period resting,10,0.3934426229508197,0 days 00:23:36.393000
2024-02-01,period rumination,1,0.03934426229508197,0 days 00:02:21.639000
2024-02-01,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-02-01,period rumination,37,1.455737704918033,0 days 01:27:20.656000
2024-02-01,period resting,17,0.6688524590163935,0 days 00:40:07.869000
2024-02-01,period rumination,17,0.6688524590163935,0 days 00:40:07.869000
2024-02-01,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-02-01,period rumination,9,0.35409836065573774,0 days 00:21:14.754000
2024-02-01,period resting,18,0.7081967213114755,0 days 00:42:29.508000
2024-02-01,period rumination,9,0.35409836065573774,0 days 00:21:14.754000
2024-02-01,period other,3,0.1180327868852459,0 days 00:07:04.918000
2024-02-01,period resting,15,0.5901639344262296,0 days 00:35:24.590000
2024-02-01,period rumination,2,0.07868852459016394,0 days 00:04:43.279000
2024-02-01,period resting,8,0.31475409836065577,0 days 00:18:53.115000
2024-02-01,period rumination,16,0.6295081967213115,0 days 00:37:46.230000
2024-02-01,period resting,4,0.15737704918032788,0 days 00:09:26.557000
2024-02-01,period other,2,0.07868852459016394,0 days 00:04:43.279000
2024-02-01,period eating,92,3.6196721311475413,0 days 03:37:10.820000
2024-02-01,period other,2,0.07868852459016394,0 days 00:04:43.279000
2024-02-01,period eating,43,1.6918032786885246,0 days 01:41:30.492000
2024-02-01,period resting,4,0.15737704918032788,0 days 00:09:26.557000
2024-02-01,period rumination,34,1.337704918032787,0 days 01:20:15.738000
2024-02-01,period eating,3,0.1180327868852459,0 days 00:07:04.918000
2024-02-01,period resting,2,0.07868852459016394,0 days 00:04:43.279000
2024-02-01,period eating,16,0.6295081967213115,0 days 00:37:46.230000
2024-02-01,period other,5,0.19672131147540986,0 days 00:11:48.197000
2024-02-01,period rumination,2,0.07868852459016394,0 days 00:04:43.279000
2024-02-01,period resting,3,0.1180327868852459,0 days 00:07:04.918000
2024-02-01,period rumination,25,0.9836065573770493,0 days 00:59:00.984000
2024-02-01,period other,3,0.1180327868852459,0 days 00:07:04.918000
2024-02-01,period eating,82,3.2262295081967216,0 days 03:13:34.426000
2024-02-01,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-02-01,period rumination,39,1.534426229508197,0 days 01:32:03.934000
2024-02-01,period eating,3,0.1180327868852459,0 days 00:07:04.918000
2024-02-01,period resting,21,0.8262295081967214,0 days 00:49:34.426000
2024-02-01,period rumination,12,0.4721311475409836,0 days 00:28:19.672000
2024-02-01,period eating,33,1.298360655737705,0 days 01:17:54.098000
2024-02-01,period resting,1,0.03934426229508197,0 days 00:02:21.639000
2024-02-01,period rumination,13,0.5114754098360657,0 days 00:30:41.311000
2024-02-02,period rumination,14,0.5508196721311476,0 days 00:33:02.951000
2024-02-02,period resting,14,0.5508196721311476,0 days 00:33:02.951000
2024-02-02,period rumination,23,0.9049180327868853,0 days 00:54:17.705000
2024-02-02,period resting,14,0.5508196721311476,0 days 00:33:02.951000
2024-02-02,period rumination,23,0.9049180327868853,0 days 00:54:17.705000
