Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,nivel_estres
2024-01-01,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0421297503757557,normal
2024-01-01,1,0.669,0.039,0.292,0.0,2.0,1.0,2.0,0.0,0.2286405198787977,normal
2024-01-01,2,0.0,0.0,0.095,0.905,0.0,0.0,2.0,1.0,-0.442002486129505,normal
2024-01-01,3,0.0,0.0,0.502,0.498,0.0,0.0,1.0,1.0,-0.2242767178890175,normal
2024-01-01,4,0.0,0.0,0.948,0.052,0.0,0.0,1.0,1.0,0.0143122075047352,normal
2024-01-01,5,0.079,0.0,0.587,0.334,1.0,0.0,2.0,1.0,-0.1161998708743882,normal
2024-01-01,6,0.154,0.0,0.669,0.177,1.0,0.0,1.0,1.0,-0.0128977992403157,normal
2024-01-01,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-01-01,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-01-01,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-01-01,10,0.308,0.0,0.118,0.574,1.0,0.0,1.0,1.0,-0.1856149533107048,normal
2024-01-01,11,0.511,0.0,0.275,0.213,1.0,0.0,2.0,2.0,0.0597387458004204,normal
2024-01-01,12,0.803,0.0,0.0,0.197,1.0,0.0,0.0,1.0,0.1435378683092363,normal
2024-01-01,13,0.141,0.0,0.079,0.78,1.0,0.0,1.0,1.0,-0.3388221509753882,normal
2024-01-01,14,0.157,0.079,0.482,0.282,2.0,1.0,2.0,2.0,-0.039479468764668,normal
2024-01-01,15,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0,-0.2526292135075577,normal
2024-01-01,16,0.436,0.039,0.525,0.0,2.0,1.0,1.0,0.0,0.1686368367624848,normal
2024-01-01,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-01-01,18,0.57,0.079,0.311,0.039,3.0,2.0,3.0,1.0,0.1968303789049171,normal
2024-01-01,19,0.039,0.0,0.331,0.63,1.0,0.0,2.0,2.0,-0.2848469456193926,normal
2024-01-01,20,0.0,0.0,0.498,0.502,0.0,0.0,1.0,1.0,-0.226416528879096,normal
2024-01-01,21,0.0,0.0,0.669,0.331,0.0,0.0,1.0,2.0,-0.1349396090532401,normal
2024-01-01,22,0.0,0.0,0.393,0.607,0.0,0.0,1.0,2.0,-0.2825865673686566,normal
2024-01-01,23,0.0,0.0,0.354,0.646,0.0,0.0,1.0,2.0,-0.3034497245219221,normal
2024-01-02,0,0.685,0.0,0.0,0.315,1.0,0.0,0.0,1.0,0.0500253127382942,normal
2024-01-02,1,0.023,0.0,0.669,0.308,1.0,0.0,1.0,1.0,-0.1167125855097514,normal
2024-01-02,2,0.0,0.0,0.954,0.046,0.0,0.0,1.0,1.0,0.0175219239898529,normal
2024-01-02,3,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0,-0.2526292135075577,normal
2024-01-02,4,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.3157536377148734,normal
2024-01-02,5,0.157,0.039,0.803,0.0,2.0,1.0,2.0,0.0,0.0967448031947215,normal
2024-01-02,6,0.039,0.0,0.961,0.0,1.0,0.0,2.0,0.0,0.0521732853179711,normal
2024-01-02,7,0.957,0.0,0.043,0.0,1.0,0.0,1.0,0.0,0.2885826462655045,normal
2024-01-02,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-01-02,9,0.803,0.0,0.118,0.079,2.0,0.0,1.0,1.0,0.206662292516552,normal
2024-01-02,10,0.741,0.0,0.118,0.141,1.0,0.0,1.0,1.0,0.1575285768775824,normal
2024-01-02,11,0.0,0.0,0.511,0.489,0.0,0.0,1.0,1.0,-0.2194621431613409,normal
2024-01-02,12,0.41,0.0,0.315,0.275,1.0,0.0,1.0,1.0,0.0006036249696111,normal
2024-01-02,13,0.338,0.236,0.393,0.033,3.0,1.0,2.0,1.0,0.1976028904423459,normal
