Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,nivel_estres
2024-01-01,0,0.511,0.0,0.331,0.157,1.0,0.0,2.0,1.0,-0.0459554446318067,alerta
2024-01-01,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5945271183859473,alerta
2024-01-01,2,0.0,0.0,0.921,0.079,0.0,0.0,2.0,1.0,-0.536981697451489,alerta
2024-01-01,3,0.0,0.0,0.725,0.275,0.0,0.0,2.0,1.0,-0.3942107796900482,normal
2024-01-01,4,0.0,0.0,0.843,0.157,0.0,0.0,3.0,2.0,-0.480164699566834,normal
2024-01-01,5,0.039,0.039,0.764,0.157,1.0,1.0,4.0,2.0,-0.4134175599123472,normal
2024-01-01,6,0.0,0.036,0.964,0.0,0.0,1.0,1.0,0.0,-0.5640113683553614,normal
2024-01-01,7,0.997,0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.2540312886368718,normal
2024-01-01,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2540339928012178,normal
2024-01-01,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2540339928012178,normal
2024-01-01,10,0.331,0.0,0.079,0.59,2.0,0.0,1.0,1.0,0.1161162088009331,alerta
2024-01-01,11,0.528,0.0,0.0,0.472,2.0,0.0,0.0,1.0,0.1973288278280189,alerta
2024-01-01,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2540339928012178,alerta
2024-01-01,13,0.18,0.393,0.039,0.387,1.0,1.0,1.0,1.0,0.1738384001872235,alerta
2024-01-01,14,0.118,0.0,0.089,0.793,1.0,0.0,2.0,2.0,0.0832425712281306,alerta
2024-01-01,15,0.039,0.0,0.462,0.498,1.0,0.0,2.0,1.0,-0.1980840291292339,normal
2024-01-01,16,0.279,0.118,0.157,0.446,2.0,1.0,1.0,1.0,0.0671219591700059,normal
2024-01-01,17,0.666,0.334,0.0,0.0,1.0,1.0,0.0,0.0,0.2537329291706966,normal
