Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,Nivel_estres
2024-01-01,0,0.41,0.0,0.236,0.354,1.0,0.0,1.0,1.0,-0.0450428879301583,normal
2024-01-01,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-01,2,0.125,0.039,0.285,0.551,1.0,1.0,1.0,1.0,-0.1887040716044402,normal
2024-01-01,3,0.0,0.0,0.607,0.393,0.0,0.0,2.0,1.0,-0.2182075448993209,normal
2024-01-01,4,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0,-0.2621659360950849,normal
2024-01-01,5,0.157,0.0,0.843,0.0,2.0,0.0,3.0,0.0,-0.0467135525427475,normal
2024-01-01,6,0.154,0.0,0.413,0.433,1.0,0.0,2.0,1.0,-0.1683694664763296,normal
2024-01-01,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,alerta
2024-01-01,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-01,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-01,10,0.977,0.0,0.0,0.023,1.0,0.0,0.0,1.0,0.2715157771501842,normal
2024-01-01,11,0.197,0.0,0.197,0.607,1.0,0.0,1.0,1.0,-0.1998650150974752,normal
2024-01-01,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-01,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-01,14,0.439,0.079,0.01,0.472,3.0,1.0,1.0,1.0,-0.0178253738804057,normal
2024-01-01,15,0.039,0.0,0.266,0.695,1.0,0.0,3.0,3.0,-0.2867896395986767,normal
2024-01-01,16,0.357,0.157,0.275,0.21,1.0,1.0,1.0,1.0,0.0706653642806076,normal
2024-01-01,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-01,18,0.689,0.0,0.118,0.193,1.0,0.0,1.0,1.0,0.1102029681480431,normal
2024-01-01,19,0.0,0.0,0.407,0.593,0.0,0.0,1.0,1.0,-0.2738510780585158,alerta
2024-01-01,20,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.2949956206590099,normal
2024-01-01,21,0.0,0.0,0.252,0.748,0.0,0.0,2.0,1.0,-0.3169748162568918,normal
2024-01-01,22,0.0,0.0,0.505,0.495,0.0,0.0,1.0,1.0,-0.2465857468105103,normal
2024-01-01,23,0.0,0.0,0.393,0.607,0.0,0.0,1.0,2.0,-0.2777461253796595,normal
2024-01-02,0,0.0,0.0,0.708,0.292,0.0,0.0,1.0,2.0,-0.1901075606539276,normal
2024-01-02,1,0.033,0.0,0.669,0.298,1.0,0.0,1.0,1.0,-0.1787125555655255,normal
2024-01-02,2,0.046,0.0,0.246,0.708,1.0,0.0,2.0,1.0,-0.2876352517515321,normal
2024-01-02,3,0.0,0.0,0.37,0.63,0.0,0.0,2.0,1.0,-0.2841451316929668,normal
2024-01-02,4,0.0,0.0,0.564,0.436,0.0,0.0,1.0,1.0,-0.2301709045285478,normal
2024-01-02,5,0.157,0.039,0.649,0.154,2.0,1.0,2.0,1.0,-0.0654743674126607,normal
2024-01-02,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.1088680022415031,normal
2024-01-02,7,0.918,0.039,0.043,0.0,2.0,1.0,1.0,0.0,0.2785332164600534,normal
2024-01-02,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-02,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-02,10,0.607,0.0,0.039,0.354,3.0,0.0,1.0,1.0,0.0329470903542673,normal
2024-01-02,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-02,12,0.079,0.0,0.213,0.708,1.0,0.0,1.0,1.0,-0.2745709406683542,normal
2024-01-02,13,0.472,0.197,0.18,0.151,2.0,2.0,2.0,2.0,0.1570890859727718,normal
2024-01-02,14,0.0,0.0,0.551,0.449,0.0,0.0,1.0,2.0,-0.2337877341838955,normal
2024-01-02,15,0.892,0.079,0.0,0.03,2.0,1.0,0.0,1.0,0.2843753276318884,normal
2024-01-02,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-02,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-02,18,0.61,0.0,0.039,0.351,1.0,0.0,1.0,1.0,0.0349694079955805,normal
2024-01-02,19,0.289,0.0,0.236,0.475,1.0,0.0,1.0,1.0,-0.1266096994631236,normal
2024-01-02,20,0.026,0.0,0.266,0.708,1.0,0.0,2.0,1.0,-0.2955530160443672,normal
2024-01-02,21,0.0,0.0,0.528,0.472,0.0,0.0,2.0,1.0,-0.2401867404972029,normal
2024-01-02,22,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.2949956206590099,normal
2024-01-02,23,0.669,0.0,0.213,0.118,1.0,0.0,1.0,2.0,0.1231515287899061,normal
2024-01-03,0,0.275,0.0,0.174,0.551,2.0,0.0,2.0,1.0,-0.1532966770686022,normal
2024-01-03,1,0.0,0.0,0.41,0.59,0.0,0.0,2.0,1.0,-0.2730164250611279,normal
2024-01-03,2,0.039,0.0,0.725,0.236,1.0,0.0,2.0,1.0,-0.1590877309983245,normal
2024-01-03,3,0.0,0.0,0.41,0.59,0.0,0.0,2.0,1.0,-0.2730164250611279,normal
2024-01-03,4,0.0,0.0,0.643,0.357,0.0,0.0,1.0,1.0,-0.2081917089306659,normal
2024-01-03,5,0.118,0.079,0.492,0.311,3.0,1.0,3.0,4.0,-0.1001124465872573,normal
2024-01-03,6,0.0,0.0,0.649,0.351,0.0,0.0,1.0,1.0,-0.20652240293589,normal
2024-01-03,7,0.485,0.039,0.275,0.2,1.0,1.0,2.0,3.0,0.05157895436322,normal
2024-01-03,8,0.921,0.079,0.0,0.0,2.0,1.0,0.0,0.0,0.30431148383262,normal
2024-01-03,9,0.961,0.0,0.039,0.0,2.0,0.0,1.0,0.0,0.2715805720292235,normal
2024-01-03,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-03,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-03,12,0.567,0.118,0.079,0.236,4.0,1.0,1.0,1.0,0.1224835243820141,normal
2024-01-03,13,0.377,0.039,0.157,0.426,3.0,1.0,1.0,3.0,-0.0540541652879796,normal
2024-01-03,14,0.039,0.0,0.039,0.921,1.0,0.0,1.0,2.0,-0.3495579640663254,normal
2024-01-03,15,0.852,0.079,0.0,0.069,2.0,1.0,0.0,1.0,0.2577981780824167,normal
2024-01-03,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-03,17,0.921,0.0,0.039,0.039,3.0,0.0,1.0,1.0,0.2450034224797518,normal
2024-01-03,18,0.649,0.0,0.079,0.272,2.0,0.0,1.0,1.0,0.0723882439644909,normal
2024-01-03,19,0.0,0.0,0.118,0.882,0.0,0.0,1.0,3.0,-0.3542559834735524,normal
2024-01-03,20,0.0,0.0,0.344,0.656,0.0,0.0,2.0,2.0,-0.2913787910036622,normal
2024-01-03,21,0.0,0.0,0.403,0.597,0.0,0.0,1.0,1.0,-0.2749639487216997,normal
2024-01-03,22,0.0,0.0,0.456,0.544,0.0,0.0,1.0,1.0,-0.2602184124345131,normal
2024-01-03,23,0.472,0.0,0.016,0.511,2.0,0.0,1.0,1.0,-0.064069124150096,normal
2024-01-04,0,0.905,0.039,0.0,0.056,2.0,1.0,0.0,1.0,0.257806480385136,normal
2024-01-04,1,0.039,0.0,0.197,0.764,1.0,0.0,1.0,2.0,-0.3059866585385989,normal
2024-01-04,2,0.0,0.0,0.364,0.636,0.0,0.0,1.0,1.0,-0.2858144376877427,normal
2024-01-04,3,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0,-0.2621659360950849,normal
2024-01-04,4,0.0,0.0,0.252,0.748,0.0,0.0,2.0,1.0,-0.3169748162568918,normal
2024-01-04,5,0.079,0.079,0.567,0.275,2.0,1.0,2.0,2.0,-0.1055362509896307,normal
2024-01-04,6,0.0,0.0,0.767,0.233,0.0,0.0,2.0,2.0,-0.1736927183719651,normal
2024-01-04,7,0.721,0.079,0.039,0.161,1.0,1.0,1.0,1.0,0.1803407967111171,normal
2024-01-04,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-04,9,0.6,0.0,0.203,0.197,2.0,0.0,2.0,1.0,0.073856046381743,normal
2024-01-04,10,0.928,0.0,0.072,0.0,1.0,0.0,1.0,0.0,0.2585162609460456,normal
2024-01-04,11,0.213,0.0,0.197,0.59,3.0,0.0,3.0,1.0,-0.188692235342434,normal
2024-01-04,12,0.63,0.0,0.118,0.252,2.0,0.0,2.0,2.0,0.0704307212022171,normal
2024-01-04,13,0.275,0.0,0.236,0.489,2.0,0.0,2.0,4.0,-0.1360471817892518,normal
2024-01-04,14,0.0,0.0,0.197,0.803,0.0,0.0,1.0,2.0,-0.3322767878756704,normal
2024-01-04,15,0.616,0.039,0.0,0.344,2.0,1.0,0.0,1.0,0.0633769666066697,normal
2024-01-04,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-04,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-04,18,0.531,0.0,0.079,0.39,1.0,0.0,1.0,2.0,-0.0071562499271611,normal
2024-01-04,19,0.0,0.0,0.236,0.764,0.0,0.0,1.0,2.0,-0.3214262989096274,normal
2024-01-04,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3870856680374773,normal
2024-01-04,21,0.0,0.0,0.393,0.607,0.0,0.0,1.0,2.0,-0.2777461253796595,normal
2024-01-04,22,0.0,0.0,0.393,0.607,0.0,0.0,1.0,2.0,-0.2777461253796595,normal
2024-01-04,23,0.0,0.0,0.315,0.685,1.0,0.0,1.0,2.0,-0.2994471033117455,normal
2024-01-05,0,0.0,0.0,0.551,0.449,0.0,0.0,1.0,2.0,-0.2337877341838955,normal
2024-01-05,1,0.0,0.0,0.354,0.646,0.0,0.0,1.0,2.0,-0.2885966143457025,normal
2024-01-05,2,0.0,0.0,0.354,0.646,0.0,0.0,1.0,2.0,-0.2885966143457025,normal
2024-01-05,3,0.0,0.0,0.302,0.698,0.0,0.0,1.0,1.0,-0.3030639329670931,normal
2024-01-05,4,0.0,0.0,0.603,0.397,0.0,0.0,1.0,1.0,-0.2193204155625048,normal
2024-01-05,5,0.039,0.118,0.669,0.174,1.0,1.0,2.0,2.0,-0.0692959576694821,normal
2024-01-05,6,0.0,0.0,0.469,0.531,0.0,0.0,3.0,3.0,-0.2566015827791654,normal
2024-01-05,7,0.761,0.079,0.161,0.0,2.0,1.0,1.0,0.0,0.2408605014876977,normal
2024-01-05,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-05,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-05,10,0.449,0.0,0.0,0.551,3.0,0.0,0.0,2.0,-0.0844121277209369,normal
2024-01-05,11,0.764,0.0,0.039,0.197,1.0,0.0,1.0,1.0,0.1387817135829908,normal
2024-01-05,12,0.213,0.0,0.511,0.275,2.0,0.0,1.0,2.0,-0.1009448026144607,normal
2024-01-05,13,0.377,0.0,0.23,0.393,1.0,0.0,2.0,1.0,-0.0689576879793793,normal
2024-01-05,14,0.049,0.0,0.125,0.826,1.0,0.0,1.0,1.0,-0.3192772716715318,normal
2024-01-05,15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-05,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-05,17,0.941,0.0,0.0,0.059,1.0,0.0,0.0,1.0,0.2472479654544259,normal
2024-01-05,18,0.236,0.0,0.079,0.685,1.0,0.0,1.0,2.0,-0.2060174846562913,normal
2024-01-05,19,0.0,0.0,0.433,0.567,0.0,0.0,1.0,2.0,-0.2666174187478204,normal
2024-01-05,20,0.0,0.0,0.433,0.567,0.0,0.0,1.0,2.0,-0.2666174187478204,normal
2024-01-05,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3870856680374773,normal
2024-01-05,22,0.0,0.0,0.613,0.387,0.0,0.0,1.0,1.0,-0.2165382389045451,normal
2024-01-05,23,0.0,0.0,0.134,0.866,0.0,0.0,2.0,3.0,-0.3498045008208167,normal
2024-01-06,0,0.134,0.0,0.59,0.275,1.0,0.0,1.0,2.0,-0.1322199715711593,normal
2024-01-06,1,0.803,0.0,0.118,0.079,3.0,0.0,1.0,1.0,0.1870510385179442,normal
2024-01-06,2,0.046,0.0,0.246,0.708,1.0,0.0,1.0,1.0,-0.2876352517515321,normal
2024-01-06,3,0.0,0.0,0.528,0.472,0.0,0.0,2.0,1.0,-0.2401867404972029,normal
2024-01-06,4,0.0,0.0,0.328,0.672,0.0,0.0,1.0,1.0,-0.2958302736563978,normal
2024-01-06,5,0.02,0.0,0.472,0.508,1.0,0.0,1.0,1.0,-0.2422848121730229,normal
2024-01-06,6,0.334,0.039,0.626,0.0,4.0,1.0,4.0,0.0,0.0474433671115099,normal
2024-01-06,7,0.446,0.039,0.475,0.039,2.0,1.0,1.0,1.0,0.0809323581853434,normal
2024-01-06,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-06,9,0.803,0.0,0.079,0.118,2.0,0.0,1.0,1.0,0.1762005495519013,normal
2024-01-06,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-06,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287020212400252,normal
2024-01-06,12,0.511,0.118,0.157,0.213,5.0,2.0,2.0,1.0,0.1068216586776247,normal
2024-01-06,13,0.275,0.157,0.079,0.489,3.0,2.0,1.0,2.0,-0.0395290660793345,normal
