Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,nivel_estres
2024-01-01,0,0.0,0.0,0.882,0.118,0.0,0.0,1.0,1.0,-0.4956480491735402,normal
2024-01-01,1,0.0,0.0,0.102,0.898,0.0,0.0,2.0,2.0,0.045362237724736,normal
2024-01-01,2,0.0,0.0,0.482,0.518,0.0,0.0,1.0,1.0,-0.2182068764051933,normal
2024-01-01,3,0.0,0.0,0.58,0.42,0.0,0.0,1.0,1.0,-0.2861799637334383,normal
2024-01-01,4,0.0,0.0,0.669,0.331,0.0,0.0,1.0,2.0,-0.3479106246743955,normal
2024-01-01,5,0.079,0.079,0.689,0.154,2.0,1.0,2.0,1.0,-0.3370622404365161,normal
2024-01-01,6,0.036,0.0,0.767,0.197,1.0,0.0,1.0,1.0,-0.4084361316078607,normal
2024-01-01,7,0.908,0.092,0.0,0.0,2.0,2.0,0.0,0.0,0.3135747065159532,normal
2024-01-01,8,0.974,0.026,0.0,0.0,1.0,1.0,0.0,0.0,0.3203269824713939,normal
2024-01-01,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,normal
2024-01-01,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,normal
2024-01-01,11,0.213,0.0,0.787,0.0,1.0,0.0,1.0,0.0,-0.3856909199719441,normal
2024-01-01,12,0.174,0.0,0.275,0.551,1.0,0.0,2.0,1.0,-0.038634430922805,normal
2024-01-01,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3229869699689917,normal
2024-01-01,14,0.921,0.079,0.0,0.0,2.0,1.0,0.0,0.0,0.3149047002647521,normal
2024-01-01,15,0.03,0.0,0.354,0.616,1.0,0.0,2.0,2.0,-0.1232193841236726,normal
2024-01-01,16,0.315,0.082,0.079,0.525,3.0,3.0,1.0,2.0,0.1351722851328847,normal
