Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,activity_level,activity_level_2
2024-01-01,0,0.197,0.0,0.275,0.528,1.0,0.0,1.0,1.0,-0.03183194270662555,-0.2388545355733307
2024-01-01,1,0.0,0.0,0.82,0.18,0.0,0.0,2.0,2.0,-0.4672675186124647,-0.6775880633178004
2024-01-01,2,0.0,0.0,0.282,0.718,0.0,0.0,1.0,1.0,-0.08647189392372455,-0.3387940316589002
2024-01-01,3,0.0,0.0,0.852,0.148,0.0,0.0,1.0,1.0,-0.4899170724972969,-0.3387940316589002
2024-01-01,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5946712592146455,-0.11683136523710819
2024-01-01,5,0.118,0.0,0.882,0.0,1.0,0.0,2.0,0.0,-0.4813902544726242,-0.13372323438864686
2024-01-01,6,0.236,0.0,0.489,0.275,1.0,0.0,3.0,2.0,-0.17346464603282677,-0.6944799324693391
2024-01-01,7,0.997,0.0,0.003,0.0,1.0,0.0,1.0,0.0,0.36245723000395813,-0.016891869151538674
2024-01-01,8,0.921,0.079,0.0,0.0,3.0,2.0,0.0,0.0,0.33725366104973786,3.65813973164286
2024-01-01,9,0.954,0.0,0.046,0.0,1.0,0.0,1.0,0.0,0.32117686386915373,-0.016891869151538674
2024-01-01,10,0.338,0.0,0.19,0.472,1.0,0.0,1.0,1.0,0.06389253857648604,-0.2388545355733307
2024-01-01,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.09993949608556951
2024-01-01,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.09993949608556951
2024-01-01,13,0.377,0.0,0.039,0.584,1.0,0.0,1.0,1.0,0.18060630924915128,-0.2388545355733307
2024-01-01,14,0.285,0.0,0.236,0.479,2.0,0.0,1.0,1.0,0.01796667720635977,-0.13891503948776118
2024-01-01,15,0.148,0.0,0.551,0.302,2.0,0.0,2.0,2.0,-0.2394295055008489,-0.4777090711466614
2024-01-01,16,0.397,0.0,0.079,0.525,1.0,0.0,1.0,2.0,0.15745169331003528,-0.4608172019951227
2024-01-01,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.09993949608556951
2024-01-01,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.09993949608556951
2024-01-01,19,0.082,0.0,0.275,0.643,1.0,0.0,1.0,2.0,-0.06083608763074269,-0.4608172019951227
2024-01-01,20,0.0,0.0,0.669,0.331,0.0,0.0,1.0,2.0,-0.3603899362184132,-0.5607566980806922
2024-01-01,21,0.0,0.0,0.282,0.718,0.0,0.0,1.0,1.0,-0.08647189392372455,-0.3387940316589002
2024-01-01,22,0.0,0.0,0.528,0.472,0.0,0.0,2.0,1.0,-0.2605903394133716,-0.4556253968960084
2024-01-01,23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5946712592146455,-0.11683136523710819
2024-01-02,0,0.0,0.0,0.567,0.433,0.0,0.0,3.0,2.0,-0.28819448321051067,-0.7944194285549087
2024-01-02,1,0.0,0.0,0.607,0.393,0.0,0.0,2.0,1.0,-0.3165064255665509,-0.4556253968960084
