Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,activity_level,activity_level_2
2024-01-01,0,0.0,0.0,0.63,0.37,0.0,0.0,1.0,1.0,-0.24781712667417904,-0.4773620326567989
2024-01-01,1,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0,-0.2574300600600964,-0.8303694526355275
2024-01-01,2,0.433,0.0,0.403,0.164,1.0,0.0,1.0,1.0,-0.08728403808973978,-0.41581551310140197
2024-01-01,3,0.0,0.0,0.646,0.354,0.0,0.0,2.0,1.0,-0.24397195331981208,-0.601716645334869
2024-01-01,4,0.0,0.0,0.525,0.475,0.0,0.0,1.0,1.0,-0.2730510768122121,-0.4773620326567989
2024-01-01,5,0.197,0.0,0.649,0.154,2.0,0.0,2.0,1.0,-0.14539408342382332,-0.4786236062240752
2024-01-01,6,0.036,0.0,0.964,0.0,1.0,0.0,1.0,0.0,-0.1496666537336797,-0.06280809312267326
2024-01-01,7,0.948,0.0,0.052,0.0,1.0,0.0,1.0,0.0,0.0841812706590039,-0.06280809312267326
2024-01-01,8,0.069,0.0,0.931,0.0,1.0,0.0,1.0,0.0,-0.14120505120631288,-0.06280809312267326
2024-01-01,9,0.961,0.0,0.039,0.0,2.0,0.0,1.0,0.0,0.08751462923039083,-0.001261573567276339
2024-01-01,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09751470494455164,0.06154651955539692
2024-01-01,11,0.41,0.039,0.197,0.354,2.0,1.0,2.0,1.0,-0.11107696835692599,0.4267529440111387
2024-01-01,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09751470494455164,0.06154651955539692
2024-01-01,13,0.18,0.787,0.033,0.0,1.0,1.0,1.0,0.0,0.44756001818500607,0.8425684571125408
2024-01-01,14,0.207,0.0,0.518,0.275,2.0,0.0,2.0,1.0,-0.17190908493823334,-0.4786236062240752
2024-01-01,15,0.108,0.0,0.38,0.511,2.0,0.0,3.0,1.0,-0.25385130200439177,-0.6029782189021453
2024-01-01,16,0.279,0.118,0.328,0.275,1.0,1.0,1.0,1.0,-0.06943750679657304,0.489561037133812
2024-01-01,17,0.508,0.492,0.0,0.0,2.0,2.0,0.0,0.0,0.32163846931274487,1.9338461395812219
2024-01-01,18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5530508113839687,0.905376550235214
2024-01-01,19,0.157,0.161,0.446,0.236,1.0,2.0,4.0,4.0,-0.06073340779452929,-0.03714851060137053
2024-01-01,20,0.0,0.0,0.528,0.472,0.0,0.0,2.0,1.0,-0.2723301068082683,-0.601716645334869
2024-01-01,21,0.833,0.0,0.167,0.0,1.0,0.0,1.0,0.0,0.05469386791211944,-0.06280809312267326
