Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,activity_level,activity_level_2
2024-01-01,0,0.41,0.0,0.236,0.354,1.0,0.0,1.0,1.0,-0.042740625440274696,-0.1946376774830986
2024-01-01,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2706452587298799,0.27694789800060526
2024-01-01,2,0.125,0.039,0.285,0.551,1.0,1.0,1.0,1.0,-0.1762188657115129,0.9317890060669006
2024-01-01,3,0.0,0.0,0.607,0.393,0.0,0.0,2.0,1.0,-0.20610644493096453,-0.7258488177817864
2024-01-01,4,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0,-0.2476374027924278,-0.7258488177817864
2024-01-01,5,0.157,0.0,0.843,0.0,2.0,0.0,3.0,0.0,-0.04417310588314288,-0.20889393089303732
2024-01-01,6,0.154,0.0,0.413,0.433,1.0,0.0,2.0,1.0,-0.15910930880865023,-0.4489009197811812
2024-01-01,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2706452587298799,0.27694789800060526
2024-01-01,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2706452587298799,0.27694789800060526
2024-01-01,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2706452587298799,0.27694789800060526
2024-01-01,10,0.977,0.0,0.0,0.023,1.0,0.0,0.0,1.0,0.2560102625665419,0.05962556481498402
2024-01-01,11,0.197,0.0,0.197,0.607,1.0,0.0,1.0,1.0,-0.18889038730221502,-0.1946376774830986
2024-01-01,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2706452587298799,0.27694789800060526
2024-01-01,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2706452587298799,0.27694789800060526
2024-01-01,14,0.439,0.079,0.01,0.472,3.0,1.0,1.0,1.0,-0.012818507066865353,1.485684802068111
2024-01-01,15,0.039,0.0,0.266,0.695,1.0,0.0,3.0,3.0,-0.27092385168632166,-1.1378088284505063
